Unnamed: 0,PROJECT_ID,PROJECT_TERMS,PROJECT_TITLE,DEPARTMENT,AGENCY,IC_CENTER,PROJECT_NUMBER,PROJECT_START_DATE,PROJECT_END_DATE,CONTACT_PI_PROJECT_LEADER,OTHER_PIS,CONGRESSIONAL_DISTRICT,DUNS_NUMBER,ORGANIZATION_NAME,ORGANIZATION_CITY,ORGANIZATION_STATE,ORGANIZATION_ZIP,ORGANIZATION_COUNTRY,BUDGET_START_DATE,BUDGET_END_DATE,CFDA_CODE,FY,FY_TOTAL_COST,FY_TOTAL_COST_SUB_PROJECTS,ABSTRACT
443,577412, Agriculture; Antibiotic Resistance; Antibiotics; Aquaculture; Area; Attenuated; Back; bean; Beta vulgaris; Biological; Cattle; Cereals; Chemicals; Data; design; Endocrine disruption; Environment; Genes; Health; Hormones; Human; Idaho; improved; Industry; Irrigation; Laboratory Study; Lifting; Link; Magic; Manure; Modeling; Natrix; Oncorhynchus mykiss; operation; Pharmaceutical Preparations; Potato; Practice Management; Precipitation; Production; Resources; Rivers; Sampling; Snakes; Soil; Source; Water,"CHEMICALS OF EMERGING CONCERN IN THE EASTERN SNAKE RIVER PLAIN OF IDAHO: A THREAT TO IRRIGATED AGRICULTURE, DAIRY, AND AQUACULTURE?",USDA,NIFA,,2013-67019-21375,1/15/2012,1/14/2016,"MORRA, MATTHEW J.",,1.0,75746271.0,UNIVERSITY OF IDAHO,MOSCOW,ID,83844-9803,UNITED STATES,,,10.31,2013,499460.0,,"The Snake River Plain of southern Idaho is a concentrated area of activity in irrigated agriculture, dairy, and aquaculture. Although historically small grains, potatoes, sugar beets, and beans represented the primary crops, a surge in dairy production has lifted Idaho to the 3rd largest dairy-producing state in the U.S. Over 70% of the dairy cattle within the State reside within the south-centrally located Magic Valley. Idaho also has 115 permitted aquaculture facilities with approximately 98% of those facilities also located within the Magic Valley. Rainbow trout are most important in that Idaho provides approximately 70% of the domestic supply. Annual precipitation within the region averages less than 300 mm, thus making the Snake River a key resource linking crop production, dairy operations, and aquaculture. Critical to continued sustainability of agriculture in this region is irrigation water from Snake River dams, water that once applied to crops moves quickly through the sandy soils to shallow aquifers that drain back into the Snake River. Thus any contaminants originating from municipal or agricultural sources and transported through the soils are available in downstream waters reused for irrigation or for aquaculture. The ability of agricultural soils to attenuate transport and obviate the threat of chemicals of emerging concern (CECs) such as hormones, antibiotics, and other veterinary drugs to environmental quality and downstream aquaculture operations is unknown. Our objective is to determine the capacity of soils in the Eastern Snake River Plain to attenuate the transport of biologically active concentrations of CECs contributed from irrigated, dairy manure-amended fields, thereby improving the sustainability of crop production, dairy operations, and aquaculture. We propose to not only identify and quantify potentially harmful CECs, but to assess biological impacts with respect to endocrine disruption and the spread of antibiotic resistance genes. Both field and laboratory studies will be conducted to identify harmful CECs (hormones, antibiotics, and other veterinary drugs) and Cu in manure and manure-amended agricultural samples and determine the potential biological impacts. Data will be used to construct a model that will predict the fate of CECs in the environment and whether those CECs will be potentially harmful to agricultural sustainability and human health. Our data will contribute to developing best management practices designed to minimize negative environmental consequences associated with the land application of dairy manure in an irrigated environment of critical importance to three major agricultural industries."
444,577594, Address; base; Biocontrols; Biological; Cyst; Economics; egg; Fumigation; Goals; hatching; Idaho; Measures; Methods; methyl bromide; Nematoda; outreach; Phase; Potato; Quarantine; Reproduction; Technology Transfer,TRAP CROP AND BIOLOGICAL CONTROL AGENTS TO REPLACE METHYL BROMIDE FOR ERADICATION OF GLOBODERA PALLIDA,USDA,NIFA,,2013-51102-21015,9/1/2012,8/31/2014,"DANDURAND, LOUISE-MARIE","CAPLAN, ALLAN B.;  KNUDSEN, GUY R.;  LAMONDIA, JAMES; HUTCHINSON, PAMELA J.S.;  PATTERSON, PAUL",1.0,75746271.0,UNIVERSITY OF IDAHO,MOSCOW,ID,83844-9803,UNITED STATES,,,10.31,2013,436530.0,,"Globodera pallida (Pale Cyst Nematode - PCN) is an internationally recognized quarantine pest of potato and can cause up to 80% yield loss. It was first found in Idaho in 2006 and placed under Federal Domestic Quarantine Order and State Rule. An extensive effort to eradicate PCN is underway in Idaho by fumigating infested fields with methyl bromide. However, worldwide methyl bromide is being phased out and will no longer be available for use. This proposal addresses the need for MeBr alternatives for quarantine exemptions; specifically the exemption for PCN eradication. Our long-term goals are to develop and deploy biologically-based alternative eradication measures for potato cyst nematodes, to replace currently-used methyl bromide fumigation. We are developing a comprehensive strategy which includes 1) trap-crops to stimulate nematode hatching without allowing reproduction, 2) fungal biocontrol agents that attack nematode cysts and eggs, 3) optimized combinations of the above two methods, 4) economic analysis of these two methods compared to MeBr fumigations, and 5) extension and outreach activities for effective technology transfer to stakeholders."
445,577648, Acetolactate Synthase; Address; Agrobacterium; Area; Chemicals; Data; Engineering; Environmental Risk Factor; gene replacement; Gene Targeting; Genes; Genetic; Genetic Engineering; Genome; genome sequencing; Genomics; Herbicides; Methods; Modification; Mutagenesis; Mutagens; Mutation; non-genetic; Phenotype; Plants; Potato; Process; Research; Resistance; Risk Assessment; Specificity; Variant,ASSESSING THE IMPACT OF GENE REPLACEMENT AND GENETIC MODIFICATION METHODS IN A CROP SPECIES AT THE WHOLE GENOME LEVEL,USDA,NIFA,,2013-33522-21090,9/1/2012,8/31/2014,"DOUCHES, DAVID","BUELL, CAROL ROBIN;  VOYTAS, DANIEL F. ",8.0,193247145.0,MICHIGAN STATE UNIVERSITY,EAST LANSING,MI,48824-2601,UNITED STATES,,,10.2,2013,1000000.0,,"New methods to engineer crop plants are emerging that have the potential to provide unparalleled specificity in genome modification. However, quantitative data in crop species of potential off-target effects in the genome following targeted genome modification are essential for informed risk assessments of engineered plants. This research is focused on collecting quantitative, whole genome sequence and expression data as well as replicated field trial phenotypic data on a panel of 64 potato lines engineered using three distinct genome modification methods - Agrobacterium transformation and two targeted gene editing methods (CRISPR/Cas and TALENs). For comparison, data will also be gathered from potato lines mutagenized with a conventional chemical mutagen. Importantly, the three genome modification strategies and conventional mutagenesis will create plants with the same phenotype, namely herbicide resistance due to mutations introduced into the acetolactate synthase gene. This proposal addresses the BRAG priority area  Comparison between Transformation-associated Genomic Variation and Genomic Variation Introduced by Non-genetic Engineering Approaches in Plants . This study is relevant to environmental risk assessment and the federal regulatory process."
446,577675, Address; Adult; Animals; base; Beta vulgaris; Child; Citrus; Citrus Fruit; commercialization; cost; Dental Pulp; Documentation; Eating; Economic Models; Economics; egg; Engineering; Ensure; Epidemic; exhaust; Fat Substitutes; Fatty acid glycerol esters; Feedback; Fiber; Food; Health; improved; Inferior; innovation; innovative technologies; Juice; Label; Laboratories; Left; manufacturing process; Meat; meetings; Membrane; Methods; nutrition; Nutritional; Obesity; Oils; Oranges; Performance; Phase; Plants; Potato; pressure; Price; Process; Property; Sampling; Small Business Innovation Research Grant; Source; System; Technology; Testing; Time; United States Food and Drug Administration; Work,"FAT REPLACEMENT SYSTEM FROM NATURAL PLANT MATERIALS FOR IMPROVING FOOD NUTRITION, QUALITY, AND REDUCING COSTS",USDA,NIFA,,2013-33610-21078,9/1/2012,8/31/2014,"LUNDBERG, BROCK",,7.0,963593012.0,FIBERSTAR BIO-INGREDIENT TECHNOLOGIES,RIVER FALLS,WI,54022-3600,UNITED STATES,,,10.226,2013,450000.0,,"Obesity is a growing epidemic that threatens the health of both adults and children. The problem is exacerbated by challenging economic times and increasing food costs that put pressure on consumers to purchase lower priced meals, which may be of inferior nutritional value and/or contain excessive proportions of animal fat. Whereas many ingredients can lower fat and calorie contents of foods, their use is limited because, compared with full-fat, full-calorie alternatives (i) they are of limited nutritional value; (ii) their eating properties are inferior, and (iii) they cost more. Therefore, there is an urgent need for fat replacement food ingredients that are (i) more nutritious; (ii) have improved eating properties; and (iii) cost less. Fiberstar Bio&#39;s platform technology extracts fibers from surplus natural plant materials in an innovative method that allows the fibrous material to rehydrate readily, a unique property that is key to replacing the favorable eating properties conferred by fats. The innovative technology was used in developing the Citri-Fi&reg; line of food ingredients, introduced in 2004. Citri-Fi is a line of unique, multi-functional fibers derived from orange pulp. Citri-Fi tightly binds moisture to improve quality and yields; partially replacing oil, fat, eggs and meat to reduce costs; and replacing less label-friendly ingredients to improve label declarations. However, Citri-Fi&reg; requires orange pulp (the material left over from orange juice manufacture) as its input raw material, and the continued use of Citri-Fi&reg; is quickly exhausting the available supply of orange pulp. Moreover, only ~50% of fat can be replaced by Citri-Fi&reg;--above this level, eating properties of several foods is diminished. In this SBIR Phase I project, we successfully tested alternative sources of raw material, and modified the manufacturing process at laboratory scale, in order to begin to address the raw material supply challenge we are facing with Citri-Fi&reg;, and to determine whether alternatives may be able to replace more than 50% of the fats normally present in popular foods. We identified several promising alternative fibrous raw materials (sugar beet pulp, citrus peel, inner segment membranes from citrus fruit, and potato fiber), and in this SBIR Phase II application, we now propose to identify an optimum raw material and process for a new fat substitute. Briefly, we propose (i) to expand processes developed in Phase I from laboratory to pilot plant scale; (ii) to test whether the products made at pilot scale match the properties of the same products made at lab scale; (iii) to incorporate the products into several different foods and perform compositional, stability, and functionality testing to assess their performance in end products; (iv) to carry out preliminary process engineering work and develop economic models; (v) to rank the raw materials for their commercial potential; (vi) to confirm the raw material&#39;s long-term availability; then, based on these prior steps, (vii) select the one best raw material for subsequent steps to prepare for commercialization; (viii) carry out testing and prepare documents to ensure the material meets the criteria for Food and Drug Administration (FDA) Generally Recognized As Safe (GRAS) status; (ix) prepare documentation for customer usage; and (x) send samples of the new fat substitute to selected customers and elicit their feedback."
447,577695, Agriculture; Chippewa; Collaborations; college; Communities; Complex; Country; Encapsulated; Experimental Designs; Food; food security; innovation; Insecta; Methods; Monitor; pathogen; Plants; Potato; Production; Research; Research Training; Reservations; Seeds; Site; tissue culture; Travel; tribal member; Universities; Wisconsin,INCREASING POTATO SEED AND TUBER PRODUCTION BY ATTRACTING NATURAL POLLINATORS,USDA,NIFA,,2013-38424-20985,4/1/2012,3/31/2015,"MARLOW, AMBER","CHARKOWSKI, AMY",7.0,106702558.0,LAC COURTE OREILLES OBJIBWA COMMUNITY COLLEGE,HAYWARD,WI,54843-2181,UNITED STATES,,,10.5,2013,85000.0,,"With increasing concern regarding food security, expertise in sustainable food production is a high priority. This issue is enhanced in Indian country. The Lac Courte Oreilles reservation is a prime example of a complex situation that makes it difficult for tribal members to provide food for themselves. The 220 acre Sustainable Agriculture Research Station at the Lac Courte Oreilles Ojibwa Community College (LCOOCC) provides agricultural research, training, and food for the LCO community. This isolated site is well-suited for trialing sustainable potato production methods. In collaboration with the University of Wisconsin, we will focus on production of tubers from true potato seed (TPS). TPS is simple to produce and store and does not host pests and pathogens that travel with seed tubers. The project encompasses some standard plant tissue culture and insect monitoring methods, but also has an innovative focus on attracting native pollinators for more efficient TPS production. The project will build capacity for plant tissue culture, potato production, insect monitoring, and experimental design. Information from this project will be encapsulated for the LCO and the potato research communities."
448,577765, Address; Affect; Agriculture; Aphids; Area; Behavior; Biochemical; Biological Assay; defense response; Development; Disease; Epidemiology; Food Safety; food security; Gene Expression; Health; Individual; Insecta; Mediating; Metabolic; Molecular; novel virus; Nutrient; nutrition; pathogen; Peach; Pesticides; Plant Viruses; Plants; Potato; Production; programs; Proteins; Research; response; Solanum tuberosum; System; Technology; Testing; Tobacco; Transgenic Organisms; vector; vector control; vector transmission; Viral Proteins; Virus,INFLUENCE OF POTATO LEAFROLL VIRUS ON MYZUS PERSICAE-POTATO INTERACTIONS,USDA,NIFA,,2013-67012-21093,9/1/2012,8/31/2014,"CASTEEL, CLARE L.",,23.0,45666088.0,BOYCE THOMPSON INST FOR PLANT RESEARCH,ITHACA,NY,14853-7202,UNITED STATES,,,10.31,2013,150000.0,,"Most pathogens depend on vectors for transmission among host plants and, ultimately, for survival. Thus, vector behavior can affect pathogen epidemiology. Potato leafroll virus (PLRV), which is primarily transmitted by the potato-peach aphid (Myzus persicae), causes one of the most serious diseases of potato (Solanum tuberosum) worldwide, reducing crop yield by 40-70%. The objectives of my proposed research are to investigate the molecular mechanisms that underpin potato-M. persicae-PLRV interactions and determine the functions of specific PLRV proteins in vector-plant relationships and virus epidemiology. By studying potato gene expression, metabolic and protein responses to PLRV and M. persicae, I will test the hypothesis that PLRV-induced changes increase nutrient availability for aphids and suppress potato defense responses. In addition, I will clone and express each of the nine PLRV proteins in transgenic potatoes and tobacco. Using insect bioassays and biochemical screens, I will determine the impact of individual PLRV proteins on plant-aphid interactions. My proposed research will promote the development of novel virus-vector control strategies in crop plants, thus leading to reduced pesticide use and increased food safety. By studying the mechanisms mediating plant-virus-vector interactions, I will address the following program challenge and foundational areas: (1) Plant health and production and plant products; (2) Food safety, nutrition, and health; (3) Agriculture systems and technology; and (4) Food security."
449,577881, Arabidopsis; Area; Asia; Australia; Auxins; Basic Science; Blood Vessels; Development; Droughts; Europe; Fertility; Force of Gravity; Fruit; Funding; Grapes; Growth; Herbicides; Industry; International; Lateral; Light; Maize; meetings; pathogen; Plant Growth Regulators; Plant Roots; Plants; Play; posters; Potato; Process; Production; Productivity; Regulation; Reproduction; reproductive development; Research; Research Personnel; response; Rice; Role; Seedling; Sodium Chloride; Soybeans; Stress; Structure; symposium; Temperature; tissue culture; Tomatoes; Trees; Wood material,AUXIN 2012: 4TH INTERNATIONAL CONFERENCE ON AUXIN RESEARCH,USDA,NIFA,,2013-67013-20423,9/1/2012,8/31/2014,"MCSTEEN, PAULA C.",,9.0,153890272.0,UNIVERSITY OF MISSOURI-COLUMBIA,COLUMBIA,MO,65211-3020,UNITED STATES,,,10.31,2013,10000.0,,"Auxin plays an essential role in crop production in regulation of reproduction, shoot and root growth and response to biotic (pathogens) and abiotic (drought, temperature, salt) stress. Moreover, application of auxin is indispensable for horticulture and tissue culture and auxinic herbicides have long been important in weed control. Although much of the basic research on auxin is being conducted in Arabidopsis, this research is on processes of importance to crop productivity. For example, in the root, auxin controls primary root elongation and lateral root initiation, in the shoot, auxin controls branching and during reproductive development, auxin controls anther fertility, carpel structure and fruit development. Auxin plays a critical role in seedling establishment due to its control of the response to light, gravity and shade. Auxin is also a key player in the response to abiotic stress. Auxin levels increase with increasing temperature and auxin is also involved in the response to drought and salt stress. There is a significant amount of auxin research being conducted in crop plants, such as maize, soybean, rice, tomato and grape, which will also be represented at the meeting. For example, auxin regulates fruit development in tomato, nodulation in soybeans, tuber formation in potato and ear development in corn . Research on auxin is also relevant to the biofuels industry as auxin controls vascular development and plays a significant role in wood formation in trees Therefore, research on auxin is highly relevant to crop productivity and sustainability in the US. These research areas will be discussed at the meeting as invited talks, posters, and talks chosen from submitted. The purpose of this meeting is to bring together researchers from the US, Asia, Australia and Europe to dissect the mechanism of action of this critical plant hormone. This funding will provide partial support for US speakers to attend the Auxin 2012 Conference."
450,588354, Breeding; Diploidy; Disease Resistance; Genes; Genetic Enhancement; improved; Names; Nutritional; pathogen; Population; Potato; Process; Recurrence; Resistance Process; Soil; trait,GENETIC ENHANCEMENT OF POTATOES FOR NUTRITIONAL AND PROCESSING QUALITY AND FOR RESISTANCE TO DISEASES,USDA,ARS,,ARS-0424620,3/11/2013,6/30/2013,"HAYNES, KATHLEEN G",,5.0,,GENETIC IMPROVEMENT FOR FRUITS AND VEGETABLES LABORATORY,BELTSVILLE,MD,20705,UNITED STATES,,,10.001,2013,,,"Objective(s): Improve levels of disease resistance to foliar and soil-borne pathogens in potatoes Improve processing and nutritional quality in potatoes through breeding and selection of superior germplasm.Evaluate advanced selections through replicated field trials prior to naming and release to stakeholders.Approach: Use recurrent selection to improve diploid populations for disease resistances and processing quality. Use parental line breeding to improve tetraploid populations for disease resistances, processing quality, nutritional quality. Transfer these traits from improved diploids to the tetraploid level via 4x-2x crosses. Develop markers to facilitate introgression of desirable genes or deletion of undesirable genes from related species into commercial germplasm."
451,589892, American; base; Breeding; Chromosomes; cold temperature; Collection; Diet; Disease; DNA; Droughts; economic value; Farming environment; Fertilization; Gene Transfer; Genes; Genetic; Genetic Markers; Genetic Materials; genetic resource; Genome; improved; Knowledge; Literature; Minerals; Nature; Nutrient; operation; Plants; Population; Potato; prevent; Publications; Relative (related person); reproductive; Research; Research Personnel; Resistance; Sampling; Seeds; Source; Tomatoes; trait; Vegetables; Vitamins,CONSERVATION AND UTILIZATION OF GERMPLASM AT THE C.M. RICK TOMATO GENETICS RESOURCE CENTER,USDA,NIFA,,0176120,10/1/2012,9/30/2017,"CHETELAT, R. T.",,,47120084.0,UNIVERSITY OF CALIFORNIA DAVIS,DAVIS,CA,95618-6153,UNITED STATES,,,10.203,2013,,,"Situation: Tomatoes rank as the first vegetable (after potatoes) in terms of economic value in the U.S., worth over $1.5 billion annually (2009 farm gate value). Tomato products are a leading source of vitamins and mineral nutrients in the American diet. A much wider genetic base than exists in commercial cultivars has been and continues to be necessary for breeding improved tomato varieties. In particular, the wild tomato species are the main source of improved disease and pest resistance, drought tolerance, improved yield and quality, etc. In certain cases, access to these traits can be limited by reproductive barriers that prevent or impede hybridization with cultivated tomato. Purpose: The purpose of this project is to continue operation of the C.M. Rick Tomato Genetics Resource Center (TGRC) and carry out synergistic research on reproductive barriers and germplasm enhancement. The collection of tomato genetic and wild species stocks held by the TGRC has reached a total of over 3,600 accessions, for which viability and original genetic variability must be maintained. The majority of these accessions exist nowhere else. Many of the wild species populations are now extinct in the native region. The TGRC distributes over 5,000 seed samples annually to researchers and breeders, representing a utilization rate well in excess of 100% relative to the number of accessions held. Each year, nearly 100 publications mentioning use of TGRC stocks appear in the scientific literature. Interspecific reproductive barriers prevent hybridization between related species in nature and can impede the efforts of plant breeders to transfer genes between species. Knowledge of the genes underlying these reproductive barriers may reveal new breeding strategies to overcome them. This project focuses on reproductive barriers that act prior to fertilization (pre-zygotic), including unilateral incompatibility and self-incompatibility. The SOLANUM SITIENS is a wild tomato relative with unique traits, including tolerance to extreme aridity, salinity and low temperatures, that have not been successfully bred into tomato because of strong crossing barriers. This project will develop a set of cultivated tomato lines with genetic material from S. SITIENS. Each line will contain a segment of DNA, identified with genetic markers, from one of the 12 SITIENS chromosomes. The segments in different lines will overlap so as to represent an entire SITIENS genome in the background of a modern tomato variety. These stocks will be will be made available through the TGRC."
452,589993, Development; Disease Resistance; Evaluation; Goals; improved; Minnesota; Potato; Productivity; Research; Resistance; Stress; Vegetables,"DEVELOPMENT OF POTATO CULTIVARS WITH ENHANCED QUALITY, AND RESISTANCE TO BIOTIC AND ABIOTIC STRESS IN MINNESOTA",USDA,NIFA,,0179412,10/1/2012,9/30/2017,"THILL, C. A.","DOUCHES, D ; PALTA, J ; THOMPSON, A ",,555917996.0,UNIVERSITY OF MINNESOTA TWIN CITIES,MINNEAPOLIS,MN,55455-0356,UNITED STATES,,,10.203,2013,,,"This research emphasizes the development, evaluation, and distribution of potato cultivars and germplasm with improved yield, quality, and disease resistance. The overall goal is to improve the productivity, value, and use of the potato vegetable crop by the release of improved varieties and enhanced germplasm."
453,590040, Acrylamides; Area; Ascorbic Acid; Breeding; Carcinogens; cooking; Diagnostic Procedure; Environment; Farming environment; Fertilizers; Fruit; fruits and vegetables; Generations; Geographic state; Goals; Grapes; Growth; Hybrids; improved; Income; Industry; interest; Irrigation; Juice; Lead; medical specialties; Minerals Nutrition; Minnesota; Nitrates; Nitrogen; Nutrient; Nutritional; Nutritional status; Pisum sativum; Plant Leaves; Plant Roots; Potassium; Potato; Practice Management; Process; Production; programs; Property; Rural; Soil; Supplementation; Surface; Thiamine; Universities; Vegetables; Water; Wine,OPTIMIZING NUTRIENT MANAGEMENT FOR SPECIALTY CROP PRODUCTION,USDA,NIFA,,0181648,10/1/2012,9/30/2017,"ROSEN, C.",,,555917996.0,UNIVERSITY OF MINNESOTA TWIN CITIES,MINNEAPOLIS,MN,55455-0356,UNITED STATES,,,10.203,2013,,,"The current annual farm gate value of specialty crops grown in Minnesota is approximately $269 million, which ranks 13th of all U.S. states. Crops that contribute to the majority of this income include potato (fresh and processed), processing sweet corn, and processing peas. In addition to their on-farm value, these vegetables are economically important to the state for their value added attributes related to their processing. There is also significant interest in Midwest grape and wine production due the recent introductions of cold hardy grape cultivars by the University of Minnesota Fruit Breeding Program. Many of the specialty crops are grown on glacial outwash soils that require high rates of nitrogen and supplemental irrigation to optimize yields. These soils are characterized as excessively drained and vulnerable to losses of nitrate due to leaching, particularly when a shallow rooted crop like potato is grown. Because these crops contribute to the economy of rural Minnesota, there is a need find ways of growing them that will minimize environmental degradation. This project will focus on new generation enhanced efficiency fertilizers and improved diagnostic techniques to achieve this goal. Potatoes can have both positive and negative nutritional value depending on how they are cooked or processed. From a positive standpoint, potatoes have more potassium, vitamin C, and vitamin B1 than many other fruit and vegetable. However, acrylamide, a potential carcinogen, can form when fried. This project will evaluate way of reducing the acrylamide concentration in fried potato products. Grape production for wine has increased dramatically in the upper Midwest over the past 15 years due to the introduction of cold hardy grape cultivars by the University of Minnesota. These cold hardy grape varieties are so new that optimal mineral nutrition and soil management practices have not been established. Growers use leaf or petiole analysis to assess the nutritional status of their vines prior to nutrient supplementation. Unbalanced mineral nutrition can lead to undesirable grape juice properties for wine making. Results from this project will be used to optimize vine growth and wine quality and reduce unnecessary nutrient applications. Most sweet corn in Minnesota is grown on fine textured soil without irrigation. They are grown in areas where loss of nitrogen to surface waters is a concern. With new sweet corn varieties being developed for the processing industry, there is interest in determining if these new varieties can be grown with lower amounts of nitrogen. This project will identify hybrids and growing conditions that minimize nitrogen losses to the environment."
454,598012, Agaricales; Agriculture; Blueberries; Chronic Disease; Clams; Depressed mood; Development; Disease Outbreaks; Elderberry; Employment; Employment Opportunities; Fishes; Food; Food Processing; Food Safety; food science; improved; Industry; Maine; Modification; Mussels; Nutritional; Paralysed; Play; Potato; Production; red tide; Role; Techniques; Tomatoes; Toxin; Universities; Work,"DEVELOPMENT AND MODIFICATION OF ADVANCED CHROMATOGRAPHIC TECHNIQUES FOR THE ANALYSIS OF BIOACTIVE, NUTRITIONAL AND NATURAL TOXINS IN MAINE FOOD PRODUCTS",USDA,NIFA,,0229330,10/1/2012,9/30/2017,"BUSHWAY, R. J.","MYRACLE, A ; NAYAK, B ; PERKINS, L  B ",,186875787.0,UNIVERSITY OF MAINE ORONO,ORONO,ME,04469-5717,UNITED STATES,,,10.203,2013,,,"Agriculture and food processing play a substantial role in support of the fragile Maine economy. Potato and blueberry production are vital to the depressed economies of northern and eastern Maine and valuable niche crops (i.e. tomato, elderberry, pepper, Chaga mushrooms) have the potential to provide additional employment opportunities. The shellfish industry also employs a significant number of workers and is vulnerable to sporadic shut-down during Red Tide outbreaks, due to paralytic shell fish toxins in clams and mussels. Collaborative work between Maine food producers, regulatory agencies and University of Maine food science/food chemists will help improve the overall quality, nutritional value, bioactive content and safety of food and food products produced in the state. Healthy and safe food production will help stabilize employment, improve the Maine economy, promote healthier diets and reduce chronic illness of Maine citizens."
455,598160, Biological Preservation; Carrots - dietary; Classification; Disease; Evaluation; farmer; Genes; genus Solanum; Goals; Maps; novel; pathogen; Pectobacterium carotovorum; Play; Potato; Proteins; Resistance; resistance mechanism; Role; stem; Vegetables; Wisconsin,"THE US POTATO GENEBANK: ACQUISITION, CLASSIFICATION, PRESERVATION, EVALUATION AND DISTRIBUTION OF POTATO (SOLANUM) GERMPLASM",USDA,NIFA,,0229806,10/1/2012,9/30/2015,"CHARKOWSKI, A.",,,161202122.0,UNIVERSITY OF WISCONSIN MADISON,MADISON,WI,53706-1415,UNITED STATES,,,10.203,2013,,,"Bacterial soft rot and stem rot caused by Pectobacterium carotovorum, is one of the most common diseases of potato, vegetables, and ornamentals in Wisconsin and worldwide. Potatoes and other hosts of P. carotovorum, ranging from carrots to ornamentals, are important products for Wisconsin farmers. Unfortunately, farmers have few effective control options for this disease and the mechanisms of resistance to this pathogen are not understood. Resistant cultivars are not available for many of the crops that host this pathogen. We recently identified a protein, DspE, that plays a key role in potato disease caused by P. carotovorum and we identified wild potato species resistant to the effects of this protein. The goals of this proposal are to better understand the function of DspE in soft rot disease and to map these novel resistance genes so that we can further examine their fucntion."
456,598236, Anti-inflammatory; Anti-Inflammatory Agents; Antioxidants; Ascorbic Acid; Berry; Blood Glucose; Blueberries; Cereals; Chemicals; Child; Cholesterol; Communities; Consumption; cooking; Development; Diabetes Mellitus; dietary supplements; Eating; Equipment; Equisetum; Fatty acid glycerol esters; Freezing; Health; Health Benefit; Herb; Human; Humulus; hypertensive heart disease; improved; In Vitro; Marketing; Measures; Native Americans; novel; Nutrient; Obesity; Plants; Potato; prevent; Process; programs; Recruitment Activity; research study; Schools; Steam; Students; Testing; Ursidae Family; wasting,PRODUCTS AND PROCESSES FOR A HEALTHIER COMMUNITY,USDA,NIFA,,0230039,10/1/2012,9/30/2017,"CAMIRE, M. E.","BOLTON, J ; PERKINS, L  B ",,186875787.0,UNIVERSITY OF MAINE ORONO,ORONO,ME,04469-5717,UNITED STATES,,,10.203,2013,,,"Traditional Native American herbs will be assessed for their ability to be grown as new commercial crops for dietary supplements. Species to be evaluated include wintergreen, bear berry, bunchberry , and horsetail. Plants parts will be tested for chemical composition and overall antioxidant activity. Energy- conserving and environmentally -friendly extraction processes will be compared. Additional testing will be done to assess these herbal extracts for potential health benefits such as anti-inflammatory activity, and reduction of blood glucose and cholesterol levels. Potatoes, wild blueberries, grains, hops and novel crops such as chokeberry and honeyberry may be studied with in vitro and human experiments for their ability to prevent obesity, diabetes, hypertension and heart disease. Local consumers will be recruited to evaluate the eating quality of these crops to help increase market demand. Recently school lunch programs tried to limit potato consumption. Children accept potatoes well, so development of low-fat, healthful potato products could reduce waste and improve student health. Whole and cut blue and yellow potato cultivars will be steam-cooked, then flash-frozen to retain vitamin C and other nutrients. Reheating will be done with different types of foodservice equipment then the effects of processing on consumer liking as well as nutrient composition will be measured."
