Unnamed: 0,PROJECT_ID,PROJECT_TERMS,PROJECT_TITLE,DEPARTMENT,AGENCY,IC_CENTER,PROJECT_NUMBER,PROJECT_START_DATE,PROJECT_END_DATE,CONTACT_PI_PROJECT_LEADER,OTHER_PIS,CONGRESSIONAL_DISTRICT,DUNS_NUMBER,ORGANIZATION_NAME,ORGANIZATION_CITY,ORGANIZATION_STATE,ORGANIZATION_ZIP,ORGANIZATION_COUNTRY,BUDGET_START_DATE,BUDGET_END_DATE,CFDA_CODE,FY,FY_TOTAL_COST,FY_TOTAL_COST_SUB_PROJECTS,ABSTRACT
360,807819, Agriculture; Alleles; Award; biological adaptation to stress; China; Chinese People; Collaborations; Droughts; Environment; Event; experience; extreme temperature; Food Supply; Funding; Future; Goals; graduate student; Grant; Habitats; Knowledge; Life; Mentorship; Plants; Research; research study; Research Support; Science; Site; Stress; stress tolerance; System; Technology; Tibet; transcriptome sequencing; Universities; Work,EAPSI: STUDYING HIGHLAND BARLEY TO BETTER UNDERSTAND PLANT STRESS RESPONSES,NSF,NSF,,1515342,6/1/2015,5/31/2016,"DIMITROV, IVAN D",,,653878652.0,LANZHOU UNIVERSITY,LANZHOU,,,CHINA,,,47.07899999999999,2015,5070.0,,"This award supports research to study plant adaptation to abiotic stress, focusing on highland barley.  Plant stress from non-living factors in the environment such as extreme temperatures or drought causes immense yield decreases.  Understanding how plants deal with and adapt to such stress will be essential to maintaining the world's food supply. Barley is a good system to study the mechanisms underlying stress tolerance. Since its domestication, barley cultivation has spread to almost every continent. Along the way, breeders have selected varieties that are best suited for their local regions, particularly with regard to local stresses.  There has been strong evidence that the highland of China and neighboring Tibet are a site of domestication for barley and varieties from that region provide a different snapshot of alleles that may have emerged from domestication.  This grant will study the adaptations of local varieties of barley from the highlands of China and Tibet compared to other, lowland barleys. The research work will be conducted under the mentorship of Dr. Jia Li at Lanzhou University in China. Dr. Li is an expert in the field of highland barleys, and his lab, being in the native habitat, is situated perfectly to study these adaptations in the native barley.  The Tibetan plateau has recently been characterized as a second center of barley domestication and therefore represents a different snapshot of alleles that may have emerged from the bottleneck that occurs with domestication. However, few studies have been performed using landraces from this region.  The aim of this study is to compare barley landraces, which come from this independent domestication event, with those grown more broadly, in order to identify sequence and expression differences that impart differential stress tolerance. The ultimate goal is to understand the mechanism of that tolerance, and to disseminate that knowledge for future agricultural improvements. Mentorship and on-site experiments at the Li lab will be very important for the progress of this research. Dr. Li's team has experience with studying highland barleys, and has done some preliminary RNA-seq experiments on this crop. This NSF EAPSI award supports research by a U.S. graduate student and is funded in collaboration with the Chinese Ministry of Science and Technology."
361,809476, Architecture; Arts; base; cancer diagnosis; career; Communication; cost; Data; design; Detection; Devices; disease diagnosis; drug testing; Educational process of instructing; Electronics; food quality; Future; Gases; Generations; Health; Image; Industry; Institution; Lasers; Laws; Medical Imaging; Methodology; millimeter; Molecular; novel; novel strategies; operation; Performance; Phase; prevent; Property; Quality Control; Radar; Radiation; remote sensing; Research; Resolution; Security; Semiconductors; sensor; Shapes; Signal Transduction; silicon compounds; solid state; solid state electronics; Source; Spectrum Analysis; Structure; System; Techniques; Technology; Three-Dimensional Imaging; Transistors; Travel; trend; voltage; weapons,CAREER: SCALABLE TRAVELING AND STANDING WAVE STRUCTURES FOR HIGH POWER AND HIGH EFFICIENCY TERAHERTZ AND MM-WAVE RADIATOR AND PHASED ARRAY SYSTEMS,NSF,NSF,,1454732,2/15/2015,1/31/2020,"MOMENI, OMEED",,3.0,47120084.0,UNIVERSITY OF CALIFORNIA DAVIS,DAVIS,CA,95618-6134,UNITED STATES,,,47.041000000000004,2015,500000.0,,"Scalable Traveling and Standing Wave Structures for High Power and High Efficiency Terahertz and mm-Wave Radiator and Phased Array Systems  Semiconductor scaling has continued for almost half a century, as Moore's law predicted. It has been the source of low-cost, efficient, and high-speed electronics for numerous applications. This trend, however, is about to slow down or even stop in the next few years due to several limitations. This is particularly consequential for high-speed and high-power electronics as they become extremely challenging to implement due to the technology limitations. For example, millimeter wave (mm-wave) and terahertz (THz) systems are known to have unique and significant applications in health, security and industry. Detection of concealed weapons, cancer diagnosis, high-resolution radar, medical imaging, 3D imaging, and semiconductor wafer/device inspection, along with bio/molecular spectroscopy for drug detection, food quality control, and breath analyses for disease diagnosis are among many examples of these applications. In particular remote sensing, active/passive imaging and short-range communication are continually evolving at a rapid pace toward mm-wave and THz frequencies in order to achieve superior resolution and higher data rate. Today, however, THz systems are realized using expensive and bulky devices such as gas lasers and discrete bulky components. If compact and on-chip THz systems are realized the numerous related applications will rapidly flourish, resulting in new opportunities in high-tech marketplace and research and teaching institutions. Today's solid-state technologies including silicon and compound semiconductors can barley cover the lower part of the THz band with useful amount of radiated power. Moreover, phased arrays are essential in some of these applications to boost and localize the radiated power. Phase shifters are critical in a conventional phased array system but they are extremely lossy at high frequencies. The complications of integrating these phase shifters and a stable signal in phased array systems have prevented designers to implement THz high power transmitters on chip. To overcome these problems the PI introduces fundamentally new approaches to design harmonic voltage-controlled oscillators (VCO), radiator array and phased array systems at THz and mm-wave frequencies. The PI's research plan is to use these approaches to make solid-state electronics the default platform for high-performance on-chip THz systems, which are hard to envision today.  First the PI introduces novel array structures based on the unique properties of traveling and standing waves that enable efficient and high power signal generation and radiation. The important properties of these structures are as follows: 1- they greatly simplify the structure of the array and result in high radiated power and high DC to RF efficiency, 2- no additional global or local routing is needed other than the ones that belong to the oscillator structure, thereby making this architecture inherently scalable to larger array sizes for both the radiator and the phased array, 3- when used in the phased array they completely eliminate the need of phase shifters anywhere in the structure, and 4- only one high frequency divider is needed to sense the fundamental frequency and lock the whole array in a frequency synthesizer, resulting in a low power operation. Next, the PI uses the  Optimum Signal Condition  methodology and introduces a new technique to shape the transistor signals and boost the harmonic power in oscillators. Combining the scalable array structures with the signal shaping technique the PI proposes VCOs, radiator arrays and phased arrays that have significantly higher performances than the state of the art. The PI believes the proposed radiator and phased array would be the cornerstone of future phased array systems for radar, sensor and communication applications at THz and mm-wave frequencies."
362,810566, Breeding; Cereals; Chromosome Mapping; Collaborations; Collection; Communities; design; Education; exome; experience; Fostering; Future; Genetic; genetic resource; genome sequencing; Genotype; graduate student; International; Maps; Minnesota; mutant; Oral; Plants; Population; posters; programs; Quantitative Trait Loci; Scholarship; Scientist; Students; symposium; Time; Travel; Universities; Work,FOSTERING THE FUTURE OF PLANT BREEDING AT THE 12TH INTERNATIONAL BARLEY GENETICS SYMPOSIUM,USDA,NIFA,,2015-67013-24113,9/1/2015,8/31/2016,"SMITH, KEVIN","MUEHLBAUER, GARY",5.0,555917996.0,UNIVERSITY OF MINNESOTA TWIN CITIES,MINNEAPOLIS,MN,554550000,UNITED STATES,,,10.31,2015,20000.0,,"Barley (Hordeum vulgare L.) was domesticated from wild barley (Hordeum vulgare ssp. spontaneum) approximately 10,000 years ago and is currently is the fourth most important grain crop worldwide. Barley has rich genetic resource for breeding and genetics work via the existence of a draft genome sequence, dense genetic maps, high-throughput genotyping platforms, exome capture platform, extensive mutant collections, multiple mapping populations, and association mapping panels with hundreds of mapped genes and quantitative trait loci (QTL). To facilitate the exchange of information and collaboration, every four years the international barley community convenes the International Barley Genetics Symposium featuring barley scientists from around the world. The University of Minnesota plans to host the 12th International Barley Genetics Symposium in Minneapolis, MN on June 26-30 2016. The aim of this conference proposal is to enhance the experience for graduate students attending the 12 IBGS. Specifically, we have designed the program to feature regular and short (flash and dash) student presentations, and additional time and activities that will facilitate informal discussions with students and other scientists. We will offer 13travel scholarships to students that are presenting either a poster or oral presentation at the conference that will cover travel, hotel and registration. We will also support travel, registration, and hotel for one keynote invited speaker for the session on Barley Genetics and Breeding Education."
363,810654, Adult; bean; Biological Markers; Biological Markers; Biomarker of Dietary Intake; Cancer Survivor; Child; Cholesterol; Chronic Disease; Colorectal Cancer; Consumption; Diet; Dietary Fiber; Dietary Practices; Disease; disorder prevention; disorder risk; Evaluation; Fabaceae; feeding; Food; Foundations; Health; health application; Human; Intake; Investigation; metabolomics; novel; Nutrition Assessment; Outcome; Patient Self-Report; prospective; Research; Rice; Rye cereal; Soybeans; Validation; Wheat,RICE BRAN AND BEAN METABOLOMES FOR HUMAN DIETARY EXPOSURE BIOMARKERS,USDA,NIFA,,2016-67001-24538,11/15/2015,11/14/2020,"RYAN, ELIZABETH",,2.0,785979618.0,COLORADO STATE UNIVERSITY-FORT COLLINS,FORT COLLINS,CO,805210000,UNITED STATES,,,10.31,2015,1624919.0,,"Whole grain brown rice, rice bran, and dry beans are inexpensive, healthy staple foods with low U.S. consumption. Numerous evidences exist for promoting increased consumption of brown rice and dry beans for chronic disease prevention , yet prospective evaluation of health outcomes remains difficult due to lack of reliable dietary intake biomarkers. Our completed, short-term feeding studies with fixed amounts of rice bran and navy beans in children with elevated cholesterol and adult colorectal cancer survivors provide a novel opportunity for assessing dietary biomarkers of intake. Rice and beans merit biomarkers for nutritional assessment without reliance on self-reported intakes for whole grains and legumes during nutrition assessments as wheat, barley, rye and soybeans have been studied in dietary patterns and for relationships with disease risk. A major challenge with validating dietary biomarkers is that an elevated level of consumption is often required for reliable quantification, and emerging evidence supports that the overall dietary pattern (e.g. vegetarian, omnivore) can influence the profile of metabolites detected. The identification and validation of dietary biomarkers using metabolomics is an emerging field of investigation with broad-spectrum applications of health importance, and is the major focus of the research strategy for developing rice bran and navy bean biomarkers in children and adults herein. These studies will set the foundation for evaluating Rice Bran (RB) and Navy Beans (NB) intake to other important diet-disease relationships."
364,810698, Affect; Animals; Avena sativa; base; Biochemistry; Cell Death; Cells; Consumption; Development; Economics; feeding; Food; Food Contamination; Food Safety; fungus; Genes; Health; Human; insight; Knowledge; Life; lipid metabolism; Lipids; Livestock; Maize; Measures; Mediating; Methods; Mitochondria; Molecular Biology; novel; Nuclear; Plants; Research; response; Role; Signal Pathway; Signal Transduction; Stress; Toxic effect; Toxic Environmental Substances; Toxin; Trichothecenes; Wheat; Work; Yeasts,INVESTIGATING MECHANISM-BASED STRATEGIES AGAINST TRICHOTHECENES AND ENVIRONMENTAL TOXINS,USDA,NIFA,,2016-67012-24690,1/1/2016,12/31/2017,"LEE, SAMANTHA",,6.0,1912864.0,RUTGERS THE ST UNIV OF NJ NEW BRUNSWICK,NEW BRUNSWICK,NJ,89010000,UNITED STATES,,,10.31,2015,149090.0,,"Trichothecenes areubiquitoustoxic secondary metabolites produced by pathogenic fungi in host plants such as wheat, barley, oats, and maize. Due to their natural occurrence in food and high toxicity, trichothecene contamination of food and livestock feed (&gt;78% toxin present) poses a great threat to food safety and human, animal, and planthealth.However, there is a critical gap in our knowledge about the way the toxin works in living cells leading to toxicity that endangersanimals and humans. Previous studies identified novel mechanisms for trichothecene-induced cell death involving themitochondria, an important component of thecell that functions to help produce energy. These studies have shown that the toxin-induced cell death involved mitochondria and genes involved in lipid metabolisms which mediated sensitivity to these toxins. Therefore, the proposed project will study the role oflipid signaling as a mitochondrial &#39;surveillance&#39; mechanism induced in response to trichothecene-mediated stress.Applying high-throughput methods in molecular biology and biochemistry, this research will identify lipids altered in response to toxin treatment and determine if lipid signaling is important for trichothecene-mediated mitochondrial fragmentation. It will also measure therecognition and degradation of trichothecene-damaged mitochondria by mitophagy, a selective degradation of damaged mitochondria. The research will identify critical components of the mitochondrial-nuclear signaling pathways using yeast (highly conserved between yeasts and animal cells) and then investigate them in more detail in animal cells. This research will leadto new insights into how these toxins modulate themitochondria and mitochondrial signaling and advance our understanding of mechanisms whereby environmental toxins derail the fate of mitochondria in the affected animals. The knowledge gained here will aid efforts to mitigate the impacts of trichothecene contamination in food and food safety; facilitating the development of safer practice and standards in human and animal consumption of contaminated products.Ultimately, the project will aid in promoting safer food, developing potential applications for animal health improvement, and reducing economic losses due to trichothecene contamination."
365,810744, Accounting; Biochemical; Biomass; Cereals; Climate; climate change; Development; DNA-Protein Interaction; Droughts; Ensure; Environment; Family; feeding; Flowers; Genes; Goals; Growth; Head; High temperature of physical object; improved; knowledge translation; Location; novel; Photoperiod; Poaceae; Population; Production; Productivity; Proteins; Regulation; reproductive; Research; Resources; response; Rice; Role; Seeds; Southern Europe; Staging; Time; Transgenic Organisms; Variant; Water; Wheat,PRR37/PPD1 PROMOTES FLOWERING IN LONG DAY GRASSES AND REPRESSES FLOWERING IN SHORT DAY GRASSES,USDA,NIFA,,2016-67013-24617,1/1/2016,12/31/2018,"DUBCOVSKY, JORGE","MULLET, JOHN",3.0,47120084.0,UNIVERSITY OF CALIFORNIA DAVIS,DAVIS,CA,956180000,UNITED STATES,,,10.31,2015,500000.0,,"Yields of staple crops need to increase by 60% to feed 9 billion people worldwide by 2050. This challenging goal is further complicated by growing competition for land, water and energy, as well as by the potential negative impacts of climate change on crop productivity. Therefore, continued and dedicated research efforts are essential to increase yields and to expand the range of locations and environments where these crops can be grown productively.One of the most critical factors underlying grain crop productivity is a precise timing of the developmental transition between the vegetative and reproductive stages to optimize seed production. For example, in environments with hot summers, early-flowering photoperiod insensitive wheat varieties mature prior to the onset of damaging high temperatures and show significantly higher yields than photoperiod-sensitive later-flowering varieties (&gt;35% in Southern Europe). By contrast, photoperiod sensitive wheat varieties show yield advantages in milder climates, as their delayed flowering extends the period of vegetative growth providing more resources for biomass and grain production. Similarly, late-flowering forage and energy sorghums show increased biomass, whereas grain sorghums are selected for early flowering to ensure sufficient time for grain maturation while avoiding drought. This proposal is focused on improving our understanding of the photoperiodic regulation of flowering in the grass family to assist breeders in selecting better adapted crops with improved yield and wider production environments.A critical factor underlying crop productivity is a precise adjustment of the developmental transition between the vegetative and reproductive stages to optimize seed production. In wheat and sorghum this adjustment is regulated mainly by the PSEUDO RESPONSE REGULATOR 37 (PRR37), a gene that accounts for most natural variation in photoperiodic response in several economically important grass species. In spite of its central role, it is still not known how PRR37 promotes flowering in wheat but represses flowering in sorghum under long days. The first objective of this proposal is to determine the cause of the reverse activity of PRR37 in short-day (sorghum) and long-day (wheat) grasses using transgenic approaches to exchange critical photoperiod genes between the two species. The second objective is to understand the interactions between the different photoperiod genes. Populations segregating simultaneously for the different genes will be used to determine their interdependencies in the regulation of flowering genes and heading time. The final objective is to elucidate the biochemical mechanisms involved in the differential activity of PRR37 in the regulation of its downstream targets by analyzing PRR37 protein-protein and protein-DNA interactions.A precise understanding of the similarities and differences in photoperiod regulation of flowering time in wheat and sorghum can have a significant impact on the development of novel varieties better adapted to a wider range of environments. In addition, the understanding of the similarities and differences in photoperiod regulation of flowering time in crops as diverse as sorghum and wheat will also enable the translation of this knowledge to other economically-important crops, including both short day (e.g. rice) and long day species (e.g. barley)."
366,810751, Address; Avena sativa; bean; Cell Death; Cochliobolus; defense response; Dental crowns; Disease; Disease susceptibility; fungus; Genes; Molecular; Peptides; Plant Diseases; Plants; Predisposition; Proteins; Resistance; resistance gene; Rice,RESISTANCE GENES THAT CONFER PLANT DISEASE SUSCEPTIBILITY AND THEIR ACTIVATION,USDA,NIFA,,2016-67013-24736,12/15/2015,12/14/2018,"WOLPERT, THOMAS J",,4.0,53599908.0,OREGON STATE UNIVERSITY,CORVALLIS,OR,973310000,UNITED STATES,,,10.31,2015,498780.0,,"This project involves the study of a disease called Victoria blight which was originally identified on the host plant, oats. The disease is caused by the fungus, Cochliobolus victoriae which can only infect oats if it makes a peptide called  victorin  and interacts with oats carrying a gene called  Vb . Various analyses suggest that the Vb gene, which confers Victoria blight susceptibility and sensitivity to victorin, is identical to a gene called Pc2 which confers resistance to a different disease called  crown rust of oats  caused by the fungus Puccinia coronata. Consistent with this interpretation, molecular analyses reveal that victorin activates a resistance protein (NB-LRR) which leads to cell death and that C. victoriae exploits this defense response to cause disease. This conclusion is further supported by the finding that victorin sensitivity is conditioned by genes encoding resistance proteins across diverse crop species including barley, rice and bean. We hypothesize that these resistance proteins (NB-LRRs) are functionally, and perhaps structurally, related to the protein encoded by the Vb/Pc2 gene in oats. This proposal will address this hypothesis and in addition investigates the diversity of targets for victorin and the resistance proteins activated."
367,810752, Affect; Area; Biochemistry; Climate; cold temperature; economic impact; Engineering; farmer; improved; Maize; Membrane Lipids; Modification; Mouse-ear Cress; Nature; Outcome; Plants; research study; Role; Seasons; Sphingolipids; Testing; Variant; Very Long Chain Fatty Acid,PLANT SPHINGOLIPIDS: NEW TARGETS FOR ENGINEERING COLD-TOLERANCE IN CROPS,USDA,NIFA,,2016-67013-24737,1/15/2016,1/14/2019,"MARKHAM, JONATHAN EDWARD","CAHOON, EDGAR B",1.0,555456995.0,UNIVERSITY OF NEBRASKA LINCOLN,LINCOLN,NE,685830000,UNITED STATES,,,10.31,2015,408000.0,,"Low temperature largely determines what crops can be grown in certain areas and defines the growing season for others. The constraints imposed by crops&#39; intolerance to low temperature and the natural variations of the climate cause significant economic impacts to farmers, either directly through loss of crops or indirectly through reduced potential yield. While many aspects of plant biochemistry affect the overall tolerance of plants towards cold, a single modification of membrane lipids in the otherwise cold-hardy plant Arabidopsis thaliana is sufficient to make that plant extremely sensitive to even a mild cooling. This modification, a desaturation of the very long-chain fatty acids in sphingolipids, is relatively uncommon in nature, being found only in a few cold-tolerant plant species. Along with other evidence pointing towards a critical role for sphingolipid desaturation in determining plant cold-tolerance, it is hypothesized that sphingolipid desaturation is an adaptation that imparts cold-tolerance and that it can be used to improve the cold tolerance of cold-sensitive crops. This hypothesis will be tested by disrupting sphingolipid desaturation in the cold tolerant crops barley and Cammelina and introducing sphingolipid desaturation into the cold-sensitive crops sorghum and maize. The expected outcome of these experiments is a new means by which it will be possible to modify cold-tolerance in plants that could be broadly applicable to engineering cold-tolerance into a wide variety of important crop species"
368,810998, Area; Beta vulgaris; Breeding; Canada; Cereals; economic impact; Face; Geographic Locations; Horns; improved; insect disease; Montana; Nurseries; Production; Resistance; Rivers; trait; United States; Wheat,FIELD CROP PRODUCTION FOR SOUTH CENTRAL MONTANA,USDA,NIFA,,1002616,10/1/2014,9/30/2019,"KEPHART, K, D..",,,65569048.0,MONTANA STATE UNIVERSITY,BOZEMAN,MT,59717,UNITED STATES,,,10.203,2015,,,"Wheat and barley are economically important crops in Montana as well as the United States and Canada. While these commodities are grown over a vast area, specific geographic areas face unique challenges to the successful production of these crops. Experimental breeding lines must be evaluated under local conditions in order to identify which materials are best adapted to a given region and further developed into improved cultivars. In south-central Montana, better yielding cultivars possessing acceptable end-use qualities with improved resistance to lodging, foliar diseases and insect pests. While these production problems are not unique to this region of Montana, these traits have historically had a significant economic impact on both grain yield and quality in this area. Winter wheat, spring wheat, and barley nurseries will be established to evaluate promising new materials for adaptability in south-central Montana, with emphasis on those traits which locally impact grain yield and quality. Moreover, the results of these efforts should provide benefits where ever these same production issues occur. Regionally, sugar beet is an important irrigated crop in production area adjacent to tributaries of the Yellowstone and Big Horn rivers of south-central Montana."
369,811003, Agriculture; base; Blood Glucose; Breeding; Cereals; Complex; diabetic; Disease; Effectiveness; Flour; Fusarium; Genes; Genetic; Genetic study; Genomics; Glycemic Index; Individual; Lentils - dietary; mildew; Montana; Nitrogen; Pisum sativum; programs; Province; Resistance; Services; Soil; Starch; Techniques; trait; Vegetables; Virus; Water; Wheat,GENETIC STUDIES AND GERMPLASM ENHANCEMENT IN PEA AND LENTIL,USDA,NIFA,,1002659,10/1/2014,9/30/2019,"WEEDEN, N, .",,,65569048.0,MONTANA STATE UNIVERSITY,BOZEMAN,MT,59717,UNITED STATES,,,10.203,2015,,,"Dry pea has been demonstrated to be a crop well-suited to the agricultural practices common in Montana and neighboring states and provinces. It not only provides an economically viable alternative to wheat, barley, or canola but also helps condition the soil for these other crops through its ability to add nitrogen, its low water use, and its alternate pests, weeds, and diseases. Relatively few public germplasm improvement programs service the region. In addition, the availability of a genomic sequence for barrel medic greatly increases the potential for rapid and dramatic improvement in the pea varieties available and our ability to manipulate the crop. As a species, pea possesses a high genetic diversity, and a wide range of crop types can be generated by traditional breeding techniques. We will focus on developing yellow dry pea varieties that have a high content of slow digesting starch. Such a starch content is particularly suitable for Type II diabetics or other individuals who desire to avoid high blood sugar levels. Products made from such peas or their flour are digested gradually and have a much lower glycemic index than other grains or starchy vegetables. Other genes that will be investigated include several that provide resistance to specific diseases of pea, including powdery mildew, enation virus and fusarium wilt. Each of these diseases is common in pea growing regions, and the loss of their effectiveness would greatly reduce our ability to grow this crop. The genetic basis of other, more complex traits critical for pea varieties in Montana and the Northern Great Plains with be investigated and markers developed so that these traits can be included in the growing number of characters possible to be screen for in pea breeding programs by marker-assisted selection."
370,811026, Affect; American; Area; Attention; base; Birds; Breeding; Cereals; Chemicals; cost; Data; deoxynivalenol; Development; Disease; Disease Resistance; DNA Sequence; Epidemic; feeding; fungus; Fusarium; Generations; Genetic; Genotype; Head; improved; Industrial fungicide; Industry; Institution; Livestock; Malt Grain; meetings; Minnesota; molecular marker; Mycotoxins; North Dakota; Pathology; Performance; Plants; Post-Translational Protein Processing; Process; Production; programs; Research; Research Personnel; Resistance; Science; Single Nucleotide Polymorphism; Symptoms; tool; trait; United States; Universities,BREEDING AND GENETICS OF SPRING BARLEY FOR NORTH DAKOTA,USDA,NIFA,,1003032,10/1/2014,9/30/2019,"HORSLEY, R, .",,,803882299.0,NORTH DAKOTA STATE UNIVERSITY,WAHPETON,ND,,UNITED STATES,,,10.203,2015,,,"The barley breeding/genetics project is a cooperative effort among the Departments of Plant Sciences and Plant Pathology, and the state&#39;s North Dakota Research Extension Centers (NDREC). The basic objective of the program is to develop and release improved germplasm acceptable to barley producers of North Dakota and adjacent areas in the United States, and to those who use or process this barley. Plant characters that receive the most attention are those that affect quality of the grain, resulting in losses to producers and processors. These characters include yield, resistance to spikeand foliar diseases, resistance to preharvest sprouting, and malt quality.North Dakota is the leader in barley acreage and production (1.00 million acres and 57.4 million bushels with a value of $281 million - 5 yr. ave.) and produces around 27% of all U.S. barley (USDA-NASS). Nearly 90% of the barley acreage is sown to cultivars classed as  recommended for malting and brewing  by the American Malting Barley Association (AMBA) and about 16.2% (5 yr. ave.; USDA-NASS) of the state&#39;s barley acreage has been sown to cultivars developed at NDSU. Since 1993, Fusarium head blight (FHB) epidemics have substantially impacted the barley crop grown in North Dakota and western Minnesota. In the most severe years of the epidemic, less than one-fourth of the North Dakota barley crop was purchased by the malting and brewing industries because of contamination of the crop with the mycotoxin deoxynivalenol (DON) that is produced by the fungus that causes FHB. This resulted in significant revenue losses to growers because they could not receive the malting barley premium and had to sell their barley for livestock feed.Cultural and chemical controls of FHB in barley, by themselves, have been unsuccessful. There is only one six-rowed cultivar, Quest released by the University of Minnesota, and one two-rowed cultivar, Conlon released by NDSU, with moderate resistance to FHB that are adapted to North Dakota and currently on the American Malting Barley Association&#39;s (AMBA)  List of Recommended Malting Barley Varieties.  Conlon accumulates less DON than any cultivar on the AMBA list. Production of barley with low to no FHB symptoms and DON accumulation below 1 ppm during years favorable for disease is going to require an integrated approach that includes use of proper cultural practices, fungicides, and FHB-resistant cultivars. North Dakota is the largest producer of six-rowed malting barley in the U.S. Until about 2000, the largest users of six-rowed malt in the U.S., Anheuser-Busch InBev (ABI) and MillerCoors Brewing Co., desired malt with similar quality profiles. However, today MillerCoors Brewing desires cultivars that have moderate levels of protein modification during malting and have moderate levels of enzymatic activity. Robust (Rasmusson and Wilcoxson, 1983) is a cultivar that meets this profile. Anheuser-Busch InBev prefers cultivars that have higher levels of protein modification and higher levels of enzymatic activity. Stander (Rasmusson et al., 1993) is a cultivar that meets this profile. Determining the genetic basis for the differences in the malt quality profiles of MillerCoors and ABI would allow for efficient development of cultivars for these large purchasers of six-rowed malt.The cost of using molecular markers as routine selection tools in barley is now at a level where public breeding programs can utilize them during early generation selection (e.g. F3-F5 generations). Markers derived from single nucleotide polymorphisms (SNPs) have been found that are putatively associated with agronomic performance, disease resistance, and malt quality traits in NDSU lines. Additionally, new SNP markers being identified by researchers at NDSU and other institutions worldwide using DNA sequence (genotyping by sequence; GBS) data have the potential to be more effective than the current SNP markers. A major need for the NDSU barley breeding programs is to validate the existing SNP and emerging GBS-derived SNP markers for utility in efficiently selecting lines acceptable to growers and end-users.The specific objective of this project are to: Develop two-and six-rowed malting barley germplasm with improved FHB that is acceptable to growers and those who process the grain.Determine the genetic basis of differences in malt quality and agronomic performance of Robust and Stander six-rowed malting barley.Validate molecular marker-trait associations for agronomic performance, disease resistance and malt quality traits identified in previous research for utility across NDSU germplasm."
371,811112, Agriculture; Beauty; Breeding; Development; improved; indexing; Individual; Kentucky; North Dakota; Physiological; Plants; Poa plant; Research; response; Saline; Seeds; Stress; stress tolerance; System,"IMPROVING TOLERANCE TO SALINE, WATERLOGGED, AND SALINE-WATERLOGGED CONDITIONS IN CANOLA, BARLEY, AND KENTUCKY BLUEGRASS",USDA,NIFA,,1003366,10/1/2014,9/30/2019,"ZHANG, Q.",,,803882299.0,NORTH DAKOTA STATE UNIVERSITY,WAHPETON,ND,,UNITED STATES,,,10.203,2015,,,"Salinity and waterlogging are two major obstacles in agricultural system in North Dakota, causing reduced yield in field crops and low aesthestic beauty in landscape plants. Previous research has been mostly focusing on individual saline or waterlogged conditions, limited information is available on plant responses and physiological mechanisms to the combined saline-waterlogged conditions. In this project, we are proposing to determine physiological mechanisms of tolerance to saline, waterlogging, and saline-waterlogging stresses in canola, barley, and Kentucky bluegrass. The potential of using seed priming to enhance plant tolerance to the aforementioned stresses will be also evaluated. The results will provide breeders plant germplasm with high stress tolerance and reliable physiological indices for development and selection of tolerant materials; therefore improving breeding efficiency. Crop growers and turfgrass managers may use cultural practice (i.e. seed priming) evaluated in this research to minimize stress damage when enounter saline, waterlogging, and saline-waterlogging conditions."
