Unnamed: 0,PROJECT_ID,PROJECT_TERMS,PROJECT_TITLE,DEPARTMENT,AGENCY,IC_CENTER,PROJECT_NUMBER,PROJECT_START_DATE,PROJECT_END_DATE,CONTACT_PI_PROJECT_LEADER,OTHER_PIS,CONGRESSIONAL_DISTRICT,DUNS_NUMBER,ORGANIZATION_NAME,ORGANIZATION_CITY,ORGANIZATION_STATE,ORGANIZATION_ZIP,ORGANIZATION_COUNTRY,BUDGET_START_DATE,BUDGET_END_DATE,CFDA_CODE,FY,FY_TOTAL_COST,FY_TOTAL_COST_SUB_PROJECTS,ABSTRACT
1783,577578, Acclimatization; Agriculture; Arachis hypogaea; base; Collection; Development; Economics; Environment; Evaluation; Florida; Genetic; Genetic Screening; Genotype; improved; Industry; Methods; Molecular; Peanuts - dietary; Physiological; Plants; Production; Protocols documentation; Resources; response; Role; Screening procedure; Solutions; Southeastern United States; Stress; stress tolerance; System; Texas; Water,A SYSTEMS APPROACH TO IMPROVING ABIOTIC STRESS TOLERANCE IN PEANUT,USDA,NIFA,,2013-67013-21108,9/1/2012,8/31/2015,"ROWLAND, DIANE L","TILLMAN, BARRY L.;  BENNETT, JERRY M.;  WANG, JIANPING; KOTTAPALLI, RAO RAO ",3.0,2236250.0,UNIVERSITY OF FLORIDA,GAINESVILLE,FL,32611-0001,UNITED STATES,,,10.31,2013,500000.0,,"Maintaining sustainable crop production under limited water resources has become the single most important challenge in the U.S. agricultural industry and worldwide. To find solutions to this challenge, we aim to take a top-down approach, integrating crop management, physiological screening, and genetic expression evaluation of peanut cultivars in both southwest and southeast U.S. environments. Ultimately, we will evaluate diverse germplasm for the capacity to physiologically acclimate to a water conservative production system our team has developed. Specifically, we will: 1) investigate the physiological and molecular basis of crop response to abiotic stress that occurs in limited water production systems, and the role of stress acclimation in this response, 2) develop straightforward crop management protocols that maximize plant acclimation capacity and effective water use while maintaining economic and environmental sustainability, and 3) use physiological and molecular methods to assist in selection and development of abiotic stress-tolerant peanut cultivars. Field trials will be conducted in both Texas and Florida using previously identified genotypes that have shown contrasting abilities to acclimate to mild water deficits early in development, along with a wider screening of genotypes from the core and mini-core collections. Large scale as well as in-depth physiological screening combined with genetic expression analysis will be conducted to elucidate mechanisms behind abiotic stress tolerance. This project will ultimately provide improved germplasm with improved acclimation potential that, when combined with our water conservative production system, will deliver optimized production in water limited environments."
1784,577584, Address; Adoption; advanced system; Agriculture; Aphids; base; Biodiversity; Biological; Development; Disease; Disease Management; disorder control; Economics; Farming environment; Floor; Goals; Industrial fungicide; Insecta; Insecticides; Location; Measures; Methods; microbial; Native Americans; nutrition; Nuts; Outcome; outreach; Pecans; Pest Control; Population Dynamics; pressure; Production; Productivity; programs; Recommendation; Research; Resistance; socioeconomics; System; Trees; Weevils,IMPROVEMENT AND IMPLEMENTATION OF ORGANIC PECAN SYSTEMS IN THE SOUTHEASTERN US,USDA,NIFA,,2013-51106-21234,9/1/2012,12/31/2015,"MIZELL, RUSSELL F","BOCK, CLIVE; WALLACE, DEBRA; COLSON, GREG; BROWN, JAMES; DUTCHER, JAMES D.;  WELLS, MARVIN L;  HUDSON, WILLIAM G.;  GOFF, WILLIAM",3.0,2236250.0,UNIVERSITY OF FLORIDA,GAINESVILLE,FL,32611-0001,UNITED STATES,,,10.31,2013,460937.0,,"Pecan, a highly nutritious commodity, constitutes the most valuable North American native nut crop. Severe insect pest and disease pressure have limited the ability of growers to produce organic pecans, particularly in the Southeastern US. However, advances in organic IPM strategies combined with appropriate whole-farm management systems offer the potential to develop viable organic production in the Southeast. Our goal is to develop sustainable whole-farm systems for organic pecan production in the Southeast. The primary barriers facing organic production will be addressed: i.e., for insect pests, control of pecan weevil and pecan aphids, and for disease control, pecan scab. Methods for insect pest and disease management will include biological control, organic insecticides and fungicides, and resistant cultivars. Orchard floor management impacts tree nutrition and productivity as well as pest and natural enemy population dynamics. Hence IPM approaches will be investigated along with optimization of orchard floor management. Treatment impacts on biodiversity will also be assessed and compared. An advanced systems-based on-farm research approach will be implemented at five locations including three commercial farms. Simultaneously, in-depth optimization of key components will be investigated (e.g., optimization of microbial biological control applications and cultivar resistance). Socio-economic analysis will determine the profitability of selected strategies and measure project outcomes. A multi-faceted outreach and extension program (ipmPIPE, eOrganic) will be implemented to disseminate findings and recommendations facilitating wide-spread adoption. The project addresses several OREI legislative-defined goals including #1 (Facilitating the development of organic agriculture production), #2 (Evaluating economic benefits), and #6 (Conducting advanced on-farm research)."
1785,577690, Agriculture; bean; Breeding; Climate; design; Fabaceae; Face; Genetic; Genome; Heating; indexing; Knowledge; Partner in relationship; Production; reproductive development; response; Scheme; Seasons; SNP genotyping; Soybeans; Study models; Synteny; trait; Variant,BREEDING HEAT TOLERANT VARIETIES OF COWPEA BY EXPLOITING ASSOCIATION STUDIES AND LEGUME SYNTENY,USDA,NIFA,,2013-67011-21132,8/1/2012,4/30/2013,"LUCAS, MITCHELL R.",,41.0,627797426.0,UNIVERSITY OF CALIFORNIA RIVERSIDE,RIVERSIDE,CA,92521-0001,UNITED STATES,,,10.31,2013,79000.0,,"This project will contribute new knowledge concerning the inheritance, genetic control, and breeding of traits important for agricultural production in the face of unpredictable climates. The aim is to study responses to heat during reproductive development using cowpea, a warm-season legume with a legacy as a model for studying heat tolerance. A broad assessment of allelic variation important for tolerance to heat during reproductive development will be captured using an unstructured diversity panel, SNP genotyping, and knowledge of legume synteny. This knowledge will be reconciled with previously developed marker-trait associations to design breeding indices and mating schemes aimed at developing enhanced varieties of cowpea. Furthermore, knowledge gained from cowpea will be used to help describe heat-tolerance associated regions in related crop genomes including soybean and common bean."
1786,577818, Agriculture; California; Citrus; commercial application; Detection; Diagnostic tests; Disease; Early Diagnosis; Early identification; Economics; Employment; Engineering; Fingerprint; Florida; Food Supply; Fruit; Income; Industry; Infection; Insecta; instrument; Measures; microbial; Monitor; Nuts; Occupations; Odors; Oranges; Oregon; Output; Pacific Northwest; pathogen; Pathogen detection; Performance; Phase; Plant Leaves; Plants; Polymerase Chain Reaction; Productivity; prototype; Research; response; Technology; Texas; tool; Trees; United States; urban area; Variant; volatile organic compound; Washington; Work,PATHOGEN DETECTION AND MONITORING FROM INDUCED VOCS OF CITRUS VARIETALS,USDA,NIFA,,2013-33610-20826,8/1/2012,7/31/2015,"FINK, RICHARD LEE","AKSENOV, ALEXANDER; DAVIS, CRISTINA E. ",10.0,13475129.0,APPLIED NANOTECH INC,AUSTIN,TX,78758-7518,UNITED STATES,,,10.2,2013,99977.0,,"High value fruit and nut crops are a vital component of agricultural productivity in the United States. Almost 80% of this economic sector is located in the Pacific Northwest (Washington and Oregon), California, and the Southeast (Texas and Florida). Orchards and vineyards in these regions provide healthful fruits and nuts to the nation and for export, support local tourism, and generate economic and environmental benefits. However, orchard and vineyard plants are vulnerable to numerous diseases caused by pests and microbial agents, making our food supply susceptible to both naturally-occurring and intentionally-released pathogens. Huanglongbing (HLB) is a pathogen that devastates citrus crops and the citrus industry desperately needs early detection of these infections. However, there are no robust diagnostic tests currently available for early identification of this or other citrus pathogens under field conditions. This proposal directly responds to the need to reduce the impact of plant pathogens and insect pests on citrus crops by developing a means of early detection. Our proposed technology senses and measures the odor signatures that emanate from the leaves of the plant to identify HLB infected trees from healthy trees. The odor signatures are composed of volatile organic compounds (VOCs) with varying abundances that are different between healthy plants and diseased plants and from plants infected by different pathogens. Our prior work has shown that VOC signature identification can be effective at detecting HLB infected trees before the infection is visually apparent and before it can be confirmed by Polymerase Chain Reaction (PCR) analysis. The VOC signature detection technology proposed has been shown to be effective on sweet orange varietals (Hamlin, Valencia and Madame Vinous). The objectives will be to demonstrate that the VOC signature for HLB infection as detected by the EZKnowz tool is robust against background variations, evaluate the HLB VOC  fingerprint  across many citrus varietals, and optimize the EZKnowz instrument for performance optimization in urban areas and in commercial orchards. Anticipated Results and Potential Commercial Applications: The Phase I efforts will provide the information needed to build the engineering prototype instrument for economical use in commercial orchards and urban landscapes. The Phase II effort will demonstrate economic viability by developing a tool that will be sensitive to the HLB signature and sufficiently fast such that it can be useful beyond academic research. The technical benefit will be a deeper understanding of the response of plants to HLB infections across many citrus varieties. The economic benefit will be a tool that can be used in finding and managing HLB infestations in citrus trees. In Florida, the study by Hodges and Spreen estimates the difference between the scenarios with- versus without-HLB is a total output impact of &#8722;$4.541 billion, total value added of &#8722;$2.717 billion, total labor income of &#8722;$1.753 billion, and average total employment of &#8722;8,257 jobs. The impact of a similar infestation in California would likely be larger."
1856,687082, base; Beta vulgaris; Cyst; Disease; Fabaceae; Gene Cluster; gene discovery; Genes; Genome; Goals; improved; Molecular; Nematoda; pathogen; Plants; Potato; Proteins; research study; Resistance; Soybeans; tool; trait,MECHANISM AND MANIPULATION OF SOYBEAN CYST NEMATODE RESISTANCE,USDA,NIFA,,2014-67013-21775,9/1/2013,8/31/2016,"BENT, ANDREW F",,2.0,161202122.0,UNIVERSITY OF WISCONSIN MADISON,MADISON,WI,53715-1218,UNITED STATES,,,10.219,2013,399886.0,,"The project goal is to understand the mechanisms of the widely used Rhg1 soybean cyst nematode resistance trait of soybean, so that the trait can be improved and so that it can be utilized in other plant species. Soybean is the world&#39;s most widely used legume crop, and soybean cyst nematode is the most economically damaging disease of soybeans. The Rhg1 locus is in widespread commercial use as the primary tool to reduce SCN damage, but the molecular basis of the trait has remained largely unknown. We recently isolated the Rhg1  gene  and discovered that it is actually a block of three different genes, and that this three-gene block is present in as many as ten repeated copies in the genome of SCN-resistant soybean varieties. Still, essentially nothing is known about how the proteins encoded by these genes confer SCN resistance. For the present project we propose to identify molecular mechanisms by which the three dissimilar Rhg1 gene products confer resistance to soybean cyst nematodes. As a second aim, we will carry out experiments to determine if the soybean Rhg1 gene cluster or analogous genes can be used to increase resistance of potato and sugar beet to economically important cyst nematode pathogens of those crops."
1857,687263, Affect; Agriculture; Aphids; Applications Grants; Area; biological systems; Cabbage - dietary; Data; Environment; Exhibits; feeding; Fertilizers; food security; Foundations; fungus; Future; gene discovery; Goals; Grant; inorganic phosphate; Insecta; jasmonic acid; Nature; Nematoda; Nutrient; Organism; Outcome; pathogen; Performance; Pesticides; Physiological; Pisum sativum; Plant Growth Regulators; Plant Physiology; Plant Roots; Plants; Play; Potato; practical application; Research; Resistance; Role; Seeds; Symbiosis; vector,HOW DO ARBUSCULAR MYCORRHIZAL FUNGI AFFECT POTATO-INSECT INTERACTIONS?,USDA,NIFA,,2014-67014-21771,9/1/2013,8/31/2015,"GOMEZ, SUSANA KAREN",,4.0,73410185.0,UNIVERSITY OF NORTHERN COLORADO,GREELEY,CO,80639-6900,UNITED STATES,,,10.226,2013,149930.0,,"Most plants including crops benefit by obtaining nutrients (e.g. phosphate) through the arbuscular mycorrhizal (AM) symbiosis. Root colonization by AM fungi (AMF) triggers profound physiological changes in the host plant thereby affecting other interactions with above- and below-ground organisms. Though, it has been proposed that the plant hormone, jasmonic acid plays a central role in AMF-induced resistance (AIR), the exact mechanisms involved in tripartite interactions (especially in crops) still remain unclear. In many cases, AMF-crop associations exist in the field under natural conditions, so it is essential to better understand the influence of AMF on plant-insect interactions, not only because of the AM symbiosis&#39; important role in nutrient cycling, but also, because of the deleterious effects caused by insects on crop yield and as vectors of devastating plant pathogens. This Seed Grant starts to fill the void regarding the potential impacts of AIR in potato especially against insects. It will allow us to establish the experimental conditions to study two tripartite interactions: 1) potato with AMF and potato aphids, and 2) potato with AMF and cabbage loopers. The research goals are: a) to evaluate the conditions to create a rigorous biological system to study AMF-potato-insect interactions, b) to examine the effects of above-ground insect herbivory and below-ground AMF colonization on potato plant physiology, and assess organism performance in these tripartite interactions, and c) to determine the impact of AIR in potato against insects of two feeding-guilds.We expect that: i) AMF-root colonized potato plants will exhibit enhanced systemic resistance against shoot herbivores; and ii) the AM-symbiosis will counteract the detrimental effects caused by insect herbivory. These are supported by our preliminary data showing that mycorrhizal barrel medic plants had fewer pea aphids feeding on them compared to non-mycorrhizal plants. The data obtained through this Seed Grant will strengthen a future grant proposal to AFRI aiming at elucidating the mechanisms through which AMF alter potato-insect interactions. The project outcomes will serve as a foundation to achieve our long-term goals of discovering genes useful in developing insect-resistant crops; therefore, this research has significance in enhancing food security and has practical applications for U.S. agriculture. Furthermore, the proposed project explores an environment-friendly approach to reduce the use of phosphate fertilizers and pesticides, thus it is of an urgent nature to the AFRI&#39;s priority area: Plant-Associated Insects and Nematodes."
1858,687377, Address; Agriculture; Alfalfa; Area; Bacteria; Cells; Chemicals; Communication; Fabaceae; Fertilizers; Goals; Grant; improved; Infection; Invaded; Medicago truncatula; Microbe; microorganism; Modification; Molecular; Nitrogen; pathogenic bacteria; Pathway interactions; Plant Roots; Plants; Process; Productivity; programs; Research; Role; Sinorhizobium meliloti; succinoglycan; Work,THE ROLE OF RHIZOBIAL MOLECULAR DETERMINANTS IN PLANT HOST INVASION EFFICIENCY,USDA,NIFA,,2014-67013-21579,9/1/2013,8/31/2015,"JONES, KATHRYN MARJORIE",,2.0,790877419.0,FLORIDA STATE UNIVERSITY,TALLAHASSEE,FL,32306-0001,UNITED STATES,,,10.216000000000001,2013,499987.0,,"The function of this proposal is research and it is a standard grant. This proposal addresses Program Area Priority  Understanding Plant-Associated Microorganisms and Plant-Microbe Interactions  (Priority A1121). The specific part of this program priority addressed is the  determination of molecular mechanisms of communication between plant-associated microorganisms (e.g....nitrogen-fixing bacterial endosymbionts) and their plant hosts.  The rationale for the proposed project is that symbiotic, nitrogen-fixing bacteria are extremely important for increasing productivity in agriculture and reducing nitrogen fertilizer usage. It is therefore necessary to gain a thorough understanding of the mechanisms by which these bacteria invade and colonize their plant hosts, in order to improve these processes in the native symbionts and hosts and ultimately transfer the capacity to perform these processes to non-native symbionts and hosts. The proposed research aims to determine the molecular mechanisms of communication between the nitrogen-fixing bacterium Sinorhizobium meliloti and its agriculturally important hosts, the forage legumes Medicago sativa (alfalfa) and Medicago truncatula (barrel medic). Specifically, our long-term goals are to determine how the rhizobial exopolysaccharide succinoglycan facilitates bacterial invasion of plant roots, why chemical modifications to succinoglycan and its size distribution have a profound effect on invasion efficiency, and how the plant host perceives and responds to succinoglycan to build an  infection thread  pathway for the bacteria to invade plant roots. This work will also provide fundamental information about the interaction between bacterial acidic exopolysaccharides and host plant cells. These exopolysaccharides are important determinants in interactions between plants and pathogenic bacteria as well as symbiotic bacteria."
1859,687450, Address; Agriculture; American; bean; Cells; climate change; Controlled Environment; cost; Droughts; Genes; Growth; Human; Hunger; improved; Maize; Metabolic; Nitrogen; novel; Nutrient; Phosphorus; Physiological; Plant Roots; Regulation; research facility; Rice; Shelter facility; Social Welfare; Soil; tool; trait; Variant; Water,ROOT CORTICAL CELL FILE NUMBER- A NOVEL TRAIT TO INCREASE DROUGHT TOLERANCE BY REDUCING THE METABOLIC COST OF SOIL EXPLORATION,USDA,NIFA,,2014-67013-21572,9/1/2013,8/31/2015,"LYNCH, JONATHAN PAUL","BROWN, KATHLEEN M;  KAEPPLER, SHAWN MICHAEL ",5.0,3403953.0,PENNSYLVANIA STATE UNIVERSITY-UNIV PARK,UNIVERSITY PARK,PA,16802-1505,UNITED STATES,,,10.5,2013,500000.0,,"We have recently discovered that genetic variation for the number of root cortical cell files (CCFN) in maize is associated with substantial variation in the metabolic costs of soil exploration, and thereby root growth, water acquisition, and yield under drought. The overall objective of this project is to evaluate and develop this trait as a tool to improve drought tolerance in maize and eventually other crops. Specifically, we will: 1. Confirm the physiological utility of CCFN for root growth, soil exploration, and water capture from drying soil in controlled environments. 2. Identify genes underlying natural variation in CCFN and develop stocks that will support mechanistic assessment of its regulation and utility. 3. Evaluate the utility of CCFN for drought tolerance in the field in rainout shelters in PA and a field research facility in AZ. Defining and understanding traits enhancing drought tolerance is of considerable importance for keeping American agriculture competitive while ending world hunger, as well as adapting to climate change, two of NIFA&#39;s grand challenges. CCFN could be an entirely new tool for improving drought tolerance of crops. In addition to drought, CCFN may be useful in the acquisition of limiting soil nutrients such as phosphorus and nitrogen. While this project focuses on maize, we have observed variation for CCFN in rice, sorghum, and common bean, so this trait may have broad utility. This project therefore addresses novel scientific issues that are of demonstrable relevance to human welfare."
1860,687491, abietic acid; Acids; Artemisia; Aviation; base; Biocompatible Materials; Biomass; Carbon; Chemicals; Coke; consumer product; Consumption; cost; Engineering; feeding; Food; Fossil Fuels; Hydrocarbons; Indigenous; Industrial Product; Investigation; Military Personnel; Nevada; Oils; Petroleum; Plants; Price; Production; Property; Reliance; Resources; Rubber; Solutions; Source; Soybeans; Temperature; Terpenes; Water; Weight,ARID LANDS BIOFUELS AND BIOPRODUCTS,USDA,NIFA,,2014-67022-21555,7/1/2013,6/30/2015,"MILLER, GLENN C","CORONELLA, CHARLES; SHINTANI, DAVID KEN;  LIN, HONGFEI",2.0,146515460.0,UNIVERSITY OF NEVADA RENO,RENO,NV,89557-0001,UNITED STATES,,,10.5,2013,499182.0,,"Alternatives to petroleum based fuels, chemicals and other products, has been stimulated by environmental concerns, increased costs of fossil fuels, as well as diminishing petroleum resources. Reliance on fossil fuels exposes the U.S. to a range of fluctuations, such as the changing price of crude oil and problems with supply and demand. Sustainable biofuels are an attractive alternative due to the abundant domestic biomass supply and the potential to reduce the carbon footprint by up to 80%. This project will focus on two common arid lands plants, Gindelia squarrosa (curtly top gumweed), and Ericameria nauseosa (rabbitbrush). Both plants are prevalent in the intermountain west on lands that are not generally suitable for food and feed crops, and both have potential as biofuel sources, but also for higher value industrial and consumer products. Rabbitbrush produces rubber, and gumweed produces a chemical, grindelic acid, which has properties similar to the industrial product, abietic acid. Thus, this investigation, by engineers, chemists and agronomists will examine a variety of avenues to produce fuels and biomaterials on lands that will not compete with food crops. Extensive arid lands exist in the western US, which are not suitable for growing food crops, but which might contribute significantly to biofuels production, particularly for plants that have relatively low water requirements. Gumweed (Grindelia squarrosa) is a hardy and versatile plant, indigenous throughout the Great Basin of Nevada, which has been successfully cultivated in an experimental setting. A biocrude oil is extracted from gumweed at about 70-85 gal/acre on an annualized basis in amounts comparable to that of soy beans, except that gumweed needs much less water. To utilize marginal arid land, which is unprofitable for food crop cultivation, for growing the dedicated energy crop can be truly valuable. It is estimated that if even 10% of sagebrush lands of Nevada are used to grow gumweed for aviation biofuels, 400-600 million gallons per year of jet biofuels could be produced, which can supply up to 20% the single largest fuel customer, the US military (jet fuel consumption was ~3.0 billion gallons in FY2008 (Andrews, 2009)). These considerations make gumweed a local solution in Nevada (as well as much of the intermountain west) to a national initiative. Cultivated gumweed contains 12-14% extractable hydrocarbons on a dry plant weight basis, and is composed of 60-75% grindelic acid. Grindelic acid is an excellent biomass feedstock source for jet fuel. Besides grindelic acid, the gumweed biocrude contains other terpenes, which, together with grindelic acid, are prone to forming coke at elevated temperatures. While both biodiesel and aviation fuel potential will be examined, the higher valued aviation fuel will receive the primary focus."
1861,687538, Age; Alabama; Animals; Area; Awareness; beef; Cattle; County; Data; Ecosystem; Fabaceae; Farming environment; Florida; food security; Forestry; Goat; Growth; Habitats; improved; land use; Livestock; mange; Methodology; Outcome; Pamphlets; Performance; Pinus (genus); Plants; Poaceae; programs; Resources; response; restoration; System; Trees,EXPANDING SILVOPASTURE SYSTEMS THROUGH THE CONVERSION OF CONSERVATION RESERVE PROGRAMS ACROSS THE SOUTH: FOCUSING ON LIMITED RESOURCE LANDOW,USDA,NIFA,,2013-46401-21476,9/1/2013,8/31/2017,"ONOKPISE, OGHENEKOME UKRAKPO",,2.0,623751831.0,FLORIDA A &amp; M UNIVERSITY,TALLAHASSEE,FL,32307-3100,UNITED STATES,,,10.5,2013,50000.0,,"The USDA Conservation Reserve Program (CRP) established through the 1985 Farm Bill (Food Securities Act of 1985 - P.L.99-198-Subtitle D) has as its main objective of converting highly erodible cropland to less intensive landuse such as permanent grass, legumes, forbs, shrubs and trees. This allows for habitat management to improve wildlife and ecosystem restoration. Most of the CRP acreages in the Southeast have been planted to pine trees (loblolly, slash and longleaf) . These trees range in age from 10 to 17 years, requiring a management system that will make them productive and profitable, sustainable forestry practices are being sought. Silvopasture systems integrate trees, forages, livestock and related animals and plant species. Landowners derive impressive revenues and sustainable land use from silvopasture when practised.This project involves the participation of selected CRP landowners in three separate counties in the Tri-State areas of North Florida, South Georgia and Southeast Alabama). A two-tree-row methodology will be used in two acres of CRP land as trees will be thinned from a spacing of 12 ft x 12 ft to a spacing of 12 ft x 42 ft for the demonstration trials. For rotational grazin g purposes, 1 beef cattle and 5-7 goats will be grazed on bahia grass estblished in between tree rows in electrically fenced paddocks. Data will be collected on livestock performance, tree growth and pasture indicated by grazing response. We anticipate two main outcomes from this project: a brochure and a DVD detailing the various steps needed to successfully implement and mange a silvopasture system while converting CRP trees into a a sustainable forestry program. Secondly, a greater awareness for silvopasture among landowners and extension agents."
1862,687784, Acacia; Affect; Aphids; Asians; Bacteria; Biological; Cessation of life; Eating; Fabaceae; fitness; Infection; Insecta; Light; Measures; Plants; Predisposition; Production; Race; Robinia pseudoacacia; Testing; Toxic effect; Toxin,HERITABLE TOXICITY: HOW APHID BACTERIAL SYMBIONTS INFLUENCE DEFENSE AGAINST COCCINELLIDS AND BIOLOGICAL CONTROL,USDA,NIFA,,2014-67013-21576,9/1/2013,8/31/2015,"WHITE, JENNIFER ANNE",,6.0,939017877.0,UNIVERSITY OF KENTUCKY,LEXINGTON,KY,40526-0001,UNITED STATES,,,10.31,2013,454573.0,,"The cowpea aphid is a pest that attacks multiple host plants, including many legume crops. Different  races  of the aphid preferentially attack different host plants, are infected with different bacteria (symbionts), and havedifferential susceptibility tonaturalenemies. In particular, cowpea aphids that attack black locust trees are infected with a symbiont known as  Arsenophonus  and are alsotoxic thepredatory Asian ladybeetle, Harmonia axyridis.In this project, we test the hypothesis that Arsenophonus actually causes ladybeetle death, using aphid isolines in which we have experimentally manipulated infection by the bacteria. We will measure the fitness of ladybeetles exposed to aphid-produced toxins, and also evaluate whether the bacteria affect host plant usage by the aphid, thus determining the distribution and pest status of the toxic aphids across the landscape. Finally, we will investigate whether toxin production by these aphids compromises biological control of the aphids. In other words, are toxic aphids less likely to be eaten by predators, and thus worse pests, thanks to their toxin? This project will ultimately shed light on how bacterial symbionts affect the interactions between pest insects and beneficial predatory insects."
1863,687979, Agriculture; Automobile Driving; Biological; Biological Markers; Biological Markers; Biomass; Carbon; Carbon Dioxide; Chemistry; climate change; Fabaceae; Growth; Knowledge; land use; Link; Michigan; microbial; Microbial Physiology; Modeling; novel strategies; Physiological; Plants; Process; Production; Research; Resources; response; Site; Soil; System; trait,MICROBIAL ECOPHYSIOLOGY AS AN EXPLANATION FOR OBSERVED DIFFERENCES IN SOIL CARBON CONCENTRATIONS BETWEEN AN ORGANIC AND CONVENTIONAL AGRICUL,USDA,NIFA,,2014-67011-21569,9/1/2014,8/31/2015,"KALLENBACH, CYNTHIA",,1.0,111089470.0,UNIVERSITY SYSTEM OF NEW HAMPSHIRE,DURHAM,NH,38243585,UNITED STATES,,,10.225,2013,79000.0,,"Soil carbon (C) sequestration in agricultural systems is vital to mitigating atmospheric increases in CO2 and promoting agroecosystem sustainability, yet the underlying mechanisms driving long-term soil C accumulation remain contentious. Traditional soil carbon models assume that soil C is linearly related to plant C inputs; however multiple studies have shown alternative relationships. For example, non-linearities appear to exist, where soil C is higher in systems receiving fewer C inputs. Such is the case at the Kellogg Biological Station (KBS) Long Term Ecological Research site in SW Michigan, where the organic cropping systems have higher C concentrations despite lower total C inputs. This research hypothesizes that the observed non-linear relationships between plant C inputs and soil C sequestration can be explained by differences in microbial physiological traits and their response to plant resource quality. The potential significance of microbial physiology in driving non-linear soil C relationships arises from recent evidence that stable C is largely comprised of microbial biomass residues and byproducts. As such, soils characterized by high microbial biomass production may result in greater rates of stable SOM formation. If true, this has major implications for how we manage our soils: plant inputs that promote microbial activity and efficient growth, such as energetically favorable plant litter (i.e. legume covercrops) may be more effective at building soil C. To pursue this hypothesis the organic and conventional agricultural field sites from the KBS LTER will be used, where known non- linearities in soil C exist. These sites which differ in their plant input chemistry will be examined for differences in key traits of microbial biomass production (growth efficiency and growth rate) over two-year-long cropping cycles. Microbial physiology will be linked with how new C inputs are processed into various soil C pools and biomarker analyses will determine how differences in observed C allocation strategies influence the production of stable microbially-derived soil C. Results from this research could encourage new approaches for agricultural management and land-use conservation that emphasize building soil C by increasing microbial biomass production. Not only will this research advance our fundamental knowledge of soil C formation, but it will inform crop residue and soil C management decisions that impact long-term predictions of soil C stabilization and climate change mitigation."
1864,688074, Anabolism; Arachis hypogaea; Breeding; Communities; Disease Resistance; DNA Sequence; Exhibits; Genes; Goals; Health; Human; Knowledge; Metabolic Pathway; Methods; pathogen; Peanuts - dietary; Plant Roots; Plants; Property; Research; Stress; Technology,ELUCIDATING THE BIOSYNTHESIS OF STILBENOIDS IN PEANUT,USDA,NIFA,,2014-67014-21701,8/1/2014,7/31/2019,"MEDINA-BOLIVAR, FABRICIO","MOCKAITIS, KEITHANNE",1.0,73510067.0,ARKANSAS STATE UNIVERSITY,STATE UNIVERSITY,AR,72467-2100,UNITED STATES,,,10.2,2013,138513.0,,"Stilbenoids are an important group of polyphenolic compounds in peanut that protect this crop against pathogens and abiotic stresses. In addition, many stilbenoids exhibit health beneficial properties to humans. However, there is limited knowledge about how these compounds are produced and accumulated in the peanut plant. Through our research we intent tobetter understand the metabolic pathways and regulatory mechanisms affectingthe biosynthesis of these important compounds. Our methods will include the use of unique hairy root cultures of peanut which will be selectively manipulated to produce diverse classes of stilbenoids. Along with the characterization of these compounds, we will use cutting-edge DNA sequencing technologies to identify genes involved in stilbenoid biosynthesis. Our ultimately goal is to uilize and provide this information to the scientific community to develop breeding and biotechnological approches to enhance disease resistance and increase the levels of this important health beneficial compounds in peanut."
1865,688156, Ammonia; Bacteria; Bacterial Infections; Biological; Communication; Complex; Development; Employee Strikes; Fabaceae; Genetic; Goals; Medicago; Modeling; Molecular; mutualism; Nitrogen; Nitrogen Fixation; Nodule; Organ; Phase; Plant Roots; Plants; Rhizobium; Signal Pathway; Signal Transduction; Sinorhizobium; Soil; Specificity; Symbiosis; Variant,HOST GENETIC CONTROL OF STRAIN-SPECIFIC NITROGEN FIXATION IN THE LEGUME-RHIZOBIAL SYMBIOSIS,USDA,NIFA,,2014-67013-21573,9/1/2014,8/31/2015,"ZHU, HONGYAN",,6.0,939017877.0,UNIVERSITY OF KENTUCKY,LEXINGTON,KY,40526-0001,UNITED STATES,,,10.2,2013,500000.0,,"Legumes have the remarkable ability to establish a symbiotic relationship with nitrogen-fixing soil bacteria, known as rhizobia. This mutualism culminates in the formation of a new plant organ, called the root nodule, within which the bacteria convert atmospheric nitrogen into ammonia, a biological form that can be directly consumed by the plant. One striking feature of the symbiosis is its high level of specificity. Such specificity can occur at the early phase of the interaction that is associated with bacterial infection and nodulation as well as at the late phase of nodule development that is related to nitrogen fixation. Genetic control of symbiosis specificity is complex, involving complex signal communication between the symbiotic partners. Despite recent advances in our understanding of the signaling pathways leading to root nodule development, the molecular mechanisms underlying natural variation in nitrogen fixation efficiency/specificity are largely unknown. The goal of this proposal is to explore host genetic control mechanisms underlying strain-specific nitrogen fixation in the legume-rhizobial symbiosis using the Medicago-Sinorhizobium model."
