,ABSTRACT,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,topic_10
99,"Barley, oat, and wheat are small grains crops commonly grown in South Dakota. Wheat is the most important crop and cultivated on large acreages in the state. Many diseases occur on wheat in the region. Tan spot, Stagonospora leaf blotch, spot blotch, bacterial leaf streak, rusts, and Fusarium head blight are the most important diseases that have serious impact on wheat production in the South Dakota. Losses due to these diseases vary from year to year depending on the conditions suitable for disease development, pathogen virulence and cultivar used; however, 5 to 7% yield losses are common in every growing season. Recently, a new race (Ug99) has been identified in Puccinia graminis, causes stem rust of wheat and barley, which has the ability to incite disease in most of the wheat cultivars, resistant to previously identified races, grown worldwide. Host resistance and chemicals applications are considered to be the most effective disease management strategies. However, development of durable resistant cultivars to a particular disease requires a continuous search of new sources of resistance due to potential virulence changes in the pathogen population. Excessive use of fungicides, especially with a single site mode of action could lose their effectiveness quickly due to acquiring resistance due to single point mutation the pathogen population. Additionally, use of frequent fungicides as a disease management strategy provides opportunity to weak pathogens to thrive and becomes major problem and eliminate beneficial microflora. Multiple races have been reported in Pyrenopohra tritici-repentis (Ptr), causes tan spot of wheat based on their ability to incite different symptoms (necrosis and chlorosis) in susceptible wheat. The fungus also produces host-selective toxins (effectors) responsible for either chlorosis or necrosis symptom and considered to be the pathogenicity and/or virulence factor in wheat-tan spot host-pathogen system. Some Ptr isolates have been identified which lacks in producing any toxin (effector) but equally virulent on toxin sensitive and insensitive wheat genotypes. Similarly, some wheat genotypes have shown sensitivity to Ptr ToxA but resistant to its producer race. Multiple host selective effectors have been identified in Stagonospora nodorum, one of the important wheat and barley pathogens causes stagonospora nodorum leaf blotch, and play a significant role in the disease development. Knowledge of genetic variation in the pathogens population, disease epidemiology, pathogen physiology, and sources of resistance in the host plant is very essential in the development of integrated disease management strategies (IDMS). The improved IDMS would make small grains production more profitable that would ultimately improve the lives of their producers in South Dakota and help in eliminating hunger globally.",0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
100,"Michigan is the third most diverse agricultural production system in the U.S. Field crops are the most important commodity group in the state in terms of total crop acreage (at 6.5 million acres, 97% of the total), number of growers, and farm income, contributing over $4 billion in production value. Eight of the top ten commodities in Michigan are field crops, or dependent on field crops (livestock, egg production). Corn is the leading crop in the state in acreage (2.5 million acres) and cash value, followed by soybean (1.9 million acres). Unlike neighboring corn-belt states driven by corn and beans, Michigan grows a diversity of field crops, ranking first in several types of dry beans and fourth in sugarbeets. Other field crops include alfalfa, pasture, and other forages; small grains such as wheat, barley, oats, and rye. With the global demand for grain for direct consumption and livestock feed, as well as for biofuels, crop prices are at a high and field crop acreage is expanding in the state. Invasive species were and continue to be a major problem in the U.S. Michigan is a potential hot-spot for insect introductions, home to Great Lakes shipping ports, airports in Detroit and Chicago with non-stop flights to Asia, and a diverse crop base vulnerable to colonization by many species. Other invaders, foreign and native, are expanding in their range into Michigan. Thus producers are presented with new challenges from both foreign-invasive and native-invasive species that increase in pest status or range. Established and new insect invaders are now responsible for the majority of insect-caused yield and quality loss in Michigan field crops, influencing pest management decisions, driving insecticide use and reducing profitability. Tied in with invasive species is the issue of climate change. For some field crop insect pests, damage is getting worse and the damage period is growing longer during the season. A reality in field crop production is the use of biotechnology, specifically genetically modified crops with herbicide resistance or Bt insecticide toxin. According to the USDA Economic Research Service, 86% of the corn, and 91% of the soybean, acres in Michigan were transgenic in the 2012 planting season. Because universities have little role in the development of this technology, land grant entomologists are viewed as neutral observers and thus have an important role to play in education and making public statements. A by-product of the introduction of Bt crops is overuse. Growers plant hybrids expressing insecticides that they don't need, exposing insect populations to traits year-after-year. This is antithetical to the principles of integrated pest management, because it increases the chance for resistance. This project concentrates on understanding and mitigating the impact of invasive species, climate change and use of technology. The long term goal is to generate research and recommendations to producers that reduce unnecessary insecticide use, protecting growers profitability, the environment and human health.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
101,"Weedy and invasive species spread by means of seeds, and persist for years in the soil as dormant seeds. This work focuses on the dormant seeds, referred to as the &#39;weed seed bank&#39;. The weed seed bank has proven to be an intractable barrier to long-term weed management. In this work we develop knowledge to help us understand how seeds resist decay organisms. Specifically we are determining the biochemical and molecular basis for seed defense responses to decay organisms. Methods: Biochemical defense responses will be determined by measuring induction of defense enzymes in dormant seeds by fungal pathogens; the potential mechanisms of induction will also be determined including measuring mRNA accumulation. These defense responses will be determined first in wild oat, our model weed, using a Fusarium avenaceum isolate that causes wild oat seed decay. Subsequent studies will utilize other fungi as well as seeds of other weed, crop, and native plant species. The potential for these fungi to induce defense responses and cause seed decay in wild oat will be determined in soil. Goal: The goal of this project is to increase our knowledge of interactions between seeds and soil microbes with the long-term goal of developing technology to use seed decay as an ecological process to manage weedy and invasive species.",0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
102,"The temperate grasses include economically important crops such as wheat, oat, rye, and barley. These grasses provide more than 20% of the caloric intake for the human population. The ability of these crops to flower at the appropriate time, is critical not only for the plant&#39;s reproductive success, but also to maximize grain production for human consumption. The plant&#39;s capacity to target flowering-time to the optimal seasonal window requires the coordination of two main environmental seasonal signals: day length (photoperiod), and long exposures to cold temperature (vernalization). Additional local environmental signals, such as drought and salinity stresses, or nutrient availability, also affect flowering-time. A precise understanding of the molecular mechanisms involved in the coordination of these seasonal and local environmental signals is required to engineer cereal varieties adapted to a changing environment - in particular global warming. This is exceptionally urgent in crop plants, where fundamental research into flower-time lags behind that of popular plant model systems (i.e. Arabidopsis). A direct translation of the information from model systems to the temperate grasses is not always possible because the vernalization and photoperiod responses in these two plant lineages evolved independently using different types of genes, resulting in very different flowering-time regulatory pathways. Thus, research efforts dedicated to investigating flowering-time in the temperate cereals must be carried out if we are to understand flowering-time in these crop plants. Recent studies in wheat have shown specific components of the flowering-time pathway to associate with a distinct family of proteins known as Nuclear Factor Y proteins (NF-Y). These proteins have been extensively studied in mammals and fungi where they exist as three individual gene subunits (NF-YA, NF-YB, and NF-YC) that form a trimeric protein complex that regulates multiple genes. Interestingly, in plants, there has been an unprecedented expansion of these NF-Y gene families, where ~10 copies for each subunit are present. This increase in NF-Y gene number, together with their interactions with the flowering-time components, has the potential to generate a vast number of molecular combinations, providing a flexible system to integrate the many environmental signals involved in the regulation of flowering-time. However, the functional role of the different NF-Y genes in regulating flowering-time in the temperate cereals has not been studied so far. This is problematic because these genes play a central role in the integration of different environmental signals. This research uses a diploid temperate grass (barley) to elucidate the specific roles of the NF-YB proteins in the integration of photoperiod, vernalization and stress signals in the flowering-time pathway. The knowledge generated form this project is expected to accelerate the development of new barley and wheat varieties better adapted to a changing environment.",0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
103,"Objective(s): This project will address in oat, one of our important cereals, the needs for an understanding of the molecular/structural organization of its large complex genome, means to effectively identify and manipulate more durable race non-specific quantitative resistance to its major disease, crown rust, and the development of new biotic and abiotic stress resistance germplasm in elite agronomic backgrounds through the following objectives: Objective 1: Characterize the complex segmental homoeologous structure of allohexaploid cultivated oat through molecular marker analysis of monosomic and nullisomic chromosome-deficient stocks. Objective 2: Identify and map key genes (quantitative trait loci or QTLs) for important traits, particularly race non-specific crown rust resistance, by developing and phenotyping mapping populations and employing new molecular markers (EST-SSR and DArT). Objective 3: Develop cultivated oat germplasm with introduced biotic and abiotic stress resistance and high-value traits through introgressing crown rust resistance from wild oat species, exploring heat stress and disease resistance from genes introduced by crosses with corn, and evaluating high-value trait sources through coordination of regional spring oat nurseries.Approach:   Monosomic (single chromosome deficient) oat plants needed to complete a full series of 21 lines each deficient for a different oat chromosome will be identified cytologically and with molecular markers among derivatives of oat x corn crosses. Molecular marker linkage groups will be assigned to chromosome using these monosomic lines to develop a comprehensive genomic map for cultivated oat. The QTL identification of race non-specific (partial) crown rust in oat germplasm MN841801-1 will be enhanced with additional field and molecular marker data including the use of new DArT markers, and the effectiveness of marker-assisted selection will be tested for efficiency and effectiveness in transfer of the resistance QTLs into other oat backgrounds. New oat crown rust resistance genes will be introgressed into cultivated oat from wild oat species. Previously produced oat lines containing segments of corn chromosomes will be further developed and evaluated for possible enhanced heat tolerance and disease resistance. Coordination of cooperative regional spring oat performance nurseries will be used to identify optimal current oat genotypes for use as parents in crosses for introgressions and germplasm enhancement.",0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
104,"Objective(s): 1) Conserve, regenerate, back-up, and distribute genetic resources and associated information for wheat, barley, oats, rye, rice, and other small grains and related wild species. More than 140,000 small grains accessions will be conserved. Each year 5-10 percent of National Small Grains Collection (NSGC) accessions will be regenerated. Seeds and associated information will be distributed on request to scientists. 2) Conduct genetic characterizations and phenotypic evaluations of wheat, barley, oats, rye, and other small grains and related wild species for priority genetic and agronomic traits. Apply the preceding knowledge to genetic resource acquisition and curation of selected taxa. Ploidy levels of wheat landraces and wild species of wheat, barley, and oats will be verified. Characterization data will be completed for key descriptors in wheat, barley, and oats. Kernel hardness will be determined for accessions of common bread wheat. 3) Identify and genetically characterize host-plant resistance to the virulent stem rust race Ug99 from NSGC wheat accessions.  Approach: Established procedures will be followed to maintain all NSGC germplasm accessions, with special attention to seed preparation and planting, plant pathogen monitoring, harvest, and laboratory processing. Seed of NSGC accessions are held in medium-term storage under controlled temperature (5-6 C) and relative humidity (25%). Inventory records, including quantity of seed on hand, viability, and date of last regeneration, are maintained in GRIN. Accessions will be scheduled for regeneration based on a priority matrix. Seed will be provided to the NCGRP for safety back up. Standard procedures for GRIN Order Processing will be followed. Distributions outside of the US will follow phytosanitary requirements of the recipient country, including import permits, phytosanitary certificates, and additional declarations. USDA-APHIS will be consulted regularly for the latest information on seed export. The ploidy analyses will be conducted with the Partec CyFlow Ploidy Analyser® following protocols from the manufacturer and modifications developed locally for more efficient analyses of small grains species. Descriptor data will primarily be collected from the voucher images, but direct field and laboratory observations will also be used. Kernel hardness analyses will be performed with the Perten® Single Kernel Characterization System (SKCS 4100), which is the wheat industry standard and is supported by USDA-Federal Grain Inspection Service. To identify new sources of resistance to the Ug99 lineage of Pgt, winter habit wheat landraces from the NSGC will be screened. Because field testing capacity at Njoro, Kenya is limited, the accessions will first be tested for adult plant resistance to US races in field trials St. Paul, MN in cooperation with an ARS scientist at the USDA-ARS Cereal Disease Laboratory (CDL). Accessions with resistance to the US races will then be tested as adult plants in the field for resistance to Ug99 and its variants in the USDA nursery in Kenya.   Accessions showing resistance in one Kenya test will be re-tested to confirm results and tested for seedling resistance to race TTKSK at the CDL. To map resistance to the Ug99 lineage of Pgt in spring wheat landraces and ascertain the relationship to known sources of resistance, mapping populations will be developed from crosses previously made with the susceptible spring line LMPG-6. Mapping populations will be generated either through single seed descent to the F6 generation or through doubled haploid (DH) production. At least 150 DH lines or recombinant inbred lines (RIL) per cross will be generated. The lines will be evaluated for adult plant resistance in the USDA nursery in Kenya and as seedlings against race TTKSK at the CDL.",0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
105,"Objective(s): Objective 1: Identify and develop barley and oat germplasm with improved stress resistance (rust resistance, winter-hardiness) and enhanced end-use quality (malt, ß-glucan content).  Subobjective 1A: Improve productivity and quality of barley and oat germplasm, with emphasis on malting quality (barley) and food quality (oat). Subobjective 1B: Develop winter malting cultivars with improved quality and winter survival.  Subobjective 1C: Introgress resistance to barley stripe rust (BSR) into improved barley germplasm.   Objective 2:  Develop methods to facilitate accelerated breeding for adaptive traits and utilization of germplasm diversity in barley and oat.   Subobjective 2A: Identify SNP markers linked to resistance genes for BSR and oat crown rust (OCR) for use in marker-assisted selection (MAS). Subobjective 2B: Validation of SNP markers linked to ß-glucan content, malt extract, and diastatic power.  Objective 3: Develop novel biotechnological approaches for the production of genetically engineered barley and oat.    Subobjective 3A: Develop Ds-based and/or recombination-mediated cassette exchange (RMCE) gene delivery systems.  Subobjective 3B: Develop transgenic barley lines resistant to Fusarium infection and/or deoxynivalenol (DON) accumulation  Approach: The three objectives are separate but complementary.  Objective 1: Germplasm improvement is based on modified pedigree breeding with single seed descent, multi-location in-house and collaborative test locations, off-site winter nurseries, and winter greenhouse facilities to minimize time for varietal development. Multiple breeding targets, corresponding to specific end uses, include: spring malting barley, spring barley, and oat for food and feed. The process is similar for barley and oat, except for the specific set of targeted characteristics. Procedures are based primarily on phenotypic measurements and laboratory analyses of grain quality. Markers are being developed for key traits to enable more efficient allelic selection for trait improvement and will be used as they are developed. Failure to make adequate progress will be corrected by incorporating alternative germplasm, increasing numbers of crosses, and by increasing test environment numbers and/or quality to increase the frequency of obtaining superior progeny.   Objective 2: Based on the hypothesis that SNP markers closely linked to genes for OCR and BSR resistance genes, and for malting quality, will exist. OCR resistance will be assessed and mapped within five oat populations with markers from the oat 6K SNP iSelect Illumina array. BSR resistance will be assessed and mapped within four barley populations, and malting quality in two barley populations, with markers from the barley 9K SNP iSelect Illumina array. Phenotyping will be based on multi-year, multi-location field and/or greenhouse trials. Markers identified will be validated as useful by examination of allelic effects in alternative existing or newly-created populations. Multiple genomic databases will be examined to assist the identification of candidate genes underlying QTLs. Failure to identify useful QTLs or candidate gene may require development and testing of additional populations, novel markers, or analysis of new genomic reces as they become available.   Objective 3: Based on the hypothesis that Ds-mediated transposition will produce plants with single-copy loci in regions suitable for high expression, the  goal is to produce  clean  transgenic plants without with intact, single-copy transgenes free of extraneous DNA derived from bacterial vectors or selectable markers genes. This system utilizes two very short (~600 bp in total length) sequences derived from another food crop, maize, that when flanking other sequences can transpose--along with the intervening sequences--to new location. Transposition is controlled by introducing the relevant enzymatic activity via crosses to Ac transposase--expressing plants. Vectors will be constructed and introduced via Agrobacterium-mediated delivery. Research will concentrate on commercial cultivars, and genes with activity against Fusarium head blight or that suppress mycotoxin production will be introduced. Failure of proper gene expression is guarded against by using. The use of Ds transposition to deliver genes tends to promote good expression, and multiple candidate genes are available, some of which have imparted useful levels of resistance in preliminary work.",1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
106,"Objective(s): Wheat improvement is a balancing act requiring simultaneous selection for multiple diverse traits, including resistance to a range of diseases, to develop superior new cultivars. One of the diseases that is a subject of investigation here (Fusarium head blight, FHB) continues to cause significant economic losses to the U.S. wheat crop, while the other (stem rust) has the potential to do so. The overall goal of this project is to identify and characterize genes that will improve resistance to these diseases in wheat. The proposed approaches for improving wheat disease resistance will generate novel strategies, tools, and knowledge for protecting wheat against both FHB and stem rust that complement current breeding efforts for both diseases. These research activities will be coupled with the coordination of a service activity that permits wheat breeders to evaluate advanced germplasm for agronomic quality and disease resistance. Combining basic and applied research in this manner will ensure that new wheat cultivars continue to retain high yield and quality while also being protected from current and potential disease threats. To achieve project goals, three objectives will be pursued:  Objective 1: Develop and evaluate hard red spring wheat with improved Fusarium head blight resistance by mapping and introgressing both a new resistance QTL and a novel genome deletion that increases resistance. Objective 2: Evaluate genotypic background effects on Fusarium head blight resistance expression by examining the genetic control of resistance suppression. Objective 3: Characterize and isolate genes for stem rust resistance from the model plant Brachypodium distachyon for introduction into wheat. Objective 4. Characterize non-host resistance to oat rust diseases in the model grass Brachypodium distachyon.  Approach: Wheat is the most widely grown crop in the world and is a major staple food for humans. Wheat is economically very important to the United States, which ranks third among all countries in wheat production and is the world’s largest wheat exporter. Both abiotic and biotic stresses can cause significant fluctuations in U.S. wheat production. Reducing current wheat losses associated with the fungal disease Fusarium head blight, and taking steps to protect the crop against the threat posed by stem rust, will increase both the stability and profitability of U.S. wheat production. This research project seeks to contribute to the goal of controlling these diseases by completing genetic, molecular genetic, and genomics research that will further our understanding of genes and molecular processes that are involved in resistance to these diseases. The results of this research will provide both new resources and new knowledge that can be used to increase resistance to Fusarium head blight and stem rust in wheat. This in turn will lead to improved wheat yields and yield stability for producers and will ensure that the U.S. wheat crop is protected against current and future disease threats.",1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0
107,"Objective(s): The proposed research involves the use of genetics and genomics to gain understanding of the genes associated with mechanisms of disease resistance or susceptibility and end use quality, and the identification, characterization, and development of genetic stocks, germplasm, and tools for the improvement of wheat and other small grains. Specific objectives are:  1.  Identify new genes and sources for resistance and end-use quality in wheat. 1A. Identify new sources of Hessian fly resistance among wheat wild relatives of the Aegilops genus and newly developed synthetic hexaploid wheats.  1B. Identify new sources of stem rust resistance among wheat relatives of the Thinopyrum genus and newly developed synthetic hexaploid wheats. 1C. Identify new sources of Fusarium head blight (FHB), tan spot, and Stagonospora nodorum blotch (SNB) resistance among newly developed synthetic hexaploid wheats. 1D. Identify novel genes for resistance to stem rust, tan spot, SNB, and Hessian fly among the National Small Grains Collection and a collection of domesticated emmer accessions using association mapping. 1E. Identify novel genes for end-use quality among entries of the Uniform Regional Nursery using association mapping.  2. Identify and develop molecular markers for rusts, necrotrophic diseases, and pre-harvest sprouting in wheat. 2A. Determine the chromosomal locations of novel genes conferring sensitivity to newly identified host-selective toxins produced by S. nodorum using molecular markers. 2B. Develop molecular markers suitable for MAS of the S. nodorum toxin sensitivity genes Snn3-B1 and Snn3-D1 through genomic analysis and fine-mapping. 2C. Determine the chromosomal location of a new Ug99 stem rust resistance gene using molecular markers. 2D. Develop markers and populations for the fine-mapping and initiation of the map-based cloning of the Ug99 stem rust resistance gene Sr47. 2E. Develop molecular markers suitable for MAS of pre-harvest sprouting resistance QTL  Approach: Durum and hard red spring wheat (HRSW) varieties with improved end-use quality and resistance to abiotic and biotic stresses are needed to meet the nutritional demands of the world’s growing population. This challenge must be met through the discovery and deployment of genes for disease resistance and traits that effect quality such as kernel texture, protein content, flour yield, dough strength, and baking performance. In this project, we will identify new sources of resistance to diseases and pests, and improved quality. Molecular mapping populations will be generated and used to identify genes and quantitative trait loci governing resistance to Stagonospora nodorum blotch, stem rust, and pre-harvest sprouting. This work will yield knowledge of the genetic mechanisms controlling these traits, the development of markers for marker-assisted selection, and genetic stocks and germplasm useful forgene deployment. Additional work on the molecular characterization of the genes and genetic pathways associated with wheat-necrotrophic pathogen interactions will be conducted as part of this project and will yield basic knowledge useful for devising novel strategies for developing crops with resistance to necrotrophic pathogens. Finally, genetic resources and tools for the development of improved wheat and durum cultivars will be generated, including stocks for the genetic analyses of Stagonospora nodorum blotch susceptibility genes, adapted germplasm with resistance to sawfly, Fusarium head blight, and stem rust, and high-throughput molecular marker sets for genomic selection in durum and common wheat. In addition, genotyping services will be provided to regional wheat, durum, barley, and oat breeders to expedite the development of improved varieties.",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
108,"Objective(s): 1. Identify and develop improved small grain germplasm with resistance to rusts, powdery mildew, Fusarium head blight, necrotrophic pathogens, and freeze tolerance. 1a: Develop wheat germplasm with resistance to stripe rust, leaf rust, stem rust, and powdery mildew. 1b: Develop wheat germplasm with resistance to Fusarium head blight (FHB). 1c: Develop wheat germplasm with resistance to Stagonospora nodorum blight (SNB). 1d: Identify oat, wheat and barley germplasm with tolerance to freezing.  2. Develop improved methods of marker-assisted selection, and apply markers in development of small grains cultivars. 2a: Identify new markers for important traits in eastern winter wheat germplasm. 2b: Evaluate important traits in eastern winter wheat using molecular markers. 2c: Develop new eastern winter wheat germplasm using marker-assisted breeding.  3. Develop new wheat germplasm and cultivars having enhanced end-use characteristics for the eastern U.S.  4. Determine the virulence structure of small grain pathogen populations and evaluate the risk potential of virulence transfer through gene flow. 4a: Determine the virulence frequencies in the wheat powdery mildew pathogen, Blumeria graminis f. sp. tritici, from different regions in the U.S.  Approach: 1. Develop wheat germplasm with resistance to stripe rust, leaf rust, stem rust, and powdery mildew. Develop wheat germplasm with resistance to Fusarium head blight (FHB). Develop wheat germplasm with resistance to Stagonospora nodorum blight (SNB). Identify oat, wheat and barley germplasm with tolerance to freezing.  2. Identify new markers for important traits in eastern winter wheat germplasm. Evaluate important traits in eastern winter wheat using molecular markers.  3. Make new crosses, marker-assisted selection for key traits; phenotyping and selection for improved hard wheats lines; introduce resistance to common bunt; grow and select populations under organic and conventional conditions.  4. Obtain infected plant samples from all states; make single-pustuled isolates, and begin phenotyping and genotyping.",0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
109,"Objective(s): The long-term objective of this project is to provide wheat, barley, and sorghum producers with new pest resistant crops and technologies that will protect their crops from insect pests.  Specifically, during the next five years we will focus on the following objectives. Objective 1: Identify new sources of resistance to aphids and other insects in wheat, barley, sorghum, and related species.   Subobjective 1A. Evaluate available germplasm resources (national germplasm collections and accessible exotic resources) to identify new sources resistant to insect pests [Russian wheat aphid (RWA), greenbug (GB), and bird cherry-oat aphid (BCOA)] in wheat, barley, sorghum, and related species.   Subobjective 1B. Define a visual rating scale for use in greenhouse screening of wheat and barley seedlings for identification of BCOA resistance.   Subobjective 1C. Determine the field resistance of barley lines which exhibit a unique visual plant response to RWA feeding as seedlings in the greenhouse which is not clearly assigned to a resistance level by Webster's scale of 1 - 9.  Objective 2: Characterize the mechanisms and genetics of new sources of aphid resistance in wheat, barley, and sorghum.   Subobjective 2.A. Develop and evaluate genetic populations to determine the genetic control of host resistance to GB, RWA, and BCOA in barley.   Subobjective 2.B. Develop and evaluate genetic populations to determine levels of genetic diversity of host resistance to GB, RWA, and BCOA in wheat, barley, and sorghum.   Subobjective 2.C. Develop and identify molecular markers to facilitate identification of resistance QTLs and cloning of the resistance gene(s), and to aid selection of breeding lines through marker-assisted selection.   Subobjective 2.D. Conduct functional genomics studies on host response to GB attack, leading to advanced understanding of the defense mechanisms in the hosts and discovery of genes and factors that affect host defense against insect pests (i.e.,  Approach: The long-term goal of this project is to provide wheat, barley, and sorghum producers with new pest resistant crops and technologies that will protect their crops from insect pests.  To accomplish the research objectives, the project will search available germplasm collections to find new, effective sources of resistance to virulent aphid pests, including Russian wheat aphid (RWA), greenbug (GB), and bird cherry-oat aphid (BCOA).  The genetic diversity and genetic control of resistance in these crops will be characterized using genetic and genomic approaches, leading to advanced understanding of the defense mechanisms in the hosts and discovery of genes and factors that regulate host defense against insect pests.  The identified resistance genes will be transferred into elite, adapted genetic backgrounds.  Plant genotyping will be conducted to map aphid resistance genes to the crop chromosomes and to develop molecular markers for marker-assisted selection to facilitate the breeding process.  The research team of the project will work closely with collaborating plant breeding programs to obtain elite breeding lines to use as parents in backcrossing procedures to transfer aphid resistance and other value-added (e.g., enhanced ethanol production) traits.  The genetically improved germplasm will be field-tested for agronomic and quality performance prior to release.  The project will provide testing and selecting support to assure these desirable genes move through the various breeding programs on their way to the producers via cultivar and hybrid releases.",0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0
110,"Objective(s): Objective 1 – Evaluate the biotic and abiotic factors that influence avenanthramide biosynthesis in oat.  Objective 2 – Investigate the in vitro modification of oat avenanthramides mediated by mammalian metabolic pathways and their relation to human health benefits.   Objective 3 – Investigate the physiological function of tocopherols and other phytochemicals in oat and barley.  Approach: Objective 1.  Plant defense activators (PDA), agrichemicals that elicit a generalized defense response against pathogenic organisms, will be assessed to determine their efficacy in enhancing avenanthramide levels in the oat grain.  Preliminary experiments have shown that benzothiadiazole (BTH) effectively up-regulates avenanthramide production in greenhouse experiments.  These experiments will be expanded to include other PDAs and to evaluate their efficacy in field grown oats.  The volatile organic compounds elicited by PDA treatment will be captured and analyzed by gas chromatography-mass spectrometry (GC-MS) to determine if any known volatile signaling molecules are elicited.  Additionally, oat plants will be subjected to light intensity stress and leaf avenanthramide levels analyzed to determine if this abiotic factor affects avenanthramide production.  Oat genomic DNA will be sequenced to determine the type of promoter regions present upstream of the coding region of the enzymes involved in avenanthramide production.  Objective 2.  Synthetic avenanthramides will be physiologically modified (glucuronidated) by incubation with rat liver extracts and with commercially available, cloned human enzymes.  These, in turn, will be provide to scientists at the University of Minnesota School of Kinesiology (and others interested) for evaluation of their nutraceutal properties or use as high performance liquid chromatography (HPLC) standards.  Objective 3.  Leaf extracts of winter barley mapping populations will be analyzed by HPLC and fluorescence detection to determine if a relationship between tocochromanol production and winter hardiness exists.  We will also use preparative scale HPLC with fluorescence detection to isolate fluorescent compounds from winter hardy oat root crowns for further chemical identification by nuclear magnetic resonance (NMR) and mass spectral analysis.",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
111,"Objective(s): Over the next 5 years the project will focus on the following specific objectives as part of the long-term purpose to synthesize, display, and provide access to small grains genomics and genetics data for the research community and applied users.  Objective 1: Annotate wheat, barley and oat whole genome sequences in collaboration with the crop research communities and integrate with genetic, physical, and trait maps.   Sub-objective 1.A. - Contribute to wheat genome annotations and incorporation of small grains annotations into GrainGenes.   Sub-objective 1.B. - Collaborate in integrating small grains genetic, physical, and trait maps.   Sub-objective 1.C. - Modifying GrainGenes with enhanced user tools in accessing genomic and mapping data.  Objective 2: Integrate genotyping and phenotyping results from the Triticeae Coordinated Agricultural Project (T-CAP) including the T3 database, the National Small Grains Collection and GRIN database, and Gramene, to enhance support for trait analysis by association mapping and trait improvement by genomic selection.   Sub-objective 2.A. - Collaborate in developing common standards describing phenotypes and traits across species.   Sub-objective 2.B. - Convert data from GRIN, ARS Genotyping Laboratories, and the small grains Regional Field Nurseries to GrainGenes database formats.     Sub-objective 2.C. – Modify the GrainGenes schema to accommodate increased data volume and utilization.  Objective 3: Collate, analyze, and present trait data from wheat, barley and oat communities to facilitate the genetic improvement of target traits and trait gene isolation.   Sub-objective 3.A. - Collate data on target traits.   Sub-objective 3.B. - Implement tools and interfaces for map displays.  Objective 4: Maintain existing and develop new user community outreach.   Sub-objective 4.A. - Solicitation of user community input.   Sub-objective 4.B. - Training and education for use of GrainGenes resources.   Objective 5: Facilitate  Approach: 1) Contribute to the annotation of whole genome sequences of wheat, barley, and oats in collaboration with the research community along with other national and international small grains genomics efforts.   2) Incorporation of genomic sequences and maps (genetic, physical, trait) into GrainGenes. To include integration of maps from multiple sources and related data sets already represented within GrainGenes.   3) Integrate genotyping and phenotyping data into GrainGenes. To include collaborating the GRIN, Gramene, and the Triticeae T-CAP project.  4) Modify the GrainGenes web site with enhanced user tools for accessing data, implement tools and interfaces for enhanced map displays, and modify the GrainGenes database schema to accommodate larger data sets. To include a complete rewrite and redeign of the GrainGenes web site and databases.   5) Enhanced research community outreach through regular solicitation of user community input, development of social medium tools for data access and user training, and develop formal training manuals and training manuals for GrainGenes users.",0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
112,"Weeds cause substantial detrimental effects including yield loss, reduced aesthetics, health problems, poor animal habitat, and harvest difficulties. Even with effective herbicide application, weeds persist in the crop environment because of several factors. Management of weeds for optimal control and maximum sustainable profit potential is imperative to the success of small grain cereal growers. Some specific examples include pervasive as well as new weed issues. Crop production with minimal use of tillage has encouraged the spread and entrenchment of downy brome in much of southwest North Dakota. Wild oat is a robust, aggressively competitive weed with several biotypes that make management difficult. And kochia, through biology and genetic changes, is adapting to production practices and becoming a more troublesome problem. This project will compare several weed control options in replicated and repeated trials to establish the most effective and most reliable methods to control these and other weeds that have been or are quickly becoming major pest problems in North Dakota crop production. Combination of control methods will be evaluated against single prong approaches to establish for growers the benefit of additional management or input. Also, the outcomes are anticipated to demonstrate that a minimal input approach is not prudent stewardship.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113,"We will develop new stored grain packing factors for six grains: wheat, corn, sorghum, soybean, oats, and barley. The packing factors will be made available in a user-friendly, windows-based software that can be used by farmers, elevator managers, and government officials. Present packing factor data for wheat and other food grain crop are of unknown reliability and are widely mistrusted in the industry for diverse practical scenarios. Accurate packing factor standards are required for government-mandated inventory control. This source of information is a crucial component of new quality management systems being developed to enable source verification in the grain handling industry.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
