,ABSTRACT,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,topic_10
61,"Objective(s): Objective 1.  Identify superior germplasm for potato disease and pest resistance, phytonutrients, minerals and vitamins, using high-throughput methods to determine the extent of natural variation in diverse potato germplasm of select phytonutrients/metabolites.  These traits will be incorporated into the cultivated breeding pool using traditional breeding and molecular approaches.	Sub-objective 1.A.   Identify germplasm with a range of expression of phytonutrients, study inheritance, identify associated markers, and produce superior parents.  	Sub-objective 1.B.  Develop germplasm with resistance to pests and diseases, establishing effective and efficient screening protocols, determining range of expression, inheritance, heritability, and discover molecular markers, while mapping genetic factors where possible and useful.  	Sub-objective 1.C.  Use metabolic profiling of multiple chemical constituents to identify sources of high expression and genotypes possessing desirable combinations.  Objective 2.  Determine host resistance options, epidemiological parameters and develop diagnostic tests for emerging pests and pathogens of potato.	Sub-objective 2.A.  Determine the impact, distribution, and importance of the soil-borne viruses tobacco rattle virus (TRV) and potato mop top virus (PMTV) on Pacific Northwest potato production.  Assist in evaluating advanced germplasm for resistance to the viruses as materials become available.	Sub-objective 2.B.  Develop and improve diagnostic procedures for insect transmitted viruses (potato virus Y [PVY] and potato leafroll virus [PLRV]) and phytoplasmas (purple top phytoplasma and aster yellows) in potatoes.  Evaluate advanced potato lines for resistance to diverse viruses.Objective 3:  Elucidate genetic, molecular and biochemical factors governing host disease resistance and accumulation of select phytonutrients and vitamins.	Sub-objective 3.A.  Elucidate genetic, molecular and biochemical processes governing accumulation of select phytochemicals and vitamins with respect to improving potato as a food.  	Sub-objective 3.B.  Elucidate genetic, molecular and biochemical processes involved in plant host resistance.Approach:Germplasm will be surveyed for expression of disease and pest resistance, and nutraceuticals.  High performing genotypes will be intercrossed to with suitable commercial materials to introduce new traits into the potato breeding pool.  Inheritance and genomic location will be studied using nucleic acid markers.  Transgenics designed to enhance or knock out gene expression will be used to test hypotheses on gene function.  Field testing will identify agronomically superior genotypes for use as parents and submission to regional yield trials. BSL: BL1 recertified 6/20/07.",0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
62,"Objective(s): Objective 1:  Develop adapted potato clones with enhanced resistance to major potato diseases. Sub-objective 1.A.  Characterize the molecular genetic basis for late blight (Phytophthora infestans) resistance in the diploid potato species Solanum bulbocastanum. Sub-objective 1.B.  Identify resistance genes/factors present within late blight resistant accessions of the diploid wild potato species Solanum verrucosum. Sub-objective 1.C.  Develop adapted potato germplasm with high levels of resistance to the fungal pathogen Verticillium dahliae and determine the genetic basis of resistance. Sub-objective 1.D. Identify sources of resistance to early blight (Alternaria solani), common scab (Streptomyces scabies), and soft rot (Erwinia spp., aka Pectobacterium spp.), and introgress them into S. tuberosum. Objective 2:  Evaluate exotic potato germplasm for flavor and nutritional components, and introgress valuable genes into the cultivated potato. Sub-objective 2.A.  Identify major components of flavor in potatoes and determine the range of variation for those traits in exotic potato germplasm.  Relate biochemical variability to sensory analysis data. Sub-objective 2.B.  Assess the genetic variability in wild Solanum species for nutritional quality traits including starch composition, antioxidant capacity, and vitamin and mineral levels.  Where valuable variation exists, determine the genetic basis of the trait and begin studies to introgress useful genes into the cultivated potato.  Objective 3:  Examine exotic potato germplasm for resistance to low temperature sweetening and introgress valuable genes into the cultivated potato. Objective 4: Characterize molecular, physiological and environmental parameters that are determinants of potato quality, especially seed vigor and tuber processing quality. Sub-objective 4.A.  Characterize molecular and physiological changes that occur in potato tubers that cause, or are tightly linked to, the accumulation of reducing sugars. Sub-objective 4.B.  Determine the genetic and physiological basis of tuber vigor across storage times and environments. Sub-objective 4.C.  Characterize water relations and respiration of stored potato tubers and determine the range of variation for these parameters in wild and cultivated potatoes.Approach:This project focuses on utilizing wild potato germplasm as a source of genes for traits important to potato improvement, such as disease resistance, flavor, nutritional quality, and low temperature sweetening.  We will identify novel resistance to major potato diseases in wild relatives of the potato and introgress that germplasm into the cultivated potato. We will also use molecular genetics to characterize resistance mechanisms in wild species and hybrids with the cultivated potato (Objective 1).  In addition, we will screen wild and cultivated potato relatives for flavor and nutritional quality traits, and introgress genes for these traits into the cultivated potato.   In parallel, we will determine the biochemical components that can be manipulated to improve flavor and nutrition (Objective 2).  We will carry out genetic studies to determine the genetic basis of cold sweetening in wild and cultivated potatoes at the diploid level, and introgress selected germplasm into the cultivated potato (Objective 3).  In addition, we will carry out studies to determine the physiological basis of tuber vigor and tuber processing quality (Objective 4).  Together, the completion of these objectives will lead to the development of potato cultivars that contain increased genetic diversity, require less management and are highly marketable, leading to increased revenue for the U.S. potato industry.",0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
63,"Objective(s): The goals of this project are to conserve, evaluate, and distribute a broad spectrum of genetic resources of plants adapted to short cool seasons and a long photoperiod, to generate and manage associated information, and to provide a scientific base for its use in research and crop improvement. This will be achieved by accomplishing these four objectives:Objective 1: Conserve and regenerate priority crops, crop varieties, native species, and other NPGS genetic resources adapted to circumpolar and other high latitude regions efficiently and effectively, and distribute samples and associated information worldwide.Objective 2: Strategically expand the genetic diversity in genebank collections and improve associated information for priority genetic resources of crops, crop varieties, and native plant genetic resources adapted to circumpolar and other high latitude regions.Objective 3: Strategically characterize (ôgenotypeö) and evaluate (ôphenotypeö) priority Rheum, Deschampsia, and other selected genetic resources for molecular markers, morphological descriptors, and key agronomic or horticultural traits.Objective 4: Elucidate the effects of key associated insects and pathogens on selected crops, crop varieties, and native plant genetic resources adapted to circumpolar and other high latitude regions.Approach:Agricultural development in circumpolar regions depends upon the availability of a broad genetic base of plant cultivars adapted to long day, short season and cool climate conditions. The biological properties of most high latitude native plant species and crop species are poorly understood, especially in plant hardiness zones not found in the conterminous U.S. Characterizations of germplasm and subsequent documentation of data are critical for germplasm management, utilization and the development of new crops for northern latitudes. There is a need for increased research to improve management of arctic/subarctic germplasm and to understand disease etiologies, host-pathogen interactions, and disease vector relationships. The USDA/ARS/NPGS is responsible for maintaining a diverse collection of plant genetic material in USA. The Subarctic Agricultural Research Unit is the primary U.S. location for preservation of plant germplasm important as food, feed, medicine, land reclamation, and site remediation in arctic/subarctic zones. This project is the only ARS, plant genetic resource conservation unit in the circumpolar region. The germplasm collection in Palmer maintains over 600 accessions. Research projects on targeted plant species include, but are not limited to Rheum, Carex, Juncus, Calamagrostis, Deschampsia, and Angelica spp. Other species such as potato, lupine, clover, black medic, barley, currant, strawberry, and other fruits are or will be studied on the Palmer site to help other NPGS units. Primary goals are: 1. To conserve and regenerate priority crops, crop varieties, native species, and other NPGS genetic resources adapted to circumpolar and high latitude regions, and distribute samples and associated information worldwide. 2. To strategically expand the genetic diversity in genebank collections, and improve associated information for priority genetic resources of crops, crop varieties, and native plant genetic resources adapted to circumpolar and other high latitude regions. 3. To strategically characterize and evaluate priority Rheum, Deschampsia, and other selected genetic resources for molecular markers, morphological descriptors, and key agronomic or horticultural traits. 4. To elucidate the effects of key associated insects and pathogens on selected crops, crop varieties, and native plant genetic resources adapted to circumpolar and other high latitude regions.Replacing 5341-21000-003-00D (04/2008)",0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
64,"Objective(s): Objective 1: Identify optimal strategies for incorporating bioenergy crops into irrigated Pacific Northwest Region cropping systems.ò	Sub-objective 1.A.  Evaluate the impacts of harvest of C3 and C4 grass perennial biomass crops and the removal of crop residues on carbon sequestration, nutrient dynamics, and soil quality in irrigated Pacific Northwest crop rotations.ò	Sub-objective 1.B. Determine the efficacy of co-products from agricultural-based energy production on weed and disease control and soil fertility improvement in irrigated crop production systems. Objective 2. Identify optimal combinations of management practices to lower total production costs while maintaining market quality of irrigated potato-based production systems. ò	Sub-objective 2.A. Determine the impact of reduced tillage on soil conservation/erosion soil physical properties, the mechanisms controlling carbon and nitrogen cycling, and trace gas (CO2, N2O, CH4) fluxes and C sequestration and the yield and quality response of potato and rotational crops.ò	Sub-objective 2.B. Evaluate the effects of deficit irrigation practices on potato yield and tuber quality.ò	Sub-objective 2.C. Validate the ARS Potato Growth Simulation Model for the irrigated inland Pacific Northwest region. Objective 3. Develop ecologically-based management strategies that enhance vegetable yields and soil quality in irrigated organic production systems. ò	Sub-objective 3.A. Quantify key soil agroecological processes (carbon and nitrogen cycling) and application rates of organic amendments that optimize physiological development (nitrogen capture, plant growth rate) of potato under irrigated organic cropping systems. ò	Sub-objective 3.B. Integrate hybrids with weed suppressive traits into organic specialty crop production systems.Approach:Long-term sustainability of potato production in the Pacific Northwest will depend not only on balancing the physiological production requirements, but also overcoming additional constraints to system productivity and profitability. Assessing sustainability and the basic interactions among system components are multifaceted tasks that require long-term studies integrating a multidisciplinary approach to understand system constraints and also provide data needed to support evaluation of impacts of specialty crops by system modelers. Improved cropping systems will be developed that reduce erosion, reclaim excess N, build organic matter, and suppress pests and improve soil and environmental quality and economic viability. Application of conservation tillage to specialty cropping systems will be investigated to evaluate improving environmental, biological and economic sustainability.  With the expansion of the bioenergy industry in the U.S. and state and regional mandates for biofuel blending have made biofuels a high priority issue for the USDA. The expansion of the biofuel industry on potato and other specialty crop production will be investigated. The projected growth of the ethanol and biodiesel industries in the PNW will produce large quantities of organic-based co-products. These co-products are much greater than what can be utilized locally as a source of animal feed, so alternative value added uses will be investigated. The use of these co-products could be used to offset the high costs of nutritional and pest control requirements of potato and specialty crops. The demand for organic produce continues to expand and is of increasing interest to PNW growers.  Managing weeds and providing adequate nutrients are the two major production issues for organic producers.  Economical and environmentally friendly solutions are needed for organic producers to increase production efficiency by management of weeds and nutrients. Formerly 5354-21660-001-00D (8.08).",0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
65,"Objective(s): Objective 1:  Acquire, conserve and distribute worldwide a broad diversity of potato genetic resources and associated information. Sub-objective 1.A.  Strategically expand genebank holdings of potato cultivars, genetic stocks for anti-oxidants, tomatine glycoalkaloids, pigment and floral mutants, and wild relatives of potato from the southwestern United States. Sub-objective 1.B.  Conserve more than 5,600 accessions of potato and its wild relatives by regenerating annually 100 seed populations, 900 in vitro clones, and 70 tuber families of potato and its wild relatives. Sub-objective 1.C. Distribute on request potato genetic resources and information that meet the specific needs of researchers and breeders, each year updating Web page and notices transmitted to e-mail list of cooperators. Objective 2: Strategically incorporate high-quality, comprehensive, priority phenotypic (evaluation) data for potato genetic resources into GRIN and/or other databases.	Sub-objective 2.A. Incorporate into GRIN and/or other databases phenotypic (evaluation) data from cooperatorÆs (D. Spooner) literature review and other evaluation data which subsequently become available from published and unpublished sources. Sub-objective 2.B.   Incorporate phenotypic (evaluation) data from ôin-houseö studies of vigor; late blight resistance; gibberellin mutants; and tuber anti-oxidants, acidity, calcium, potassium, and anti-cancer PCI into GRIN and/or other databases.Approach: Access new germplasm as donations from other genebanks/programs, mutants selected in house, collection trips in the southwest USA.  Propagation status and health will be monitored with a computer database.  Botanical seed accessions will be propagated in virus-free green- and screenhouses. All new acquisitions will be quarantined until proven clean.  Seed moisture and storage temperatures will be maintained at known optima, with confirming germination tests on each accession at least every five years.  We will grow and intermate 20 parent plants of each seed increase accession to replenish inventory and/or germination.  Germplasm orders and requests for information will be processed within one week of receipt.  Engage in outreach activities to professional meetings and use webpage to assess distribution effectiveness. Identify pertinent publications, sift for evaluation data, and incorporate into GRIN.  Summarize and format data from in house characterization projects.  Publish results of novel evaluation studies in peer reviewed journals and present as talks or posters at professional society meetings as appropriate. Finally, advertise availabiilty to germplasm user group.",1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
66,"Root-knot nematodes cause serious damage to many crops and resistance to these nematodes is present only in limited plant species. In tomato, the MI-1 gene is the only root-knot nematode resistance gene. In addition to nematodes, MI-1 confers resistance to potato aphids and whiteflies. The purpose of this study is to understand how the tomato gene MI-1 mediates resistance to these organisms. This knowledge will assist in developing resistant crops. In addition, we will clone another root-knot nematode resistance gene from a wild relative of tomato and assess its breadth of resistance.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
67,"Processing of agricultural commodities grown in NC yields considerable amount of by-products such as peanut skins/shells, sweet potato peels, grape seeds and skin. These by-products have little economic value but could benefit from new value added technologies. These low-value by-products are suspected to contain significant amount of bioactive compounds including phenolics (e.g., procyanidins, resveratrol), and carotenoids. Characterization of the bioactivity of products derived from these agricultural by-products is an important step to ascertain their potential value-added utilization in health promoting products and functional applications. Furthermore, the safety and efficacy of such bioactive compounds in food systems needs to be demonstrated in vivo using animal and/or human trials. Once the safety and efficacy are demonstrated, functional foods can be developed and optimized based on consumer input for potential commercial value-added uses. The objectives of this project are to (1) Isolate, identify and characterize bioactive compounds from peanuts skin, sweet potato peels/flesh, and wine grapes skins /seeds); (2) Conduct In vitro evaluation of peanut skin, grape seed/skin, and sweet potato peel extracts for bioactivity; (3) Conduct in vivo evaluation of the safety and bioactivity of isolated extracts; (4) Develop value-added products incorporating bioactive compounds from select extracts and evaluation of their consumer acceptability; and (5) Explore industry partnerships for commercial utilization of prototyped products incorporating bioactive extracts.",0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
68,Potato late blight is a devastating disease which causes massive amounts of fungicide to be applied to potatoes. This project will employ a complex computer simulation model of the potato late blight disease in combination with real-time weather forecasts to enable a pest manager to identify the most efficient use of fungicides to suppress late blight.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
69,"Currently available potato varieties are suceptible to one or more important diseases or pests. They are also often lacking in several important quality factors. Improved disease resistance and marketability would improve profitability for Maine potato growers and others in the eastern U.S. This project is focused on the breeding, selection, and commercial development of improved new potato varieties to solve production and marketing problems for Maine growers and those in other eastern U.S. states.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
70,"With white potatoes, New Jersey has a market window for chipping potatoes as well as table potatoes. We are participating with the USDA-ARS Beltsville to study the inherence of Internal Heat Necrosis to better breed high yielding and high dry matter varieties for processing into potato chips. High quality fresh market specialty potatoes (red and purple skin color and yellow fresh) have become an important part of the green markets.",0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
71,"Potatoes grown in the East are exposed to a wide range of day length, day and/or night temperatures, soils, humidity, and moisture conditions. Environmental conditions have dramatic effects on the performance and acceptability of potato breeding lines and varieties. The purpose is to develop new potato varieities with characteristics that allow for a sustainable potato industry in the eastern US.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
72,"Currently available potato vareties are susceptible to one or more important diseases or pests. They are also often lacking in several important quality factors. Improved disease resistance and marketability would improve profitability for Maine potato growers and others in the eastern U.S. This project is focused on the breeding, selection, and commercial development of improved new potato varieties to solve production and marketing problems for Maine growers and those in other eastern U.S. states.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
73,Sweet potato and watermelon can be alternative crops with the potential to increase income for small farmers in Missouri. The overall goal of this project is to develop cultural and management systems to improve the adaptation and quality of sweet potato and watermelon in central Missouri and to assess the economic implications of these practices.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,"1) White mold disease remains a threat in some years on soybean, and there is no satisfied management on thsi disease. Sclerotia is a survival structure and serval as primary inoculum as well. It is a good targe for disease control by using biological control agents. 2)Potato scab is caused by more than 4 species of Streptomyces and there might be more that will be discovered because the pathogenic genes can be transferred between species. This makes the disease control even harder. Since Michigan is the 4th largest state for potato production, it is necessary to track the species variation and the soil population. Meanwhile, biocontrol using individual miroorganisms or soil amendments will be the best choice for disease control in a long-term consideration. The purpose of this study is to complete the knowledge that is lack if the past research on soilborne diseases, especially soybean white mold and potato common scab, and analize the nature of suppressive soil sothat we can ustilize the beneficial organisms to control the disease.",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
75,"Consumer demographics and food preferences present new challenges for farmers who seek to supply high quality, highly nutritional products to consumers, while maintaining economically and environmentally sustainable production practices. Grower and industry stakeholders need high quality improved varieties for the fresh and processing market segments. New varieties are needed which are also resistant to diseases and insects and have excellent storage potential to maintain quality. This multidisciplinary regional research project helps farmers address these needs. Specifically, we propose to provide farmers new potato varieties to solve production problems and meet consumers changing needs. These varieties will have improved yields, enhanced fresh market, processing or value-added traits, and better pest resistance resulting in reduced chemical inputs.",0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
76,"Potato, Solanum tuberosum L., is an important (3 billion dollars per year) agricultural crop in the United States, which is attacked regularly by insect pests, which jeopardize the quantity and quality of the crop. The overall goal of the research proposed herein is to develop and evaluate novel IPM strategies for three key insect pests of potato in Virginia, including Colorado potato beetle, wireworms, and European corn borer.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,"The NE-1031 project is a regional breeding and variety evaluation effort designed to address the needs of potato growers and allied industry members located in the Eastern US. It is collaborative project, building on existing strengths and resources of the potato breeding community in the eastern US. Our overall goal is to develop attractive, high yielding, disease- and/or insect- resistant potato varieties for fresh, processing, and/or specialty-type potato markets that can be produced by potato producers in the Eastern United States. Our research network involves 8 states, 4 breeding programs and over 40 scientists in the Eastern US. Our project design encourages collaboration, pooling of regional resources, and increases communication among researchers and stake-holders. All of this will contribute to the development of a more economically and ecologically sustainable potato production system in the mid-Atlantic and SE US.",0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
78,"Insecticide resistance, losses of registrations, effects on the environment, and safety issues have presented a need for alternatives to insecticides in the management of insect pests of vegetables. The purpose of this project is to address problems in the management of insect pests in vegetable crops, principally potatoes and cucurbit crops such as squash and watermelon. Emphasis is placed on the use of insecticides and alternatives to insecticides in the management of Colorado potato beetle, silverleaf whitefly, aphids, melonworm, pickleworm, and other lepidopterous pests of cucurbits. Another major focus is understanding and managing aphid and whitefly transmitted viruses affecting cucurbits. The results of this work will contribute to the continued development and conservation of important chemical and biological tools used in the management of pests important to Florida and the rest of the world. This work will also contribute to a reduction in the use of insecticides and an increase in the sustainability of production of potatoes, cucurbits, and other vegetable crops.",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
79,Below-ground insect pests reduce sweet potato yields and quality every year. Chemical pesticides are not very effective at controlling these pests becuase they cannot reach the pests. Entomopathogenic nematodes are effective at killing soil-dwelling insects and do not cause injury to sweet potatoes. Therefore there is potential that sweet potato insects can be more effectively controlled by nematodes than by current pest management strategies. This project will evaluate several nematode species in the laboratory for their potential to control key pests of sweet potato. Those which prove to be most promising will be field tested under a variety of production practices to evaluate the compatibility and effectiveness of these biological control agents under current production practices.,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
80,"The long-term goal of the project is to develop and implement the use of highly sensitive and rapid plant pathogen detection technologies. Integral to the project are education and extension outreach activities to inform the public about the importance to our food supply of disease monitoring and control practices. One objective is to refine and implement the use of an array for the detection of pathogens of potato, tomato, pepper and eggplant. The ten cooperators represent governmental, industry, and academic institutions, including the National Plant Diagnostic Network. Another objective is to develop a rapid and ultrasensitive nanomechanical resonator system for the diagnostic detection of plant pathogens; the proof of principle will be established for the detection of high consequence pathogens including Xylella fastidiosa, and Phytophthora capsici. A third objective is to broaden extension and education efforts to K-12 students, undergraduates, and growers about agricultural pests and the future use of nanobiotechnology to monitor and detect pathogens. The methods will primarily focus on DNA-based technologies. The outcomes/impacts will include an improvement in the detection of plant pathogens and an increase science literacy and citizenship in grades three and four.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
81,"Theory suggests that combining natural enemies that complement one another by attacking prey in different habitats, or by using different modes of attack, strengthens pest suppression. Negative interactions such as predators eating other predators have received much recent attention, but less is known about positive interactions among natural enemies that improve biological control. The Colorado potato beetle (CPB) is a worldwide pest of potato and other solanaceous crops. In field experiments we have found evidence that a guild of predators attacking CPB eggs and larvae in the foliage, and a guild of pathogens attacking CPB pupating in the soil, exert complementary/synergistic mortality on the pest. Here, we propose to further explore these interactions, and to examine the specific mechanism(s) through which predators and pathogens magnify one another?s impacts.",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
82,"One challenge today in agriculture research involves closing the gap between the advances in plant genomics and use of this knowledge by plant breeders to develop improved varieties. We call this effort translational genomics. Our team of researchers (SolCAP) aims to reduce this gap by focusing on development of genetic maps that are relevant to breeding improved varieties in two major Solanaceae vegetable crops: potato and tomato. We will use leading high throughput sequencing and bioinformatics to identify DNA variation in genes of high value traits such as carbohydrate, sugar and vitamin content (important consumer and processor traits). We will support centralized facilities for characterizing the DNA sequence variation in relevant potato and tomato lines and breeding populations. In addition, we will support a centralized database that the breeders will use to curate and share information. Concurrently, we will also provide workshops for the breeders to learn how to integrate these new techniques and the database in their breeding efforts. We established a network of cooperating breeding programs to collect standardized data on relevant varieties, parental lines, and wild species that are broadly useful in breeding and to the scientific community. These resources will ultimately be used by breeders to develop improved varieties. Through partnerships with the Solanaceae Genomics Network and Michigan State University, we will enhance access and availability of breeder friendly analysis tools. A small grants program will leverage the DNA sequence variation characterization tools for additional genetic mapping of agronomic, disease/insect resistance and quality traits that will ultimately impact the environment positively and nutritionally enhance the consumer products (potatoes, tomatoes and processed products). Outreach efforts will consist of integrated education and extension, through developing curricula for graduate students, offering a breeder practicum, and developing a community of learning for extension specialists via the eXtension web portal to extend our impact to the national level. Continuous assessment by a designated evaluator will be used to improve effectiveness of our education and extension efforts.",1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
83,"The International Year of the Potato (2008) was officially launched at United Nations headquarters (New York) in October 2007 to raise awareness of the importance of the potato in addressing issues of global concern, including hunger, poverty and threats to the environment (www.potato2008.org). The importance of potatoes as a staple food is clear: potato is the world's 3rd-largest food crop and the leading vegetable crop in the United States, with annual per capita consumption of about 126 pounds (NPC 2006; NPC 2007). In recent years, demand for specialty potatoes has risen sharply in developed countries and the United States, in particular. Due to their health benefiting properties, specialty or colored potatoes are an important delivery mechanism for bioactive compounds through popular and palatable means. Colored potatoes are rich in anti-oxidant and anti-inflammatory bioactive plant compounds, such as carotenoids, and anthocyanins. For producers and consumers to more fully benefit from these properties, it is essential to elucidate the specific mechanisms of action of these protective foods and also understand the effects of post-harvest storage and processing methods on the biological activity of the functional compounds found in specialty potatoes. To address the above need for research, we propose to determine the effect of post-harvest treatments (fresh vs. stored potato) and processing methods (baking vs. frying) on the content, composition, and bioavailability of specialty potato carotenoids and anthocyanins. We will also determine the extent to which raw and processed potato carotenoids and anthocyanins differ in their alteration of colonic, mesenteric, systemic oxidative stress, and/or inflammation (inflammation can lead to oxidative stress), lipid metabolism and food intake via hunger, and satiety hormones. To answer these research questions we will utilize samples collected from pigs provided with high-fat diet for two months followed by high-fat diets containing either fresh, baked or fried potatoes for 6 weeks. Research findings will be communicated through a variety of mechanisms that results in greater technology and knowledge transfer to stakeholders including potato producers and processors. Findings from this multidisciplinary/multi-institutional integrated research project and our prior experience (screened 320 specialty potato selections; identified top five, stable across location and season) will enable us to convey accurate and meaningful information on means of preserving and/or enhancing carotenoid and anthocyanin content to producers and industry partners from several states, including the major potato production regions of Idaho, Oregon, California, Colorado, North Dakota, Minnesota, Texas, and Washington.",0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0
84,"This doctoral dissertation collects data on social networks and social norms using an innovative sampling frame.  The project builds on an ongoing prospective randomized experimental evaluation of a new biofortified sweet potato.  Biofortification of sweet potatoes could be a cost effective way to reduce Vitamin A deficiencies, which are widespread among women and children in parts of Africa.  However, information about the health benefits must spread widely through a society if people are going to adopt the new food.  Social networks are especially important in African economies because other institutions are weak; these networks are an important pathway for information diffusion.  This doctoral dissertation measures the effects of social networks on decisions to purchase the new variety of sweet potato.  Research methods include a direct household survey of 500 households and field experiments using dictator and trust games to measure the effects of altruism and trust on network diffusion effects.This project contributes to the growing area of network economics by providing a direct measurement of the effects of a specific social network on information diffusion.  This research also has broader impact because it will result in a more scientifically valid assessment of the cost effectiveness of the biofortification project.",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
85,"Intellectual Merit      Sclerotinia sclerotiorum is an omnivorous fungal plant pathogen with an extremely broad host range capable of producing devastating losses in economically important food crops, including soybeans, dry beans, canola and potato among many others.  Over 400 species of plants are susceptible to this pathogen.  Currently, there are no adequate resistance strategies against Sclerotinia diseases (culturally or chemically) and breeding for resistance to this fungus has not been successful.  Annual losses of crops from diseases caused by S. sclerotiorum in the U.S. are in the multimillion dollar range.  The fact that Sclerotinia is aggressive, broad in its host range, poorly controlled and causes significant economical damage, coupled with the lack of resistant cultivars necessitates the development of alternative control strategies.  A molecular based mechanistic approach will be used in this project to understand why the fungus is so successful; in particular the project will examine the roles that reactive oxygen species and oxalic acid play as key modulators of fungal disease.  The project is supported by recent observations that demonstrated that fungal secreted oxalate induces a programmed cell death in the plant host and recapitulates S. sclerotiorum disease symptoms.  Similarly oxalic acid induces increased reactive oxygen species levels in the plant which correlate with, and are necessary for, programmed cell death and disease.   Results from these studies will provide information for alternative disease control strategies based on interference with these key fungal pathogenicity determinants.Broader Impact     The experiments described in this project offer broad and comprehensive training for students encompassing a number of fields. Current approaches include microbiology, plant pathology, plant biology, high throughput gene silencing screens, molecular biology and genetics. The mechanisms underlying fungal induced plant disease are both fundamental and of practical importance. This is particularly noteworthy since food safety, food contamination and food security are critically important issues nationally and internationally. This is compounded by  Sclerotinia diseases since control measures (genetic and chemical) are largely ineffective. This research program will provide a unique and interdisciplinary training opportunity for a graduate student, postdoctoral fellows, and undergraduate students to participate in a critical area of stress signalling and cell death regulation, while conceptually addressing broader conceptual ideas as to how this particular group of important plant pathogens achieves pathogenic success.  The project also supports summer research activities for students from Hispanic Serving Institutions and a Land Grant University in Texas.",1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
86,"An award has been made to Robert A. Andersen (Bigelow Laboratory for Ocean Sciences, West Boothbay Harbor, Maine), Rose Ann Cattolico and Gabrielle Rocap (University of Washington, Seattle, Washington), Robert Jansen, Elizabeth Ruck and Edward Theriot (University of Texas, Austin Texas), Matt Julius (St. Cloud State University, St. Cloud, Minnesota), Stefano Draisma (National Herbarium and Leiden University, Leiden, The Netherlands) and Hiroshi Kawai (Kobe University, Kobe, Japan) to determine the relationships among the heterokont classes by generating two large molecular data sets.  Currently, 14 taxonomic classes of heterokont algae are recognized, and they include over 100,000 described species (as many as one million total species has been estimated by experts).  Common members include brown seaweeds (e.g., kelp) and the diatoms.  Remarkably, despite two centuries of light microscopic study, 50 years of electron microscopic study, and 20 years of molecular investigations, the phylogenetic relationships among the 14 classes remains unknown. DNA sequences of seven nuclear, mitochondrial, and chloroplast genes from 270 heterokont algal species and 30 nonalgal relatives will be obtained and, entire chloroplast genomes from 30 species will be sequenced. The genome sequences will provide important new data for understanding chloroplasts and their origin(s), especially since knowledge in this field is greatly biased toward land plants. Algae serve as the base of the food chain for all organisms that dwell in the ocean and account for approximately half of the global photosynthesis, and therefore they provide approximately 50% of the oxygen we breathe.  Members of the heterokont algae vary in morphology from simple unicells to highly complex seaweeds. Brown algae are the principal elements of seaweed beds and these macroalgae have high economic values as food and biomass resources.  A number of heterokont algae are harmful to marine life. For example, some algae produce toxins that when concentrated in shellfish kill humans, while other species of heterokonts are well-known fish killers. Conversely, other heterokonts serve as a human food source, they are used in industrial processes and they have found new recognition in the nanotechnology industry. The closest relatives to the heterokont algae are the pseudofungi, which include many plant pathogens, such as the fungus that caused the Irish potato famine, and various molds and mildews. Graduate and undergraduate students and postdoctoral fellows from diverse cultural and ethnic backgrounds will be supported and trained in a wide diversity of fields, including evolution, genomics, molecular biology, computational biology, and plant biology. The research will be integrated with K-12 educators, public museums and parks using already established programs at several of the participating institutions. A Deep Brown web site already has been established, and it will be greatly expanded as part of this project.",1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
