,ABSTRACT,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,topic_10
893,"The project is intended to address current issues related to selected crops grown in Oklahoma. These crops are peanut, soybean , and wheat. Several scientists from the Division of Agricultural Sciences and Natural Resources at Oklahoma State University will be combining their resources and expertise to research the proposed objectives. Research on peanut will address basic and applied work related to Sclerotinia blight that include cu 2. To genotype and phenotype emerging isolates of Sclerotinia species affecting peanut and soybean to improve Integrated Pest Management. Wheat research will be addressing the early infection process of wheat with the Tanspot pathogen utilizing fluorescent vital stains. Also, oil quality in high oleic peanut lines will be investigated as related to seed maturity. Harvested peanuts will be graded and sized to determine crop value. Also, peanut seed samples from each of the treatments will be taken to conduct oil analysis as well as fatty acid profile by gas chromatography according to established methodology. The results of this study will provide producers and processors data that will allow them to make informed decisions about how harvest date affects the oil quality of the crop. This should produce more consistently high oleic acid/linoleic acid ratios in the final product.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
894,"Larger producers of specialty crops in Oklahoma have traditionally earned their livelihood in diverse operations that not only include vegetable and fruit crops, but also traditional agronomic crops such as wheat, soybeans, grain sorghum, corn, peanuts, and cotton. Within this group of producers, a modest number have begun to incorporate some reduced tillage practices into their farming operations, particularly when those practices have a direct affect upon crop success. Reduced tillage practices have been examined and found to be beneficial by many agronomic crop producers within the state of Oklahoma. In a survey of farms within the state it was found that approximately one-third of farmers are utilizing some form of reduced tillage in their operation (Wright et al. 2010). Farms that produce specialty crops exclusively may or may not be using reduced tillage practices. Traditionally, few specialty crop producers report the use of reduced tillage practices. Although these practices have many benefits including reducing soil erosion from wind and water and improving soil condition, their use is dependent upon crop type and harvesting technology. Not all specialty crops are compatible within a reduced tillage system. Crops such as leafy greens require clean tillage to prevent crop debris and insects from being harvested along with the crop. That said, there are many specialty crops that may lend themselves to a reduced tillage approach to farming. Fruiting vegetable crops, cucurbits, legumes and other groups of vegetables may work well within this system. There are several benefits that may result from further examination of reduced tillage practices in specialty crops. Obvious benefits would include verification of reduced operational costs, reducing soil erosion, conservation of moisture and fuel savings. Less tangible issues that need examining might include impacts on soil organic matter and quality, stand establishment, and pest management effects between conventional and reduced tillage systems. A whole systems approach that includes both agronomic and vegetable crops may prove to be beneficial to farmers that need a number of unrelated crops for crop rotations to complete their farming system.",0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
895,"Diet patterns rich in plant foods such as fruits, vegetables and soy can promote good health and are associated with lower risk of obesity and chronic disease such as heart disease. However, there is still limited knowledge about the mechanisms of action for the bioactive compounds from these foods. This project addresses the question of how nutrition behaviors and specific food components may affect metabolic responses and reduce risk of chronic disease. The purpose of this project is to gain knowledge about the metabolic effects of polyphenols from phytochemical-rich plant foods, and about educational and behavioral strategies to increase consumption of these foods in a healthy diet. The mechanism by which these foods and bioactive compounds promote health will be studied by examining health biomarkers in blood, urine and cells from humans. Effectiveness of nutrition education for behavior change and healthy lifestyles in adults and children will be evaluated through several means, including assessing markers of fruit and vegetable intake.",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
896,"Fungi, nematodes, and iron deficiency chlorosis are the principle causes of yield loss and unattained yield in soybean production in Minnesota. The efforts of this project are focused on: 1) developing an understanding of the role of cultural and management practices as factors influencing the ecology and epidemiology of soybean diseases, 2)manipulating cultural and management practices to limit soybean disease, and 3) identifying sources of resistance that can be incorporated into soybean cultivars adapted to Minnesota.. The ultimate goal of these efforts is to limit yield loss to soybean diseases to assure yield stability and higher soybean yields for Minnesota soybean growers. In Minnesota soybeans are planted on approximately 7 million acres and are Minnesota?s second most valuable cash crop. In 2009 Minnesota farmers produced 285 million bushels of soybeans. Soybean diseases cause yield losses estimated at 2 to 8 percent of soybean yields. Our research into management of soybean diseases leads to effective methods of limiting soybean yield losses to disease and increasing the profitability of soybean production for Minnesota farmers. Effectively controlling these diseases would increase yields by five to 20 million bushels and with current prices could increase the value of the Minnesota soybean crop by as much as $200 million .",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
897,"Ruminants have the ability to convert cellulosic biomass to usable products like milk and meat. The ability of the ruminant to utilize cellulose resides in the enzymatic breakdown of fiber by microbes inhabiting the rumen. This is a unique albeit inefficient aspect of ruminant metabolism. Much of the inefficiency lies in the rumen fermentation. Optimizing rumen fermentation will reduce inefficiency, maximize animal performance and nutrient utilization and minimize waste. With current corn and soybean feed prices, improving nutrient use in the rumen will improve economic impact on the viability of the dairy operations. Feed costs are the single largest expense in dairy production. Feed costs and feed efficiency affect feasibility and profitability of dairy operations. Bacteria in the rumen ferment feed into short chain fatty acids (SCFA) to extract energy in the form of ATP to use for metabolic functions, nutrient use and to sustain microbial growth. These SCFA are used by the animal as a major source of metabolizable energy and microbes are in turn used as a major source of metabolizable amino acids. The efficiency with which ruminants convert feed nutrients into milk or meat is not high and appears to vary significantly with different dietary conditions. Most of this variability occurs in the rumen and seems to be related to diet and rumen environment. A better understanding of microbial fermentation will allow us to find ways to improve efficiency of dietary nutrient utilization. Heat stress is a major factor affecting nutrient use by cows. Lower intake and increased heat of fermentation cause animals to produce less and experience reproductive problems. Supplemental fat reduces some of the heat associated stress and has been implicated in having a beneficial role in enhancing reproductive performance of dairy cows.",0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
898,"Probiotics: Many consumers are questioning the practice of feeding dietary antibiotics to poultry. There is a need to assess the potential of feeding alternative feed additives such as probiotics and prebiotics to poultry. Enzymes: As feed costs increase and dietary antibiotics are use dless in commerical poultry feeds, poultry producers have a desire and a need to assess the potential of feed enzymes to improve the performance and efficiency of production of poultry by the use of dietary enzymes including phytases, proteases, and carbohydrases. ypbeans: Feed and feed production represent major costs of poultry production. Soybean meal is produced from soybeans by an involved process which includes harvest, transport, oil extraction, roasting and grinding. This adds considerable costs to the soybean meal. The meal (or beans) must be heat treated to destroy enzyme inhibitors in the bean. Novel beans are now being developed with improved digestibility and low enzyme inhibitors. These beans must be tested in poultry to determine their suitability for use on a commercial level. These three areas may and can be overlapped to provide a more comprehensive approach to rearing broilers and turkeys.",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
899,"Endocrine disrupting compounds are ubiquitous in the environment and impact endocrine function, brain development and behavior in a variety of species, raising interest in the possibility that these compounds could also have adverse effects in humans. This project will test the hypothesis that early life exposure to endocrine disruptors, either naturally occurring or man made, impact sex specific brain development and complex behaviors including anxiety, aggression and responses to social stress. For this project we will use rats and three compounds known to be endocrine disruptors: genistein, a phytoestrogen found in soy; bisphenol A, a chemical found in plastics and food containers, and FM 550, a newly developed flame retardant found in furniture foam. We anticipate that exposure to these compounds, at levels considered relevant to humans, during critical stages of development will result in structural changes within the brain and behavioral changes including elevated anxiety and reduced activity. We further predict that they will have different mechanisms of action, and thus reveal different pathways by which chemicals can impact the developing brain. These compounds are of particular interest because they accumulate in the built and wild environment. Thus they are a risk not only to humans, but also companion animals, farm animals and wildlife species. It is already established that exposure to endocrine disruptors, like the now banned pesticide DDT, can impair reproductive function thus contributing to population declines in numerous species including the bald eagle, alligators, turtles, and numerous species of fish. Exposure to endocrine disruptors is also well recognized to induce intersex in fish and invertebrates raising concerns regarding their impact on mammalian reproductive physiology.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
900,"Varieties of soybeans from other countries newly introduced into the U.S. will be evaluated for yield and plant and seed characteristics. These are varieties that would be adapted to northern soybean growing regions like Minnesota, North Dakota, South Dakota, Wisconsin and Michigan. As part of the soybean breeding and genetics project at the University of Minnesota, soybean varieties from the USDA Soybean Germplasm collection will be crossed with current non-transgenic varieties or with other varieties from the germplasm collection. Populations will be advanced until plants are uniform, then lines will be tested for yield genes different from those in current varieties. Molecular markers will be developed for those unique quantitative trail loci so they can be used by public or private soybean breeders for new variety development. Soybean",1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
901,"Bacterial blight is a common soybean disease significantly threatening the soybean industry worldwide. The bacterial pathogen that causes this disease injects virulence proteins, called effectors, directly into the soybean cells to subvert plant immunity and promote bacterial infection. Although plants have evolved resistant (R) genes to recognize effectors, rapid evolution of these effectors has allowed the pathogens to successful defeat the R-mediated plant defense. This has resulted in the  boom-and-bust  phenomenon of using crop varieties carrying R genes in agricultural practice. Therefore, it is extremely important to understand the dynamic arms race between pathogen effectors and plant defense mechanisms in order to design novel disease intervention methods in a sustainable manner. This project is designed to address this important, yet largely uncharacterized problem. One of the key effectors produced by the causal agent of soybean bacterial blight is called HopZ1. We have identified two forms of HopZ1: HopZ1a can be recognized by a soybean R gene and triggers defense response; HopZ1b was evolved from a HopZ1a-like ancestor but can evade soybean recognition. Therefore, these HopZ1 variants serve as an excellent model system to understand pathogen effector evolution during the arms race with soybean. In this project, we will investigate how HopZ1 facilitates bacterial infection by attacking specific soybean proteins and how HopZ1b, co-evolved with soybean defense system, avoid recognition. A combination of genetics, genomics, biochemistry and cell biology approaches, especially the cutting edge genome-scale analysis including next generation DNA sequencing, will be employed to answer these questions. Findings from this research will significantly benefit the soybean industry by providing guidance and insights into the development of novel management strategies for bacterial blight. Since effector proteins are essential virulence factors of a large variety of parasites including bacteria, fungi, oomycetes, insects and nematodes, this knowledge will also advance our general understanding on the pathogenesis of other endemic and invasive pathogens infecting various economically important crops.",0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
902,"Small-acreage specialty crops occupy approximately 13.7 million acres in the United States. Sales of these crops are more than 67 billion dollars and make up approximately 40 percent of the total value of all U.S. crops. Growers of these minor crops, such as fruits, vegetables, herbs, and spices lack the availability of pesticides that are available to growers of major crops because the chemical registrants do not have the economic incentive to obtain the data necessary to register the pesticides on small acreage crops. Registrants are also concerned about product liability and will not register a use or will eliminate uses where liability is an issue. The USDA, with state agricultural experiment stations (SAES), recognized this problem in 1963 when they organized the Interregional Research Project Number 4 (IR-4) to assist specialty crop producers obtain EPA tolerances and new registered uses for pest control products. The IR-4 Project is the only publicly-funded program that conducts research and submits petitions to EPA to establish new tolerances and labeled uses for specialty crop growers. Growers are gradually losing many of the pest management tools they previously had because of regulatory issues such as the Food Quality Protection Act (FQPA) and other environmental concerns. There is a greater impact to growers of minor crops than those of major crops such as cotton, corn, soybeans and wheat. In the IR-4 program, federal scientists and state scientists work with growers, with researchers, and with extension personnel to identify minor use pesticide needs and with U.S. EPA to identify the data requirements to obtain clearances. This program is coordinated across the entire United States and Canada with 23 field research units in 18 states and 4 provinces and 5 analytical laboratories. The NCSU IR-4 Field Research Center was established in 1994 as part of this network. The IR-4 program concentrates its efforts on reduced risk pesticides as safer alternatives for minor crops.",0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
903,"The purpose of this project is to use biotechnology to improve crops. There are four research focuses. First, we will continue to provide our plant genetic transformation expertise and services (maize, soybean, rice, and Brachypodium distachyon) to the public researchers in plant science community nationally and internationally for their efforts in functional studies of plant genes. Our transformation services as a public research infrastructure and the efforts in improving the transformation efficiencies will further enhance public research productivities in plant sciences. Second, we will produce corn and soybean seeds that can accumulate reasonable levels of double stranded small RNAs (dsRNA) that can be used as vaccine for cultured shrimps. The seed-based dsRNA vaccination system is attractive, because it can potentially produce large quantities of dsRNA in materials that is a key component of shrimp feed. Currently there is no report on plant-based dsRNA vaccine. This research, if successful, would represent a significant advance in plant expression capacity for non-protein molecule as vaccines for a variety of veterinary and human pharmaceutical applications. Third, we will explore novel technologies that can be used for effective genome editing and engineering for plants. The novel strategies will allow for precise insertion or recombination in targeted DNA sequences, which can prevent any cell toxicity and undesired side effects. This new methodology will help to address the current societal and regulatory concerns regarding crop improvement using transgenic approach. Fourth, we will conduct basic research in understanding potential regulatory roles of non-coding RNAs (ncRNAs) in Agrobacterium tumefaciens, a soil bacterium that has been used as a plant genetic transformation tool for its natural ability for delivering DNA into plant cells. This type of knowledge is currently not available because the research of ncRNAs in bacteria is still new. Unraveling the functions of Agrobacerium ncRNAs will have a potential to further our knowledge in pathogen-plant interaction processes. It can also help scientists to design better strategies for plant protection against bacterial pathogens and tools for effective genetic transformation using Agrobacterium",1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
904,"The goal of the proposed research is to produce soy protein nanofibers with proper properties for material applications, mostly textiles. The success of the research project is dependent on an integration of knowledge on the control of conformational structures of soy protein in aqueous solutions, rheological behavior of soy protein solutions and immiscible blends with a sacrificial polymer solution, conformational development during the extrusion of immiscible polymer solution blends, non-toxic crosslinking of extended proteins in nanofibril structures, and prevention of relaxation of elongated protein molecules from returning to globular structures. The overall research covers a broad range of disciplines including protein chemistry, polymer science and engineering, fiber engineering and textiles. This research team will employ the state of the art technologies, analysis, and polymer engineering principles to develop a novel process of producing soy protein nanofibers from the agricultural biomass-soy proteins. The project provides a multidisciplinary research opportunity to textile, chemistry, biological engineering and materials science students, and can train researchers or future entrepreneur leaders of biobased material fabrications.",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
905,"Federal mandates require growth of the U.S. ethanol industry to meet prescribed ethanol production targets. Corn is the predominant feedstock used to produce ethanol and the resulting primary by-product (distillers dried grains with soluble - DDGS), along with emerging fractionated by-products, which can be used to partially replace some of the corn, soybean meal, and inorganic phosphate in swine feeds. Although significant research has been conducted to determine the nutritional characteristics and feeding value of DDGS for swine, additional research is needed to explore ways to enhance the energy value and protein digestibility of these ingredients, and evaluate new fractionated corn by-products being produced. Furthermore, the causes of negative and inconsistent growth performance results from some studies, but not in others need to be identified to ensure optimal pig health and performance when distillers by-products are fed to swine. Because of the high corn oil content in many of these by-products, there are pork fat quality concerns when including them in growing-finishing swine diets at high levels. Preliminary results suggest that linoleic acid present in corn oil is easily oxidized during by-product production and storage, potentially creating adverse growth performance, health, dietary nutrient utilization, and pork quality. Therefore, nutritional intervention strategies are needed to prevent this occurance and need to be evaluated. Finally, limited information exists related to the role that ethanol by-products play in manure production, nutrient content, and gas emissions. Results from this project will provide the pork, feed, and ethanol industries essential information to optimize the use of these by-products in swine feeds, minimize feed costs, and provide wholesome pork products to consumers in an environmentally sustainable way.",0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
906,"Animal agriculture in North Dakota is dominated by cow-calf production. As of January 1, 2011, North Dakota had 880,000 beef cows and 60,000 cattle in feedlots. Cow-calf production is the top ranked animal sector in North Dakota, and sale of cattle and calves ranked number four (behind wheat, soybeans, and corn) in farm receipts with a value of $596,094,000 in 2009. The area of production most critical in beef cow-calf operations is the ability of a cow to give birth and raise a healthy calf until weaning. Reproductive performance is variable among herds (Larson et al., 2006; Dahlen et al., 2010) and estimates indicate the beef industry loses $1.06 billion in revenue as a result of infertility (Lamb et al., 2008). Identifying reproductive techniques or management practices that enhance reproductive performance could provide North Dakota producers opportunities to recapture some of the $65.8 million lost annually to infertility. The area of cost control most critical to beef cow-calf operations is feed cost. Feed costs account for over 60% of annual cow costs (Miller et al., 2001). In 2010, North Dakota producers enrolled in the Farm Business management program spent $190.67 per cow on purchased or grown feeds (NDCTE, 2011). Based on these estimates, it would take $167.8 million to feed the 880,000 cows in North Dakota during the winter of 2011-2012 alone. Identifying methods to improve the utilization of feed resources and achieving producer adoption of these methods would have a significant economic impact. The objectives of this project focus on the cow/calf resource base and explore strategies for producers to optimize the management of their cows along with the calves they produce. The project objectives will be met with research projects that determine the impact of incorporating artificial insemination in commercial operations and with projects that evaluate nutritional strategies to optimize performance, production, and profit potential for producers. Issues addressed in this project are paramount to the continued sustainability of the North Dakota beef industry. Projects that focus on improving fertility are geared toward retaining a portion of the $65.8 million lost annually to infertility in North Dakota. Nutrition and management projects capable of improving feed utilization a mere 5% have the potential to save cow-calf producers in North Dakota $8.4 million with greater improvements yielding even more savings. Equally important to conducting quality research projects that address producer concerns, however, is the dissemination of project results. Discovering opportunities that improve performance, production, and profit in beef herds along with identifying needs-based research projects for and with the assistance of North Dakota beef producers will provide NDSU clientele the science-based recommendations needed to allow informed decision making and continued excellence.",0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
907,"One of the coordinated activities of NC 1197 is to determine the risk of crop loss due to nematode pests of corn. The Wisconsin contribution to this multistate project will be to determine the pathogenicity of Pratylenchus penetrans to corn in Wisconsin, and characterize the relationship between Pythium ultimum and P. penetrans infecting corn. Corn is the highest value crop grown in Wisconsin and is essential to global food security. Pratylenchus spp. is the most common nematode pest in the North Central Region. We will model the relationship between population densities of P. penetrans and corn for inclusion into a corn risk matrix model being developed for the region. Our work will help define standards for sampling fields for P. penetrans and other species and interpreting assay results. Pythium ultimum is a common soil organism attacking corn. Many people assume diseases caused by P. ultimum and P. penetrans are not independent because both pathogens infect roots, but the interaction has not been studied. Determining if nematodes contribute to increased fungal diseases will help producers manage their crops profitably and use pesticides more effectively. Knowledge gained from this project will be shared with producers and the crop protection industry.",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
908,"Corn, corn silage, soybeans and cottonseed are common ingredients in dairy diets and contain large amounts of linoleic acid. GMO soybeans exist with oleic acid replacing linoleic. In addition corn varies in the oleic to linoleic acid ratio and can be selected for using traditional techniques as well as applying the GMO technology. We believe that replacing linoleic with oleic or palmitic at normal fatty acid levels (3 to 5% of the diet DM) will maintain long chain milk fat yield while increasing milk short chain fatty acid yield. This provides more revenue to the producer.",0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
909,"The vast majority of Illinois acres devoted to production of corn and soybean production are treated with herbicides one or more times each growing season. Even with the occurrence of herbicide-resistant weed populations, herbicides continue to be important and widely utilized weed management tools. The development of herbicide resistance in weed populations can result in significant economic losses for growers. Growers, however, frequently continue to use a successful herbicide program until it fails instead of proactively implementing herbicide resistance management strategies. The greatest economic loss a farmer faces due to selection of herbicide-resistant biotypes likely occurs during the first year of a large-scale weed control failure; the farmer assumes the herbicide product used in the past will control weeds during the current season only to discover the level of control is unacceptable due to the presence of resistant plants. The long-term economic consequences of herbicide resistance include loss of herbicide performance and shifts in weed populations. It has been argued that preventing the selection of herbicide-resistant weed biotypes can often cost a producer significantly less than the costs incurred dealing with resistance once it has developed.",0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
910,"Field crops (including corn, soybean, wheat, alfalfa and other hay crops, and perennial grasses) are essential to New York agriculture due to the integral role they play in providing feed for the states animal industries, principal ingredients for food products, and feedstocks for biofuels. Both chronic (e.g., corn blights and ear rots, wheat scab, white mold and brown spot of soybean) and emerging plant diseases (e.g., gray leaf spot of corn; soybean rust and soybean vein necrosis virus; brown root rot of alfalfa; new rust races on cereals and grasses; smut and anthracnose of switchgrass) are a continual threat to every New York field crop and can reduce the profit margin for field crop producers. This project addresses the most critical and timely crop disease management issues and supports extension education initiatives aimed at sustaining profitable and ecologically sound food, feed, and biofuel production systems. Methods employed include farm survey, laboratory diagnosis, experimental field plot assessment of cultivars, biological control agents, and cultural practices; controlled environment experiments; molecular genetic evaluation of pathogen populations. Research efforts in the next three years will be focussed on assessment of the value in foliar fungicide application to field crops, the biology and management of mycotoxin-producing fungi in corn and wheat, resistant varieties and seed treatments for control of fungal diseases in switchgrass for biofuel production, and further characterization of the fungus that causes brown root rot of alfalfa. The impact of this research and resulting educational programs will be a more profitable and sustainable field crops production sector in New York as well as more profitable animal, food processing, and biofuel production industries in the state. Project directions and priorities are influenced through regular contact of the PI with individual stakeholders as well as interaction with the New York Corn and Soybean Growers Association, New York State Agri-business Association, New York Small Grain Seed Producers Committee, Northeast Certified Crop Advisors Program, and New York Farm Viability Institute. The PI is co-chair of the Integrated Field Crop, Soil, and Pest Management Program Work Team and values the guidance of other Team members. Several stakeholders are direct cooperators in the research. The PI presents results of the research with interpretation to many stakeholders at annual extension educational forums and through publications.",0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
911,"Soybean is classified as a legume and has been cultivated for more than 3,000 years in Asia. It is a major part of the Asian diet and gaining popularity in other parts of the world. Its popularity is associated with its health-promoting properties including promotion of cardiovascular health and reduction of cancer risk. These health benefits are due to the presence of biologically active compounds in soybean including isoflavones, saponins and bioactive peptides and proteins. Soybean is a high protein, nutrient dense food that possesses biologically active peptides such as lunasin and others. The Food and Drug Administration approved the claim that 25 g of soy protein a day, as part of a diet low in saturated fat and cholesterol, may reduce the risk of heart disease. A meta-analysis of randomized, controlled studies on the effect of soy protein consumption on risk factors for CVD found a median intake of 30 g/d significantly improved serum lipoprotein. Although chronic inflammation has been implicated as a major contributor to the progression of atherosclerosis, further research into the molecular effect of soy protein would provide potential implications to health. It is extremely important to understand the role of peptides on the health benefits to animals and humans. This will increase the demand for soybeans and thus will benefit U.S. growers. Scientific knowledge will be advanced since the results of this research will be published in scientific journals, will be presented in scientific meetings, and also will be presented to consumers in short non-technical communications. The benefits of soybean protein to health can be further disseminated to the general public.",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
912,This HATCH project proposal intends to enhance host resistance to two major fungal diseases of soybean in the southern US: soybean rust caused Phakopsora pachyrhizi and cercospora leaf blight caused by Cercospora kikuchii through better understanding of host-pathogen interactions at the molecular level. The soybean genes induced during rust infection or differentially expressed between resistant and susceptible soybean lines can be used in future studies to enhance soybean resistance to rust disease. The Cercospora genes involved in either cercosporin toxin biosynthesis or in the infection of soybean identified in this proposed study can be used in the future to reduce the fungal pathogenicity on soybean.,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
913,"Type 2 diabetes mellitus has increased by about 33% over the past decade in the U.S., generating immense health care costs, and is related to obesity. Women undergoing menopause gain belly fat and have a tendency to develop diabetes. We have shown that a daily soy supplement containing phytoestrogens (weak estrogen-like chemicals) reduces the amount of belly fat in women after menopause compared to a milk shake placebo. Most fat reduction is superficial, but there is also some reduction of deeper belly fat located near abdominal organs. This deeper belly fat is most closely related to diabetes and heart disease risk. In this new study, we propose to obtain both superficial and deep belly fat from women undergoing benign gynecologic procedures. Women with diabetes and cancer will be excluded. We will expose fat cells in the lab to various concentrations of the phytoestrogens genistein and daidzein to determine if these phytoestrogens found in soy cause genes to be expressed that indicate that the fat cells are more sensitive to sugar and insulin, while increasing removal and breakdown of fat. We are currently conducting a trial to look at ways that a daily soy supplement reduces belly fat compared to a milk shake placebo. We have recruited 11 women in menopause and assigned them to drink a daily soy shake or a milk shake placebo. We have done biopsies of fat located under the skin in healthy menopausal volunteers before the study begins and after drinking the shakes for 2 months. Taken together, the ongoing in vivo study of superficial fat and the new in vitro study of superficial and deep fat will give us valuable preliminary data in order to apply for a federal grant to examine the effect of soy supplements on abdominal fat and risk for developing diabetes.",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
914,"Soybean is an economically valuable crop, but yields have not improved at a rate comparable to other major crop species. Genes that improve yield are badly needed in soybean, because there is very little diversity for such genes in the cultivated germplasm. Technologies for crop improvement now allow us to find and deploy new genes in a targeted manner. The general strategy for this is to clearly define the traits that contribute to yield through careful study of phenotypes, characterize the genes molecularly, and then use the molecular information to find new forms of the genes in diverse germplasm. We will apply this strategy to enhance our understanding of a gene that controls morphology, growth, and development of soybean, known as Dt2.",1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
915,"If the concept of the biorefinery is to be successful, it is vital that new processes be developed that can produce biopolymers and chemicals of industrial importance from harvested plant biomass as well as coproducts resulting from soy biodiesel production and corn-based ethanol production. The methods being proposed to develop the new processes should advance the knowledge regarding microbial bioconversion of biomass into biopolymers and chemicals. The expected outcomes are that it will be known whether biopolymers can be effectively produced from plant biomass and whether processing coproducts could be utilized to effectively produce industrially-important chemicals. The anticipated benefits of the project are that biobased processes are more environmentally friendly and less reliance on petroleum-based processes to produce biopolymers and chemicals will be necessary.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
916,"Prosperous Virginia agribusinesses have experienced economic turmoil as a result of the 2005 mandate to end the federal tobacco price support program. Tobacco is no longer a viable alternative for many small acreage farmers. Vegetable soybean or Edamame as a cash crop is an ideal substitute because Edamame can be grown as a commodity crop similar to grain-type soybean but is marketed as a high value vegetable if harvested fresh. Because studies over the years on soybean and human health indicated that eating Edamame reduces cancer risks and lowers total and bad cholesterol, domestic demand has been increased with rising consumer awareness, which makes Edamame a potentially profitable crop. Most Edamame on the U.S. market relies on frozen product imported from China and Taiwan. However, the quality of frozen Edamame quickly drops in storage. Fresh Edameme is preferred by consumers, but fresh Edamame supply lasts only a few days every year as a result of short harvest window. Little information of extending Edamame harvest window is available for optimal conjunction of yield and profit. The objectives of this project are to build up an off-season Edamame production system in Virginia in order to extend Edamame harvest window from a few days up to half a year; and to identify optimum Edamame varieties in multiple growing seasons. The field research will be mainly conducted at Randolph farm of Virginia State University, Petersburg, VA from 2013 to 2015. Four released Edamame varieties with maturity groups (MG) from III to VI, GardenSoy 31 (MG III), GardenSoy 41 (MG IV), Moon Cake (MG V), and Randolph (MG VI), will be sowed in greenhouses and transplanted into high tunnels and the field for spring and early summer harvest, and will be successively, directly planted in the field and high tunnels for summer and fall production. Total marketable yield and seed quality traits including moisture and the content of protein, oil, and sucrose of each cultivar will be measured after each harvest to determine whether the production system is feasible and profitable. The findings of this project will help farmers to get maximum profits from extended Edamame production in Mid-Atlantic region.",0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
917,"Colon cancer is one of the most frequently diagnosed cancers in the United States. Poor prognosis makes it one of the deadliest cancers. Dietary factors are closely associated with colon carcinogenesis. Higher intake of soy products containing bioactive components such as genistein has been linked to lower incidence of colon cancer development. However, the mechanisms by which soy products and soy bioactive components exert anticancer effects remain unknown. Because of the lack of scientific evidence on the mechanisms of the cancer prevention potentials of soy products, there are no nutritional recommendations made to Americans. In gut, multiple signaling pathways intertwine and delicately balance the rapid growth-maturation-sloughing off cycle of intestinal epithelium. Among them, WNT signaling pathway is critical to the growth of epithelial layer. And because of that, the abnormal activation of WNT signaling has been shown to be associated with 90% of colorectal cancer. Moreover, gene-specific epigenetic modification is closely associated with aberrant WNT signaling in colon cancer. Previous studies from my laboratory have established that: 1) Dietary genistein exposure reduces colon preneoplasia; 2) Genistein prevents carcinogen-induced abnormal activation of WNT signaling; 3) Genistein regulates WNT signaling pathway through specific WNT genes; and 4) Genistein-induced gene regulations in colon cancer cells involve epigenetic modifications. Based on current knowledge of colon cancer development and beneficial actions of soy products, the present study is designed to test the hypothesis that dietary genistein modulates colon cancer development through epigenetic modifications on WNT signaling related genes. Using a rat model for colon cancer development, we will be able to examine how genistein modifies the epigenetic codes so that the WNT signaling is maintained at normal level when induced by a carcinogen and therefore chance of colon cancer development is greatly reduced. Moreover, we will compare the effects of dietary genistein at different stages of life to identify the best timing of exposure for achieving the maximal protection against colon cancer development. Findings from this project will improve our understandings on the mechanisms of soy products at reducing colon cancer risk and facilitate the identification of molecular markers, especially epigenetic markers, associated with colon cancer development. The proposed study will lead to future development of dietary strategies to significantly reduce both incidence and mortality of colon cancer.",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
918,"Food and biomaterials exhibit a hierarchy of spatial scales (micro, meso and macro). The interaction of food biopolymers, and larger protein, carbohydrate and lipid structures with fluid and heat causes quality changes during processing. By describing this interaction via mathematical models a diverse range of problems in food and bioprocessing can be addressed using computer simulations. The aim of this project will be to further generalize the previous work of the PI predicting quality changes during fluid transport processes. For the application part of the project, the focus will be on predicting thermomechanical stresses in foods for processes such as drying and sorption. Predictions made by the model will be verified by conducting experiments with food materials of importance to regional agriculture (e.g. corn or soybeans).",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
