,ABSTRACT,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,topic_10
52,"Objective(s): 1.  Identify and characterize nematode resistance genes and improve host-plant resistance to nematodes in cotton and peanut. 1.a.  Characterize and improve resistance to root-knot and reniform nematodes in cotton. 1.b.  Identify resistance/susceptibility to the lesion nematode in peanut.  2.  Develop integrated strategies and control options for managing nematodes in cotton and peanut. 2.a.  Enhance the efficacy and consistency of biological control of nematodes. 2.b.  Identify new cultural control options for managing nematodes in cotton and peanut. 2.c.  Develop integrated approaches for managing nematodes.  Approach: Field and greenhouse experiments will be conducted to improve management of plant-parasitic nematodes in cotton and peanut. Host-plant resistance to nematodes is the cornerstone of our nematode management strategy.  We will work cooperatively with plant breeders to develop cultivars and germplasm with desirable agronomic traits and a high level of nematode resistance.  Plant material will be selected for resistance using traditional and marker-assisted selection.  However, we cannot rely exclusively on host-plant resistance for managing nematodes.  We will also investigate ecologically-based control strategies that can be integrated with resistant cultivars to increase the durability of resistance and control a broader spectrum of nematode pathogens.  Biological control organisms are being marketed for use in cotton and peanut, and also occur naturally in fields.  We will explore the effect of crop production practices (tillage, fumigation, cultivar, and cover crops) on these antagonistic organisms with the goal of conserving or enhancing their activity against nematodes.  We will identify crops that can be grown in rotation with cotton and peanut that will reduce populations of root-knot nematode either by producing toxic metabolites (high residue rye) or by limiting nematode reproduction (sorghum for bioenergy use).  Our integrated management approach will also include increasing plant tolerance to nematode damage by applying cytokinin to seedlings.  Finally, we will combine the most effective and economical control options from earlier years of the project to test different integrated management programs for plant-parasitic nematodes in the southeastern United States.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
53,"Slug populations in northeastern no-till field and forage crop fields are causing increasing damage and yield loss. Unfortunately, aside from tillage, growers have limited control options available for these slimy mollusks. Our preliminary research has identified factors that may be exacerbating slug problems, as well as support for two farmer-inspired, cover crop-based, cultural-control options, one involving crimson clover and the other using cereal rye. We propose a two-year project to explore the influence of these two cover crop species and the timing of cover-crop termination on slug and natural enemy populations. We also propose to share our results with growers, but are not requesting funds for these extension efforts, which will be incorporated into our regular and active extension programming. Our research will provide valuable insight on the promising control potential of these two cover crop species. If our preliminary data are supported, growers will have inexpensive and reliable, slug management options that will be easily incorporated into their no-till farming systems.",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
54,"Slug populations in northeastern no-till field and forage crop fields are causing increasing damage and yield loss. Unfortunately, aside from tillage, growers have limited control options available for these slimy mollusks. Our preliminary research has identified factors that may be exacerbating slug problems, as well as support for two farmer-inspired, cover crop-based, cultural-control options, one involving crimson clover and the other using cereal rye. We propose a two-year project to explore the influence of these two cover crop species and the timing of cover-crop termination on slug and natural enemy populations. We also propose to share our results with growers, but are not requesting funds for these extension efforts, which will be incorporated into our regular and active extension programming. Our research will provide valuable insight on the promising control potential of these two cover crop species. If our preliminary data are supported, growers will have inexpensive and reliable, slug management options that will be easily incorporated into their no-till farming systems.",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
55,"Field crops are an important foundation for the Montana agricultural industry and revenue totaled $2.4 billion in 2011. The most significant crop in Montana was wheat (5.4 million acres, $1.4 billion) followed by barley (760k acres, $159 million). Our grain goes not only to support the livestock industry in Montana, but also for the export market. Plant diseases occur on every crop, and many threaten plant yield, quality, and sometimes human health. My project seeks to provide practical disease management options for crops grown in Montana. I will focus on the use of fungicides to control foliar pathogens and the role of viruses in our cropping systems. In 2011 the results of my research were used to save farmers in Montana $100 million in crop losses due to stripe rust throughout the state, and $500,000 in crop losses in Pondera County due to wheat viruses. Fungicides are very useful tools for disease control, but recent marketing for plant health benefit applications without disease in cereal crops may cause the development of disease organisms that cannot be killed by these chemicals (fungicide resistance), as has been seen in Europe. In addition, the economic benefit of spraying fungicides in an arid environment such as Montana is questionable when significant moisture is required for most fungal diseases to grow and infect plants. In the last 5 years I have rarely seen a yield benefit to fungicide application. We will likely see an increase in the number of acres to which a fungicide is applied where the economic benefit of that application is questionable. This project will continue on-farm fungicide trials, measuring disease and resulting yields. The information I provide growers and agricultural professionals via my extension activities including fact sheets, AgAlerts, presentations, field days, and media appearances will be used on farms and contribute to the economic viability of Montana cropping systems. I will also focus my efforts on include wheat viruses. Cereal viruses represent a growing and complex threat to the sustainability of the cereal cropping system. The wheat curl mite vectors multiple viruses among grassy weeds and cereal crops. Moreover, although wheat, barley, corn, oats, rye are all susceptible to viruses including Wheat streak mosaic virus, the impact of the more recently identified Wheat mosaic virus and Triticum mosaic virus are unknown. Understanding the spread of cereal viruses is critical as no effective chemical (acaracide) or genetics-based (plant breeding) management options exist. This project will result in a greater understanding of the susceptibility of wheat varieties to WSMV strains from across the Great Plains of the United States. This will assist wheat breeders in variety selection for resistance against WSMV. Farmers at high risk for WSMV may choose varieties with resistance to viruses to reduce disease losses. This is particularly relevant in southern states, where early planting and grazing of winter wheat facilitates the pathogen survival in green plant material.",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
56,"Michigan is the third most diverse agricultural production system in the U.S. Field crops are the most important commodity group in the state in terms of total crop acreage (at 6.5 million acres, 97% of the total), number of growers, and farm income, contributing over $4 billion in production value. Eight of the top ten commodities in Michigan are field crops, or dependent on field crops (livestock, egg production). Corn is the leading crop in the state in acreage (2.5 million acres) and cash value, followed by soybean (1.9 million acres). Unlike neighboring corn-belt states driven by corn and beans, Michigan grows a diversity of field crops, ranking first in several types of dry beans and fourth in sugarbeets. Other field crops include alfalfa, pasture, and other forages; small grains such as wheat, barley, oats, and rye. With the global demand for grain for direct consumption and livestock feed, as well as for biofuels, crop prices are at a high and field crop acreage is expanding in the state. Invasive species were and continue to be a major problem in the U.S. Michigan is a potential hot-spot for insect introductions, home to Great Lakes shipping ports, airports in Detroit and Chicago with non-stop flights to Asia, and a diverse crop base vulnerable to colonization by many species. Other invaders, foreign and native, are expanding in their range into Michigan. Thus producers are presented with new challenges from both foreign-invasive and native-invasive species that increase in pest status or range. Established and new insect invaders are now responsible for the majority of insect-caused yield and quality loss in Michigan field crops, influencing pest management decisions, driving insecticide use and reducing profitability. Tied in with invasive species is the issue of climate change. For some field crop insect pests, damage is getting worse and the damage period is growing longer during the season. A reality in field crop production is the use of biotechnology, specifically genetically modified crops with herbicide resistance or Bt insecticide toxin. According to the USDA Economic Research Service, 86% of the corn, and 91% of the soybean, acres in Michigan were transgenic in the 2012 planting season. Because universities have little role in the development of this technology, land grant entomologists are viewed as neutral observers and thus have an important role to play in education and making public statements. A by-product of the introduction of Bt crops is overuse. Growers plant hybrids expressing insecticides that they don't need, exposing insect populations to traits year-after-year. This is antithetical to the principles of integrated pest management, because it increases the chance for resistance. This project concentrates on understanding and mitigating the impact of invasive species, climate change and use of technology. The long term goal is to generate research and recommendations to producers that reduce unnecessary insecticide use, protecting growers profitability, the environment and human health.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
57,"The temperate grasses include economically important crops such as wheat, oat, rye, and barley. These grasses provide more than 20% of the caloric intake for the human population. The ability of these crops to flower at the appropriate time, is critical not only for the plant&#39;s reproductive success, but also to maximize grain production for human consumption. The plant&#39;s capacity to target flowering-time to the optimal seasonal window requires the coordination of two main environmental seasonal signals: day length (photoperiod), and long exposures to cold temperature (vernalization). Additional local environmental signals, such as drought and salinity stresses, or nutrient availability, also affect flowering-time. A precise understanding of the molecular mechanisms involved in the coordination of these seasonal and local environmental signals is required to engineer cereal varieties adapted to a changing environment - in particular global warming. This is exceptionally urgent in crop plants, where fundamental research into flower-time lags behind that of popular plant model systems (i.e. Arabidopsis). A direct translation of the information from model systems to the temperate grasses is not always possible because the vernalization and photoperiod responses in these two plant lineages evolved independently using different types of genes, resulting in very different flowering-time regulatory pathways. Thus, research efforts dedicated to investigating flowering-time in the temperate cereals must be carried out if we are to understand flowering-time in these crop plants. Recent studies in wheat have shown specific components of the flowering-time pathway to associate with a distinct family of proteins known as Nuclear Factor Y proteins (NF-Y). These proteins have been extensively studied in mammals and fungi where they exist as three individual gene subunits (NF-YA, NF-YB, and NF-YC) that form a trimeric protein complex that regulates multiple genes. Interestingly, in plants, there has been an unprecedented expansion of these NF-Y gene families, where ~10 copies for each subunit are present. This increase in NF-Y gene number, together with their interactions with the flowering-time components, has the potential to generate a vast number of molecular combinations, providing a flexible system to integrate the many environmental signals involved in the regulation of flowering-time. However, the functional role of the different NF-Y genes in regulating flowering-time in the temperate cereals has not been studied so far. This is problematic because these genes play a central role in the integration of different environmental signals. This research uses a diploid temperate grass (barley) to elucidate the specific roles of the NF-YB proteins in the integration of photoperiod, vernalization and stress signals in the flowering-time pathway. The knowledge generated form this project is expected to accelerate the development of new barley and wheat varieties better adapted to a changing environment.",0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
58,"Objective(s): 1) Conserve, regenerate, back-up, and distribute genetic resources and associated information for wheat, barley, oats, rye, rice, and other small grains and related wild species. More than 140,000 small grains accessions will be conserved. Each year 5-10 percent of National Small Grains Collection (NSGC) accessions will be regenerated. Seeds and associated information will be distributed on request to scientists. 2) Conduct genetic characterizations and phenotypic evaluations of wheat, barley, oats, rye, and other small grains and related wild species for priority genetic and agronomic traits. Apply the preceding knowledge to genetic resource acquisition and curation of selected taxa. Ploidy levels of wheat landraces and wild species of wheat, barley, and oats will be verified. Characterization data will be completed for key descriptors in wheat, barley, and oats. Kernel hardness will be determined for accessions of common bread wheat. 3) Identify and genetically characterize host-plant resistance to the virulent stem rust race Ug99 from NSGC wheat accessions.  Approach: Established procedures will be followed to maintain all NSGC germplasm accessions, with special attention to seed preparation and planting, plant pathogen monitoring, harvest, and laboratory processing. Seed of NSGC accessions are held in medium-term storage under controlled temperature (5-6 C) and relative humidity (25%). Inventory records, including quantity of seed on hand, viability, and date of last regeneration, are maintained in GRIN. Accessions will be scheduled for regeneration based on a priority matrix. Seed will be provided to the NCGRP for safety back up. Standard procedures for GRIN Order Processing will be followed. Distributions outside of the US will follow phytosanitary requirements of the recipient country, including import permits, phytosanitary certificates, and additional declarations. USDA-APHIS will be consulted regularly for the latest information on seed export. The ploidy analyses will be conducted with the Partec CyFlow Ploidy Analyser® following protocols from the manufacturer and modifications developed locally for more efficient analyses of small grains species. Descriptor data will primarily be collected from the voucher images, but direct field and laboratory observations will also be used. Kernel hardness analyses will be performed with the Perten® Single Kernel Characterization System (SKCS 4100), which is the wheat industry standard and is supported by USDA-Federal Grain Inspection Service. To identify new sources of resistance to the Ug99 lineage of Pgt, winter habit wheat landraces from the NSGC will be screened. Because field testing capacity at Njoro, Kenya is limited, the accessions will first be tested for adult plant resistance to US races in field trials St. Paul, MN in cooperation with an ARS scientist at the USDA-ARS Cereal Disease Laboratory (CDL). Accessions with resistance to the US races will then be tested as adult plants in the field for resistance to Ug99 and its variants in the USDA nursery in Kenya.   Accessions showing resistance in one Kenya test will be re-tested to confirm results and tested for seedling resistance to race TTKSK at the CDL. To map resistance to the Ug99 lineage of Pgt in spring wheat landraces and ascertain the relationship to known sources of resistance, mapping populations will be developed from crosses previously made with the susceptible spring line LMPG-6. Mapping populations will be generated either through single seed descent to the F6 generation or through doubled haploid (DH) production. At least 150 DH lines or recombinant inbred lines (RIL) per cross will be generated. The lines will be evaluated for adult plant resistance in the USDA nursery in Kenya and as seedlings against race TTKSK at the CDL.",0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
59,"This investigation concerns the role of common mycorrhizal networks (CMNs)  fungus interconnections among plant root systems  in plant competition belowground.  CMNs are formed by generally beneficial, root-inhabiting fungi called  arbuscular mycorrhizal fungi .  Plants feed these fungi some of the sugar they produce by photosynthesis, and in return, the fungi take up and provide the plants with key mineral nutrients such as phosphorus and nitrogen.  Once connected to a host plant's roots, the fungi forage throughout the soil and may encounter root systems of other plant species with which they additionally associate without preference, creating a network.  The major question this raises is whether all plants connected to the network share mineral nutrients equitably or if mycorrhizal fungi disproportionately donate mineral nutrients to host plant species that provide them the most sugar.  The researchers utilize tallgrass prairie species for their research, Big Bluestem and Canada Wild Rye. Tallgrass prairie is an endangered ecosystem in North America and prairie restorations often involve sowing the study species together.  Understanding how CMNs affect interactions between these plant species might inform restoration management practices such as tillage, which can disrupt CMNs.  Besides its relevance to prairie restoration, this research will engage Miami inner-city middle school students and university undergraduates from underrepresented groups.  The researchers will investigate competition as mediated by CMNs between a tallgrass prairie dominant grass, Big Bluestem (Andropogon gerardii) and a less common species, Canada Wild Rye (Elymus canadensis).  If Big Bluestem is able to obtain mineral nutrients disproportionately and thereby suppress the growth of Canada Wild Rye, then CMNs may contribute to Big Bluestem's dominance, influencing prairie community composition. The researchers will utilize a rotated conetainer method in the greenhouse to isolate and reveal the effects of CMNsby severing them. The proposed work will determine the effects of CMNs on the relative strengthsof intra- and interspecific competition and consequent size hierarchy development. The studentwill investigate if large carbon donation to CMNs elicits high mineral nutrient transfer frommycorrhizal fungi by using carbon stable isotope ratios to compare carbon supplied by theseC4 and C3 grasses to their leaf mineral nutrient contents in monoculture and mixture. Finally,if severing CMNs alters the fungus community on root systems, this will be investigated through DNA barcoding.",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
60,"PI: Georg Jander (Boyce Thompson Institute for Plant Research)Senior Personnel: Tiffany Fleming (Boyce Thompson Institute for Plant Research)ERA-CAPS collaborators: Matthias Erb (University of Bern, Switzerland), Monika Frey (Technical University of Munich, Germany), Inge Fomsgaard (Aarhus University, Denmark), and Jurriaan Ton (University of Sheffield, United Kingdom)Maize (Zea mays), the world's most productive grain crop, is attacked by more than 90 species of insect herbivores. Although there is wide variation in maize resistance to herbivory, very little is known about the underlying genetic basis of these differences among maize cultivars. Genetic mapping, transcript profiling, insect bioassays, and biochemical approaches will be used to identify maize herbivore resistance genes. A particular focus area of this project will be the identification of biosynthetic and regulatory genes contributing to the production and transport of benzoxazinoids, a class of secondary metabolites with important defensive functions in maize, wheat, rye, wild barley, and other grasses. Research involving maize benzoxazinoid metabolism will provide a tractable model system for studying these agriculturally and ecologically important plant metabolites. Genetic mapping using a panel of diverse maize inbred lines will identify novel genes contributing to aphid and caterpillar resistance. Given the wide array of pests and pathogens against which maize plants protect themselves, there are likely to be interactions among the identified defense pathways. Defensive synergies and tradeoffs will be detected by comparing the genomic locations and biochemical functions of the identified maize genes that contribute to natural variation in herbivore resistance.  This project will lead to the identification of previously unknown maize genes that influence plant-herbivore interactions. Potential metabolic limitations and tradeoffs in maize defense against different classes of insect herbivores will be documented. It is anticipated that these expected results will open up new opportunities for using molecular breeding and transgenic approaches to improve herbivore resistance in maize, the most important agricultural crop in the United States. Research conducted through this project will help to train a new generation of students and postdocs for future careers in academia, industry, or government service. International research exchanges with the European ERA-CAPS (http://www.eracaps.org/) companion project entitled  Biosynthesis, transport and exudation of 1,4-benzoxazin-3-ones as determinants of plant biotic interactions (BENZEX)  will enhance the training of students and postdocs.  Experiments involving maize-herbivore interactions will be fully integrated into an established education and outreach program at the Boyce Thompson Institute. Undergraduate students from throughout the United States will be recruited to be part of a ten-week summer internship program. In one-week training sessions, biology teachers from under-resourced schools will develop new plant science modules for their classes. Experimental kits for conducting caterpillar-feeding assays in local science classrooms will not only provide students with hands-on research experience, but also generate new information about the mechanisms of maize defense against insect herbivory.  All data and resources generated through this project will be publicly accessible.  A major output of this project will be a publicly available toolkit for studying the role of benzoxazinoids in maize defense against herbivores and pathogens. Seeds of near-isogenic lines and mutants will be deposited in the Maize Genetics Cooperation stock center, DNA clones will be available upon request and assay methods will be published in scientific journals.  All DNA sequences will be deposited in public databases such as the NCBI SRA, Gramene, and MaizeGDB. Metabolite and metabolomics data will be deposited at METLIN (http://metlin.scripps.edu/). Education and outreach materials will be published and available for use via the Boyce Thompson Institute website (http://bti.cornell.edu/education/).",0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
61,"The wheat tribe, Triticeae, comprises about 350 grass species, including wheat, barley, and rye. Genetic exchange among species has played a major role in the group?s complicated evolutionary history, so a clear understanding of the relationships among species remains elusive. In species that exchange genetic material, the genomes can be mosaics derived from multiple sources, and as a result, evolutionary relationships inferred from genetic data can differ depending on which portion of the genome is used for the inference. Gene exchange has been convincingly implicated in the Triticeae, but the extent is still unknown. This research addresses the question by applying a genome-wide approach, sampling large numbers of short DNA sequences from throughout the entire genome from a broad sample of Triticeae species. The density of genome sampling, combined with the ability to determine the genomic location of the sampled sequences, will lead to a better assessment of the extent of genetic exchange, including which species are involved, and which regions of the genome are most affected.The results of this work will be informative to Triticeae breeders who rely on the processes of hybridization and gene exchange as tools for crop improvement. The methods of data analysis developed in this project will be useful for studies of other groups of organisms that undergo gene exchange. The funding will support training for one graduate student, along with discussion groups and training for a selected group of undergraduates from Olive-Harvey College, a minority-serving two-year college in Chicago.",0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
62,"The use of no-till cover crops and green manures impact soil microbial communities, but their influence on specific microbial community functions, such as nutrient cycling, plant growth promotion, phytopathogen and human pathogen suppression, and reduction of greenhouse gas emissions, remains unclear. We lack the scientific knowledge to understand how to best exploit these systems for our agricultural and environmental gain. As growers adopt organic practices and transition land from conventional management, it is crucial that they take advantage of the benefits of cover crops. In this study, we will assess the effect of four green manure no-till cover crop systems - hairy vetch, clover, hairy vetch+rye, clover+rye - on soil functions during cultivation of various muskmelon (cantaloupe) cultivars, a valuable crop susceptible to both plant diseases and colonization by human foodborne pathogens. We will adopt a multidisciplinary approach, integrating molecular microbiology to compare soil microbial and functional gene diversity, horticulture, phytopathology, food safety microbiology, entomology and food quality, to achieve our goals. A strong outreach program will develop new educational resources that extend research-based knowledge. These resources will be available locally in addition to the eOrganic site through collaboration with eXtension. We will conduct local demonstrations to train growers and extension educators in practices that reduce disease and food safety risks on muskmelon grown on land transitioning to organic production. Through this project, we will contribute to ORG&#39;s goals by assessing microbial ecosystem services of cover crop systems, evaluating production practices for muskmelons - including food safety, while developing a strong outreach program.",0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
63,"In a limited number of farm fields where winter wheat, triticale or cereal rye were harvested as forage in the spring of 2011, yields of 2-4 tons of DM/acre in the spring were achieved, even when fall biomass accumulation was small (Kilcer et al., 2012; Ketterings et al., 2013). Similarly, work by Long et al. (2012) showed a triticale yield that exceeded 2 tons of DM/acre. The crude protein (CP) levels of the forages typically exceeded 10%, and for triticale, often exceeding 13%, resulting in 70-120 lbs N/acre removal with harvest of the winter cereals. These data suggest N addition at greenup is needed, which was also shown in initial field trials conducted in the spring of 2013, where the zero N plots in the N rate studies were clearly distinguishable from plots that had received N at green-up. Research is needed to determine the economic optimum N rate at green-up for these winter cereals grown as forages for manured and non-manured fields.",0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
64,"Plants differ in their capacity to grow at and survive low temperatures. At one extreme are tropical-climate cereals such as maize and rice that suffer chilling injury when exposed to 10oC. At the other extreme are the temperate-climate cereals including barley (Hordeum vulgare), wheat (Triticum spp.), and rye (Secale cereal) capable of surviving the temperate-climate winter. This ability to survive the temperate-climate winter is known as winter hardiness. Wheat, barley, and rye are generally classified as being of either a winter or a spring growth habit. Spring growth habit types are inherently reproductively competent and are typically sown in the spring. In comparison, winter growth habit types are sown in the autumn. They grow vegetatively for a short period before overwintering and then develop reproductively the following spring. If spring-sown they fail to properly develop reproductively. Spring and winter growth habit types also differ from one another in their ability to survive the temperate-climate winter. Typically winter growth habit types are able to survive colder temperatures than spring types and have greater winter hardiness. Winter genotypes are often preferred because they are capable of returning yields 40% greater than that of their spring counterparts. Winter genotypes are also much more efficient at making use of available water due to an extended vegetative growth phase and a much more extensive root system over spring genotypes. In Ohio and other states of the East North Central Midwest, winter barley and winter wheats are essential components in the crop rotation cycle with maize and soybean. Spring types have not been recommended for Ohio as conditions early in the spring are erratic leading to unpredictable and generally poor yields. Recent studies in wheat and barley have led to the identification of several key factors underlying the molecular basis of winter hardiness. These studies also reveal that expression of the genes underlying these factors are themselves affected by developmental programming inherent to the genetic makeup of the plant, and by environmental factors. Moreover, current data strongly supports the premise that the key factors act antagonistic to one another. It is these phenomena and the genetic basis underlying them that I am working to better understand. A goal of the work proposed here is to gain greater insight into their regulation, to better understand the nature of this interaction between the factors, and how their regulation is affected by the environment. These studies will contribute fundamental knowledge that can be used to enhance the productivity and freezing tolerance of cereal plants.",1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
65,"The beef and dairy industry in Florida represents an annual gross income of US$ 1 billion. Horse industry also contributes largely for the State economy. Forages grazed or conserved as hay, haylage, or silage are an important component and generate income for different stakeholders. Grasslands in Florida are estimated at 4.6 million hectares supporting 1.2 million head of beef cattle and other livestock (Blount, 2013). Sustaining this industry and increasing its profitability while protecting Florida&acute;s environment is a challenge ahead of us.Cattle production systems in Florida are based on grazing operation on warm-season grasses (e.g. bahiagrass, bermudagrass, limpograss), cool-season annual grasses (e.g. annual ryegrass or mixtures such as rye/ryegrass), and hay production from warm-season grass fields. These systems are highly dependent on N fertilization. Improved pastures, mainly bahiagrass and bermudagrass, occupy 1.5 million hectares in Florida. Considering that approximately 20% of this area is currently fertilized with 60 kg N/ha, current N fertilizer expenses by farmers is US$ 27.7 million dollars. Developing year-round cow-calf production systems based on grass-legume mixtures will not only reduce the need for N fertilizer, but also has potential to increase current productivity of unfertilized systems by at least 20%. Current productivity of unfertilized systems is 1.2 ha per cow-calf pair. Increasing forage productivity by 20% on these 1.2 million hectares would allow either increasing the herd size and profitability of Florida cattlemen or maintaining the current productivity and release pasture area for other agricultural activities.Off-farms inputs such as fossil fuel, equipment, seeds, and purchased feed increases cost of farming operations and may reduce producer profitability. Strategies to reduce off-farm inputs will be tested and include stockpiled forage, cool-season forages with self-reseeding potential, biological N fixation by grass-legume associations or grass association with N-fixing organisms. Reducing N fertilizer also has potential to reduce greenhouse gas (GHG) emissions, contributing for reduction in global warming. Industrial N fertilizer is manufactured using high energy inputs from natural gas, a fossil fuel. Thus, N fertilizer has a high carbon footprint not only because of its manufacturing phase, but also because of increased N2O emissions when applied to the field. This multi-state, multi-site, multi-disciplinary research and outreach project will address year-round cattle production systems less dependents on N fertilizers. Cool-season and warm-season mixtures of grass-legumes will be evaluated under different environments. After selecting the best mixtures, animal performance data will be assessed in year-round cattle production systems based on grass-legume mixtures vs. N fertilized grass. Carbon footprint from different forage production systems will be assessed and management practices will be proposed in order to reduce GHG emissions from these systems. Reduction in cattle production costs, increasing cattle productivity in unfertilized grass pastures, and lowering GHG emissions to the environment will be the major benefits for the society. Decision support tools directed to extension faculties, producers, and allied livestock industry is an expected outcome of this project.",0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
66,"Nutritional management affects beef cattle growth, reproductive performance, animal health, and can also influence the impact that beef cattle may have on the landscape. In order to feed animals to meet their nutritional needs it is critical to know the nutritional value of plants. Plants&#39; nutritional value varies seasonally and geographically due to different soil types and climate. Therefore, the use of values from one state does not provide accurate and precise information regarding quality of the same plant in another. Furthermore, information on the nutritional value of some specific plant species found in the state of Nevada such as kochia, cheatgrass, coyote willow, crested wheatgrass, meadow brome, and Great Basin wild rye are mostly inexistent in the scientific literature. The goal of this project is to characterize the nutritional value of plants commonly found in the state of Nevada that may have potential as feed for beef cattle. The findings of these studies will provide cattle producers and extension agents with scientifically sound information on which plants can be used by cattle and how much of that particular plant can be safely used. Moreover, producers and extension agents will have the tools to better formulate diets to meet cattle nutritional needs throughout the year, which will lead to better production and profits. These management decisions will also have a positive impact on the environment because 1) land will be more efficiently used and; 2) because threatened areas will be more safely protected.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,"Objective(s): The overall objective is to refine and improve existing simulation models for corn and potato by developing new, and improving existing, functional relationships between physiological processes and nutrients in the soil and plant tissues. Results of this research will be used to address existing knowledge gaps in the models especially with respect to carbon, water, and temperature interactions. The modified models will be evaluated by testing simulated responses at plant component and whole plant levels. The potato and corn models, along with a rye cover crop model, and existing models for soybean and corn, will then be used for assessment of the environmental consequences of agricultural management practices on carbon sequestration and nutrient balances. These practices include fertilizer applications, rotations, and cover crops. The specific sub-objectives are 1) to improve simulation of the above- and below-ground potato and corn processes in the areas of: (a) water and nutrient stress effects on growth, development, morphology, and yield, (b) response of root growth and activity (water and nutrient uptake) to soil nutrients (N, P and K), and, c) evaluate the new model components using experimental data; and, 2) intercompare crop and economic models and foster improvements in these models to increase their capability to utilize data from climate scenarios as part of AgMIP.Approach:   Mechanistic models for soybean (GLYCIM), cotton (GOSSYM), corn (MAIZSIM), and potato (SPUDSIM), have been developed in previous projects by this group. The proposed research will broaden the capabilities of the corn and potato models by utilizing data from experiments carried out in unique, state-of-the-art sun-lit growth chambers and field plots. Short and long term experiments will be employed to test hypotheses and develop algorithms for plant processes to be used in the computer models. Data collected by collaborators will be used to test and evaluate the models. A simple Rye model will be developed to simulate a cover crop during the fall-winter season. A computer graphical user interface will be developed using components from the existing software program, GUICS, to allow a user to simulate long term crop rotations over multiple growing seasons. Advanced data management capabilities will be added to the interface to help with interpretation and management of input and output data. Tools for weather generation and estimation of soil hydraulic properties will be added to the interface to provide a wide range of environmental conditions for assessment. All crop models will be used within the new interface to assess the environmental and economic impacts of climate change on carbon sequestration, and nitrogen and water balances for relevant production systems.",1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0
