,PROJECT_ID,PROJECT_TERMS,PROJECT_TITLE,DEPARTMENT,AGENCY,IC_CENTER,PROJECT_NUMBER,PROJECT_START_DATE,PROJECT_END_DATE,CONTACT_PI_PROJECT_LEADER,OTHER_PIS,CONGRESSIONAL_DISTRICT,DUNS_NUMBER,ORGANIZATION_NAME,ORGANIZATION_CITY,ORGANIZATION_STATE,ORGANIZATION_ZIP,ORGANIZATION_COUNTRY,BUDGET_START_DATE,BUDGET_END_DATE,CFDA_CODE,FY,FY_TOTAL_COST,FY_TOTAL_COST_SUB_PROJECTS,ABSTRACT
296,813612, Affect; Amylases; Beets; Collaborations; Color; commercially viable technology; Development; Enzymes; Fermentation; flexibility; Fossils; Growth; Harvest; Hybrids; improved; Juice; Measures; Methods; Performance; Plants; Process; Production; Saccharum; Scientist; Sorghum; Starch; Stream; sugar; System; Technology; trait; trend; Variant; Viscosity,"DEVELOPING TECHNOLOGIES THAT ENABLE GROWTH AND PROFITABILITY IN THE COMMERCIAL CONVERSION OF SUGARCANE, SWEET SORGHUM, AND ENERGY BEETS INTO SUGAR, ADVANCED BIOFUELS, AND BIOPRODUCTS",USDA,ARS,,ARS-0426599,9/22/2014,9/21/2019,"EGGLESTON, GILLIAN",,1.0,,AGRICULTURAL RESEARCH SERVICE,NEW ORLEANS,LA,70124-4305,UNITED STATES,,,10.001,2014,2263140.0,,"Objective(s): The overall objective of this project is to enhance the value of sugarcane, sweet sorghum, and energy beets, and their major commercial products sugar, biofuel and bioproducts, by improving postharvest quality and processing. Specific objectives are:  1. Develop commercially-viable technologies that reduce or eliminate undesirable effects of starch and color on sugar processing/refining efficiency and end-product quality.  2. Develop commercially-viable technologies that reduce or eliminate undesirable effects of high viscosity on sugar processing/refining efficiency and end-product quality.  3. Develop commercially-viable technologies to increase the stability and lengthen storage of sugar feedstocks for the manufacture of sugars, advanced biofuels, and bioproducts.  4. Develop commercially-viable technologies for the biorefining of sugar crop feedstocks into advanced biofuels and bioproducts.  5. Identify and characterize field sugar crop quality traits that affect sugar crop refining/biorefining efficiency and end-product quality, and collaborate with plant breeders in the development of new cultivars/hybrids to optimize desirable quality traits.  6. Develop, in collaboration with commercial partners, technologies to improve the efficiency and profitability of U.S. sugar manufacturing and enable the commercial production of marketable products from residues (e.g, bagasse, trash) and by-product streams (e.g., low purity juices) associated with postharvest sugar crop processing.  Please see Project Plan for all listed Sub-objectives.  Approach: There are currently two major trends in the U.S. with respect to sugar crops: (1) the manufacture of higher quality raw sugar for supply to sugar refineries, and (2) the production of biofuels and bioproducts at new, flexible biorefineries.  In recent years, mostly because of the increased harvesting of green sugarcane with leaves and tops, higher concentrations of starches and color have tended to occur.  Some U.S. sugar refiners have placed a penalty for high starch concentrations in raw sugar.  The occurrence of larger concentrations of insoluble starch in downstream factory products have exacerbated viscosity problems and reduced the efficiency of amylase enzymes to control starch.  In close collaboration with industrial partners ARS scientists will develop new enzyme systems and other commercially viable technologies to control starch, viscosity, and color in factory and refinery streams, while also developing a method for measuring both insoluble and soluble starch in sugar products at the factory and refinery.  Stable, storable, easily transportable, and available year-round supplies of sugar crop feedstocks, including sweet sorghum and energy beets, are needed for the conversion of sugars into substitute biofuels and bioproducts normally manufactured from fossil products.  In close collaboration with industrial partners, ARS scientists will develop commercially-viable technologies for the extraction, stabilization, concentration, and fermentation of juices and syrups from sweet sorghum and energy beet feedstocks that will enable the deployment, growth, and profitability of new commercial biorefineries.  Commercially-viable technologies will also be developed that are crucial to mitigate cultivar, seasonal, and environmental quality variations on feedstock performance."
297,813639, Acids; Arabinose; Aspergillus; Butanols; carbene; Carbohydrates; Chemicals; Economics; Engineering; Evolution; Fermentation; fungus; Gene Expression; Genes; Glucose; Goals; Hydrolysis; improved; inducible gene expression; inhibitor/antagonist; Lactones; lignocellulose; Metabolism; Process; Production; Productivity; Pyrones; Recombinants; Recovery; Saccharomyces; Saccharomyces cerevisiae; scale up; screening; Sorghum; Source; Succinic Acids; sugar; System; Technology; Wheat; Xylitol; Xylose; Xylose Reductase; Yeasts,DEVELOP TECHNOLOGIES FOR PRODUCTION OF PLATFORM CHEMICALS AND ADVANCED BIOFUELS FROM LIGNOCELLULOSIC FEEDSTOCKS,USDA,ARS,,ARS-0427439,8/29/2014,8/28/2019,"SAHA, BADAL C",,18.0,064539612,U.S. AGRICULTURAL RESEARCH SERVICE,PEORIA,IL,61604,UNITED STATES,,,10.001,2014,1281630.0,,"Objective(s): Objective 1. Develop platform yeast technology to enable commercial conversion of lignocellulose-derived xylose to chemicals such as triacetic acid lactone (4-hydroxy-6-methyl-2-pyrone). Sub-objective 1.A. Develop an expanded xylose inducible expression system with various expression levels for tunable control of gene expression in Saccharomyces yeasts. Sub-objective 1.B. Generate a xylose-specific transporter that is not significantly inhibited by glucose. Sub-objective 1.C. Engineer industrial Saccharomyces cerevisiae strains to produce triacetic acid lactone from xylose.  Objective 2. Develop technologies that enable the commercial production of itaconic acid (methylene succinic acid) from all the carbohydrates in lignocellulosic feedstocks. Sub-objective 2.A. Screen Aspergillus terreus strains for itaconic acid production from xylose and arabinose. Sub-objective 2.B. Adapt the best performing itaconic acid producing A. terreus strain to (i) dilute acid pretreated wheat straw hydrolyzate for inhibitor tolerance and (ii) high concentrations of itaconic acid for itaconic acid tolerance. Sub-objective 2.C. Optimize process parameters for batch production of itaconic acid from dilute acid pretreated wheat straw hydrolyzate by (i) separate hydrolysis and fermentation (SHF) and (ii) simultaneous saccharification and fermentation (SSF). Sub-objective 2.D. Demonstrate the batch itaconic acid production from wheat straw at a pilot scale (100 L).  Objective 3. Develop technologies that enable the commercial production of xylitol from lignocellulosic hydrolyzates. Sub-objective 3.A. Optimize xylitol production by Coniochaeta ligniaria C8100, a fungal strain that produces xylitol from xylose but does not grow on xylose. Sub-objective 3.B. Clone and express heterologous xylose reductase in C. ligniaria C8100.   Objective 4. Develop technologies that enable the commercial production of butanol from sweet sorghum bagasse. Sub-objective 4.A. Develop efficient pretrea  Approach: Hypothesis 1.A. Expressing xylose metabolism genes from tunable xylose-inducible expression modules will improve yield and productivity from both glucose and xylose. Hypothesis 1.B. Enhanced co-utilization of xylose and glucose will increase the xylose utilization rate. Goal 1.C. Integrate the genes required for triacetic acid lactone (TAL) production from xylose into an industrial S. cerevisiae strain and produce TAL from lignocellulosic feedstocks.  Goal 2.A. Through screening of Aspergillus terreus strains from varied sources, identify a strain that effectively produces itaconic acid from all sugars typically present in a lignocellulosic hydrolyzate. Goal 2.B. Determine if the mixed sugar utilizing and itaconic acid (IA) producing A. terreus strain will be able to tolerate the common fermentation inhibitors typically present in dilute acid hydrolyzates of lignocellulosic feedstock and high concentrations of IA through adaptive evolution. Goal 2.C. Develop efficient SHF or SSF process for itaconic acid production from pretreated lignocellulosic feedstocks. Goal 2.D. Scale up the itaconic acid production process from one L to 100 L.  Goal 3.A. Optimize xylitol production from hemicellulosic hydrolyzates by the inhibitor-tolerant fungus C. ligniaria C8100. Hypothesis 3.B. Increasing xylose reductase activity in C. ligniaria strain 8100 will enhance xylitol production from xylose by the recombinant fungal strain.  Goal 4.A. Develop an optimized process of sweet sorghum bagasse pretreatment and enzymatic hydrolysis to release sugars that are efficiently fermented to butanol by Clostridium beijerinckii P260. Goal 4.B. Develop an integrated process for butanol production from pretreated sweet sorghum bagasse by combining enzymatic saccharification, fermentation, and product recovery. Goal 4.C. Perform economic analysis of conversion of sweet sorghum bagasse to butanol."
298,813643, Agriculture; antimicrobial; Antioxidants; base; Biological; Biomass; branched chain fatty acid; Carbohydrates; Cellulose; Cereals; Chemicals; cold temperature; Cooperative Research and Development Agreement; Development; Fatty Acids; Food; Growth; hemicellulose; improved; In Situ; Lipids; Marketing; Modification; natural antimicrobial; Oils; Performance; Phenols; Process; Production; Property; Sorghum; Technology; wasting,"ENABLE NEW MARKETABLE, VALUE-ADDED COPRODUCTS TO IMPROVE BIOREFINING PROFITABILITY",USDA,ARS,,ARS-0427684,9/8/2014,9/7/2019,"MOREAU, ROBERT A",,13.0,,AGRICULTURAL RESEARCH SERVICE,WYNDMOOR,PA,19038,UNITED STATES,,,10.001,2014,2133178.0,,"Objective(s): 1. Develop processes to fractionate sorghum and corn/sorghum oils into new commercially-viable coproducts.  2. Develop processes to fractionate grain-derived brans into new commercially-viable coproducts.  2a: Develop processes to fractionate grain-derived brans into new commercially-viable coproducts such as lipid-based coproducts and for other industrial uses such as extrusion or producing energy or fuel.   2b:  Develop commercially-viable, value-added carbohydrate based co-products from sorghum brans and the brans derived from other grains during their biorefinery process.  3. Develop processes to fractionate biorefinery-derived celluloses and hemicelluloses into new commercially-viable coproducts.  3a:  Develop commercially-viable, value-added hemicellulose based co-products from sorghum biomass, sorghum bagasse and other agricultural based biomasses produced during their biorefining. 3b:  Develop commercially-viable, value-added cellulose based co-products from sorghum biomass, sorghum bagasse and other agricultural based biomasses produced during their biorefining.  4. Develop technologies that enhance biodiesel quality so as to enable greater market supply and demand for biodiesel fuels and >B5 blends in particular. 4a: Improve the low temperature operability of biodiesel by chemical modification of the branched-chain fatty acids.    4b: Develop technologies that significantly reduce quality-related limitations to market growth of biodiesel produced from trap and float greases. 4c: Further develop direct (in situ) biodiesel production so as to enable its commercial deployment.  5. Develop technologies that enable the commercial production of new products and coproducts at lipid-based biorefineries.  5a: Enable the commercial production of alkyl-branched from agricultural products and food-wastes. 5b: Enable the commercial production of aryl-branched fatty acids produced from a combination of lipids and natural antimicrobials possessing phenol func  Approach: In conjunction with CRADA partners and other collaborators, develop technologies that identify new biorefinery coproducts, evaluate their applications and estimate their profitability and marketability.   The approach will focus on development processes to produce several types of new coproducts.   First, processes will be developed to extract and fractionate sorghum oil from sorghum kernels and sorghum bran.  Processes will also be developed to extract and fractionated cellulose-rich and hemicellulose-rich fractions from sorghum kernels, sorghum bran, sorghum bagasse, and biomass sorghum.   Other processes will be developed to improve the biofuel value of biodiesel by blending biodiesel with modified fatty acid derivatives to enhance its low temperature performance, reduce the levels of impurities that block fuel lines, economically convert trap grease and float grease to biodiesel, and improve the in situ process to make biodiesel directly from oil-rich low value agricultural products.  In addition to biodiesel applications, other processes will be developed to produce branched fatty acids with unique functional (including improved lubricity) and biological properties (including antimicrobial and antioxidant properties)."
300,799323, Address; Archives; bisulfite sequencing; Chemicals; Data; Databases; DNA; DNA Methylation; Epigenetic Process; epigenetic variation; Evolution; Food; Future Generations; Gene Expression; gene function; Genes; Genome; Genomic Segment; Goals; Growth and Development function; Intergenic DNA; Measures; meetings; Methylation; Modification; Natural Selections; Pattern; Plant DNA; Plant Genome; plant growth/development; Plants; Play; Poaceae; Process; Property; Publications; Reading; Role; Series; Time; Tissues; Tissue-Specific Gene Expression; Transcript; transcriptome sequencing; Variant; Wheat; Work,EAGER:THE EVOLUTIONARY IMPACT OF METHYLATION ON GRASS GENOMES AND GENE EXPRESSION,NSF,NSF,,1542703,7/1/2015,6/30/2017,"GAUT, BRANDON S",,45.0,046705849,UNIVERSITY OF CALIFORNIA IRVINE,IRVINE,CA,92617-3067,UNITED STATES,,,47.074,2015,296666.0,,"To meet the food needs of future generations in a sustainable manner, an understanding of crop plant growth and development is essential. Information about growth and development is encoded in a plant's DNA, which has four fundamental chemical components, often referred to as A, C, G and T. However, the C can also be modified by a process called methylation, which allows it to function as a 5th information component in DNA. While it is apparent that methylated Cs play an important role in plant growth and development, their role has yet to be fully understood. In this proposal, the number and pattern of methylated Cs among different crop plants will be compared, including barley, einkorn wheat and sorghum. These comparisons will be used to investigate the influence of methylated Cs on the function of genes. The overall goal is to better understand the contribution of methylated Cs to plant growth and development, so that eventually this information can be used for crop improvement.  DNA methylation is one of several epigenetic modifications that are crucial to plant genome function. Recent work has also shown that methylation has broad consequences for genome evolution, including the composition of intergenic DNA, as a fundamental evolutionary property of specific genes, and as a driver of compositional biases among genomic regions. Given the importance of epigenetic mechanisms, a thorough understanding of the evolution and function of plant genomes requires characterization of epigenetic variation among plant species. Yet, such a characterization is presently lacking. This project will generate and analyze whole genome bisulfite sequencing (BSseq) and transcript (RNAseq) data for an array of grass species. The data will be released to the Short Read Archive and Gene Expression Omnibus databases prior to publication. The goal is to use the data to better understand the relationship among DNA methylation, gene evolution and gene function, as measured by gene expression. To achieve this end, a series of unique evolutionary analyses will be developed that will address three specific hypotheses: 1) that gene-body methylation is a conserved feature of functionally important genes and maintained over evolutionary time by natural selection; 2) that evolutionary shifts in gene body methylation (and/or the methylation of flanking regions) drive shifts in gene expression between species; and 3) that DNA methylation variation among tissues - specifically in genes and flanking regions - contributes to tissue-specific gene expression."
301,802883, Address; analytical tool; Archives; Arizona; Attention; base; Binding Proteins; Bioinformatics; biological adaptation to stress; Biological Process; biological systems; Biology; Brassica rapa; Categories; Code; Communities; Computational Science; Data; data integration; data management; Data Set; Development; Educational process of instructing; Epigenetic Process; epigenome; epigenomics; functional genomics; Genbank; Gene Expression Regulation; Genetic Models; Genome; genome-wide; Genomics; Goals; High Performance Computing; Imagery; indexing; insight; Interdisciplinary Study; Learning; lectures; Messenger RNA; MicroRNAs; Modeling; Modification; Mouse-ear Cress; next generation sequencing; novel; Nuclear; Outcome; outreach; Pennsylvania; Plants; Positioning Attribute; Protein Binding; protein structure; Proteins; Reading; repository; Research; Research Project Grants; Research Technics; Research Training; Resources; RNA; RNA Interference; Role; Science; Site; Small Interfering RNA; Sorghum vulgare; Stress; Structure; Students; System; Techniques; tool; training project; Universities; Untranslated RNA; web site; web-accessible; wiki; Zea mays,"STRUCTURAL, FUNCTIONAL, AND EVOLUTIONARY ANALYSIS OF LONG NON-CODING RNAS IN CONTROL OF STRESS RESPONSE AND THE EPIGENOME IN DIVERSE PLANT SPECIES",NSF,NSF,,1444490,8/1/2015,7/31/2019,"GREGORY, BRIAN D","BEILSTEIN, MARK; LYONS, ERIC",2.0,042250712,UNIVERSITY OF PENNSYLVANIA,PHILADELPHIA,PA,19104-6205,UNITED STATES,,,47.074,2015,2561338.0,,"PI: Brian D. Gregory (University of Pennsylvania)  Co-PIs:  Eric Lyons and Mark Beilstein (University of Arizona)   Long non-coding RNAs (lncRNAs) are an emerging class of molecules gaining attention for their roles in various biological processes. lncRNAs are defined by the fact that they do not code for proteins and are therefore not mRNAs. In addition, they do not fit into other well-defined small silencing RNA-producing categories such as small interfering RNAs (siRNA) and microRNAs (miRNAs). Despite the importance of lncRNAs in development, epigenetic modification, and stress responses, there is still much to be learned about their structure, protein interactions, and functions, especially in model and crop plant species. This project will address this significant gap using a combination of genomic, evolutionary, and bioinformatics approaches. It is anticipated that the data, web-accessible genome analytical tools, and data management systems developed by the project will provide novel insights into plant gene expression regulation by lncRNAs, and provide important new findings and resources for studies focused on the improvement of numerous crop and genetic model plants. With regard to outreach and training, this project will provide interdisciplinary research training in RNA biology, computational science and evolutionary biology for students and postdoctoral associates.  In addition, the project will develop an interdisciplinary course entitled  Applied Concepts in RNA Biology  that will leverage large-scale computing and datasets to understand various aspects of the role of RNA in biological systems.  This project-based course will teach the fundamentals of RNA biology, next-generation sequencing techniques, distributed and high performance computing, data-intensive science, and collaborative research techniques that will be used in student-driven research projects. The course will be taught simultaneously at the University of Pennsylvania and the University of Arizona, with two-way audio/video conferencing and lecture topics alternatively taught at each site. All project outcomes will be made readily accessible to the broader research community through a project website (https://genomevolution.org/wiki/index.php/EPIC-CoGe_Tutorial), the iPlant Collaborative and long-term repositories such as GenBank and the Short Read Archive (SRA).    This project is uniquely positioned to provide insights into the structure and function of lncRNAs, and their interaction with specific epigenomic regulatory modifications in the genome. The specific goals of the project are to define a subset of lncRNAs that are important for proper gene regulation in both normal development and stress response.  Specifically, the project will focus on identifying and functionally characterizing those lncRNAs that are (1) nuclear, (2) highly structured, (3) stress responsive, (4) protein bound, and (5) evolutionary conserved in genetic models (Eutrema salsugineum and Arabidopsis thaliana) and in crop species (Camelina sativa, Brassica rapa, Zea mays, and Sorghum bicolor), focusing on their roles in stress adaptation. Finally, the project will expand EPIC-CoGe, a central repository for plant epigenomics data across all species, with advanced data integration, visualization, and analysis tools to allow for the integration of functional genomics data to provide new insight into genome-wide epigenomic interactions."
302,805392, Agriculture; American; Americas; Birds; Carbon; Cereals; Climate; climate change; Collaborations; college; Complex; Data; Development; DNA Sequence; Drops; Eastern Africa; Evolution; Face; Female; Fire - disasters; Flowers; Food; Future; Germination; Grasslands; Habitats; Hair; Illinois; life history; Livestock; male; Microbe; Missouri; Names; North America; Phylogenetic Analysis; planetary Atmosphere; Plant Leaves; Plants; Poaceae; Pollen; Recording of previous events; Relative (related person); Research; Research Personnel; Resistance; Saccharum; Science; Scientist; Seeds; Soil; Staging; Structure; Testing; Time; Urbanization; Wild Animals,EVOLUTION OF DISPERSAL AND POLLINATION IN ECOLOGICALLY DOMINANT GRASSES,NSF,NSF,,1457748,4/15/2015,3/31/2018,"KELLOGG, ELIZABETH A",,1.0,044193006,DONALD DANFORTH PLANT SCIENCE CENTER,ST. LOUIS,MO,63132-2918,UNITED STATES,,,47.074,2015,639217.0,,"The tallgrass prairie of North America is an iconic landscape, central to America history.  The grasses from which the prairie takes its name are close relatives of those that make up the vast grasslands of eastern Africa.   The grasses provide food for livestock and wild animals, and habitat for birds; they also pull carbon from the atmosphere and bury it deep in the ground where it supports beneficial microbes that make the rich soil on which American agriculture depends.  This project is a collaboration between research scientists at the Donald Danforth Plant Science Center in St. Louis, Missouri, undergraduates at Principia College in Elsah, Illinois, and colleagues in eastern Africa, and is aimed at unraveling the ways the grasses spread their pollen, how they provide their seeds with carbon, and how the seeds are dispersed across the landscape.  This information will tell us how the grasslands will respond in the face of current disturbance such as fire, urbanization, and conversion to farmland, and future disturbances caused by a changing climate.   This project focuses on three major grass genera, Andropogon, Schizachyrium, and Hyparrhenia, plus a few smaller related genera, that together include some 250 species many of which are ecological dominants.  Researchers will first use DNA sequences to uncover the phylogenetic history of the group, and then use that history to trace how the seed-bearing portions of the plant have changed over evolutionary time and how they correlate with climate, fire, and moisture.  The seeds in these plants do not simply drop off the plant.  Instead they are released as part of a complex dispersal structure that includes pieces of floral stalks and leaf-like bracts. The dispersal structure varies between species in size, presence or absence of hairs, presence of male and female flowers, and presence or absence of awns (hygroscopic extensions of bracts).  The structure may be an adaptation for seed dispersal, for the control of germination in particular soil types, or for resistance to fire.  However, the same structures may also help with pollination.  In addition, many parts of the dispersal structure are green during development, and may provide photosynthate for the developing seed.  Thus the structure could be selected for functions at three different life history stages: pollination, grain filling, and dispersal.  This project will use both a historical phylogenetic approach and an experimental approach to test the current function of the dispersal structure.   The dispersal structure studied here is much like that of sorghum, sugarcane and Miscanthus, so the data will apply to those crops as well as to the major grassland species."
303,807256, Affect; Africa; Africa South of the Sahara; Agriculture; Area; base; Biology; Breeding; Carotenoids; Dioxygenases; Food; Genes; Genetic; Germination; Hormones; Hybrid Vigor; Location; Maize; Marketing; Millet; mutant; Mutation; Nature; novel strategies; Parasites; Plant Roots; Plants; Production; Resistance; Rice; Role; Seeds; Signal Transduction; Testing; Transgenic Organisms; United Nations FAO,EAGER: AN UNEXPLORED AVENUE OF STRIGA RESISTANCE IN MAIZE,NSF,NSF,,1521100,5/1/2015,4/30/2017,"KOCH, KAREN E","GUAN, JIAHN-CHOU; MCCARTY, DONALD",3.0,969663814,UNIVERSITY OF FLORIDA,GAINESVILLE,FL,32611-2002,UNITED STATES,,,47.074,2015,299998.0,,"Striga is a parasitic plant that feasts through the roots of corn, sorghum, upland rice, millet, and cowpea, devastating these crops and the lives of people who depend on them in sub-Saharan Africa and other areas in the developing world.  The Food and Agriculture Organization of the United Nations (FAO) notes that, while maize has the largest acreage of all field crops in Africa, the average yield (1.6 t/hectare) is less than 1/3 of that achieved per unit area elsewhere in the world. The situation is further exacerbated by widespread dispersal of Striga seeds that intermix with maize kernels and ears going to market.  This EAGER project will test a potentially novel strategy for dealing with Striga infestation using a newly identified transposon-induced (non-transgenic) mutant of maize.  This plant carries a mutation in a gene that encodes a carotenoid cleavage dioxygenase 8 (ccd8) and has been shown to produce little to no precursors for strigolactone (SL), a maize hormone that is sensed by the Striga parasite and is required as a chemo-signal for host location and germination of its own seeds. The non-transgenic nature of this new maize mutant also enhances prospects for its acceptance and use by peoples with diverse cultures. This project will test the extent to which actual interactions between maize and Striga are affected by the partially-understood roles of strigolactone in plant biology. The specific objectives are to: 1) determine the degree of resistance to Striga seed germination and host attraction offered by the ccd8 mutation, and 2) test the concept that a relatively modest yield penalty in ccd8 maize can be countered without losing Striga resistance, by breeding strategies based on hybrid vigor and naturally-occurring genetic modifiers.  If successful, this EAGER project will provide for a new strategy that could counter Striga-based yield losses that extend from 15% to 100%, thereby making maize production sustainable in Striga infested regions."
304,807757, Agriculture; American; anthropogenesis; base; Biomass; Biotechnology; Businesses; Cell Wall; Cereals; climate change; commercialization; Consumption; Country; Data; Dependence; Edible Plants; Energy-Generating Resources; Engineering; Fossil Fuels; Gasoline; Genes; Genetic Engineering; Goals; greenhouse gases; improved; insight; Interview; Liquid substance; Marketing; meetings; Modeling; National Security; Natural Gas; Oils; Petroleum; Plants; Polymers; Polysaccharides; Price; Production; Research; Resources; Saccharum; Technology; Testing; trait,I-CORPS: ENGINEERING BIOMASS CROPS FOR INCREASED YIELD,NSF,NSF,,1547047,7/1/2015,12/31/2015,"HAZEN, SAMUEL P",,2.0,153926712,UNIVERSITY OF MASSACHUSETTS AMHERST,AMHERST,MA,01003-9242,UNITED STATES,,,47.041,2015,50000.0,,"Although the U.S. now leads the world in oil and natural gas production, Americans continue to consume the most and import more petroleum-based fossil fuels than other countries. This reliance on oil has major sociopolitical and environmental effects, i.e., fluctuating gasoline prices, political instability in certain regions, and anthropogenic climate change. Due to these issues, the threat to U.S. national security is high. Thus, there is an urgent need to utilize renewable energies from sources produced here in the U.S.  Plant biomass, the most abundant renewable material on Earth, serves as an attractive alternative to petroleum fuels. To meet U.S. energy needs, dedicated biomass energy crops such as sorghum, switchgrass, and miscanthus, must be improved. One approach is to genetically engineer these plants to produce traits leading to higher yields of liquid fuels. This I-Corps team has developed gene technologies that result in higher yielding biomass energy crops well suited for biofuel production. These technologies are ready for commercialization and the goal of this project is to help bring these products to market.  Ultimately, this project will help to lessen U.S. dependence on petroleum fuels, cut foreign oil imports, reduce greenhouse gas emissions associated with oil production and consumption and strengthen U.S. national security by helping to establish an alternative resource for U.S. energy needs. Globally, the need for renewable energy made from non-food plant biomass is increasing. Plant lignocellulosic biomass serves is an attractive alternative to the current corn grain and sugarcane feedstocks. Plant cell walls are composed of energy-rich polysaccharide polymers that can be saccharified to produce biofuels and many other bio-based products. This team proposes to test the commercial viability of its technologies through customer-based interviews for analyses of the U.S. biomass feedstock market. The team's goal is to meet with representatives from agricultural biotechnology firms to discuss their needs and discover how our technologies could help meet them. In addition, the team will gain better insight into the biofuels 'value chain' (from feedstock to fuel) to determine the best 'go-to-market' strategy for our gene technologies.  Ultimately, the data collected from these interviews will be used to develop a business model towards commercialization of research."
305,810288, base; Breeding; Chromosomes; Development; Disease Resistance; Droughts; farmer; feeding; Food; Genetic; Haploidy; Heating; Hybrids; improved; innovation; Insecta; Marketing; meetings; Performance; Phase; Plants; Production; programs; Research; research and development; Route; Seeds; Sorting - Cell Movement; Stress; success; System; Technology; trait; Transgenic Organisms; Work,DEVELOPMENT OF A SORGHUM DOUBLED HAPLOID BREEDING SYSTEM,USDA,NIFA,,2015-33610-23854,9/1/2015,8/31/2017,"CHUMLEY, FORREST GLEN","GALLAGHER, DUSTI DAWN",1.0,050441282,HEARTLAND PLANT INNOVATIONS,MANHATTAN,KS,665020000,UNITED STATES,,,10.212,2015,500000.0,,"Sorghum is a drought- and heat-tolerant crop that can help meet global needs for food, feed, and fuel. However, sorghum lags behind other crops in making progress in breeding for increased yield and improved traits. Heartland Plant Innovations is developing a robust system for producing and utilizing Sorghum Doubled Haploids (SDHs), a non-transgenic approach that greatly accelerates plant breeding. DH breeding systems are widely used in crops such as corn, but totally lacking for sorghum. Developing a SDH production system will offer a quicker route to new, improved hybrids with increased yields for farmers. In Phase I, HPI discovered a Haploid Inducing Pollinator (HIP1) that induces formation of viable haploid seeds in diverse lines of sorghum. Working with collaborators, HPI will use HIP1 to develop and implement an efficient pilot scale SDH system for breeding and genetics. This will be accomplished through research and development focused on the following objectives: 1) Confirm and characterize haploid-inducing pollinators identified during Phase I, determine the genetic basis for haploid induction by these lines and improve their performance; 2) Plan and execute a 2nd year of field trials to expand the hunt for useful pollinators; 3) Develop and integrate components of a commercial SDH breeding system, including seed sorting and chromosome doubling; 4) Develop a plan for marketing HPI&#39;s SDH breeding system to customers.Sorghum breeders who are working to deliver new inbreds and hybrids to farmers would greatly benefit from incorporating SDH lines into their programs. SDH lines could be used to accelerate traditional breeding, or to rapidly introgress high-value traits for resistance to diseases, insects or abiotic stress. Success with the proposed sorghum DH research will permit expansion of HPI&#39;s customer base to include sorghum breeders around the world. HPI expects to market production of SDHs on demand, or to partner with others in making DH technology available for customers to use."
306,810601, Aphids; base; Cereals; County; Data; design; Economics; Funding; Goals; graduate student; Grant; handheld mobile device; Insecta; Molds; Monitor; Notification; pathogen; Population; Production; Recommendation; Reporting; Research; Research Infrastructure; Research Personnel; Saccharum; Science; Sentinel; Soil; Specialist; Support Groups; System; Time; Universities,DESIGN AND IMPLEMENTATION OF QUALITATIVE DATA NETWORKS,USDA,NIFA,,2015-70006-24161,9/1/2015,8/31/2018,"TOEWS, MICHAEL","BUNTIN, DAVID;CULBREATH, ALBERT K;BARGERON, CHARLES;SCHMIDT, JASON M.;LAFOREST, JOSEPH;BRENNEMAN, TIM",10.0,619003127,UNIVERSITY OF GEORGIA,ATHENS,GA,306020000,UNITED STATES,,,10.329,2015,174306.0,,"Researchers and extension specialists currently utilize quantitative longitudinal observations from sentinel plots or traps to assess pest populations. These data provide useful information for stakeholders, but maintaining appropriate infrastructure and cooperator networks is extremely difficult due to erosion of university funding, loss of formula funds, and increasing competition for federal grants. The overall goal of this proposal is to build and demonstrate a qualitative based pest monitoring network that utilizes brief weekly reports on pest presence or absence entered on a mobile device by a defined stakeholder support group. Uploaded data will be displayed in real time with timely targeted push notifications that enable science based decision support. Demonstration of the new system will be conducted using Georgia Cooperative Extension Agents entering county based observations on peanut rust (dispersed by airborne urediniospores), white mold on peanut (inoculated from soil borne sclerotia) and sugarcane aphid on grain sorghum (invasive insect pest). In the research component, graduate students will manage field plots in a north-south transect across Georgia using standard agronomic practices vs. Extension recommendations based on known pest or pathogen presence in that county. An economic comparison between these production systems completes the proposal."
307,810605, Address; Aphids; base; Data; Development; Economics; meetings; Pattern; Procedures; Protocols documentation; Research; Saccharum; Sampling; tool; user-friendly; working group,"DEVELOPMENT OF A USER-FRIENDLY, RAPID SCOUTING PROCEDURE FOR THE INVASIVE SUGARCANE APHID, MELANAPHIS SACCHARI, IN SORGHUM.",USDA,NIFA,,2015-70006-24259,9/1/2015,8/31/2019,"ROYER, TOM","KNUTSON, ALLEN E.;MCCORNACK, BRIAN P;SEITER, NICHOLAS;ELLIOTT, NORM C;BROWN, SEBE",3.0,049987720,OKLAHOMA STATE UNIVERSITY STILLWATER,STILLWATER,OK,740780000,UNITED STATES,,,10.329,2015,298159.0,,"We propose to develop a sampling protocol and dynamic scouting tool based the seasonal distribution patterns of the sugarcane aphid using data collected from sorghum fields in five states. We will validate the scouting tool and integrate it with results of ongoing economic threshold research that is being conducted. This proposal addresses a stakeholder priority, the sugarcane aphid, listed by the Southern Region IPM working group. Once developed, we will demonstrate the sampling tool through grower meetings and winter crops meetings and provide summaries of stakeholder acceptance and impact of the use of this tool."
